No,ID Ciri Pengujian,Ciri 1,Ciri 2,Ciri 3,Ciri 4,Ciri 5,Ciri 6,Ciri 7,Kelas Terklasifikasi
34,1318,0.0007263833435530989,5.247667239435764e-10,4.3391359610119084e-13,6.23936012458346e-14,1.837835858762727e-27,-5.164292498075168e-19,-1.0100405276013218e-26,jijik,
35,1319,0.0009290356263007198,9.392378196227795e-10,2.4837772542755965e-10,5.117861582783635e-13,5.5397892363245015e-24,1.4365753670191136e-17,-1.6142107919943406e-24,jijik,
36,1320,0.0007063407864579736,2.249405497753405e-08,1.5559548954589938e-12,2.1880808063573578e-13,-1.3819868411490417e-26,-1.6086073679923395e-17,-1.2692120112025963e-25,jijik,
37,1327,0.0007089090697173388,2.1804641645030687e-09,3.569224871155099e-12,2.762214135403403e-13,-1.2351533456927736e-25,-1.006198264650049e-17,2.448798613833506e-25,jijik,
38,1328,0.0007157611195502472,1.8741970621949723e-09,1.9501332083884202e-11,9.657239868035431e-14,-8.11904675069515e-26,4.114494429874521e-18,1.0474781217412266e-25,jijik,
39,1329,0.0007148575745580746,7.643081804419287e-11,5.601170473938474e-13,1.9385365653981126e-13,1.2470890604202988e-26,7.487385270997633e-19,-6.264869118094559e-26,jijik,
40,1330,0.0006899077650198264,7.352964868042558e-11,1.6228970065076944e-12,2.7613371329784314e-13,6.865923518627962e-26,-2.2498780197625467e-18,-1.7162822072025498e-25,jijik,
41,1331,0.0007616716771826611,4.825370530447087e-08,5.624334584793325e-12,6.60644659495945e-12,3.950546355984976e-24,1.257151210520636e-16,-4.0076298220301735e-23,jijik,
42,1332,0.0008424083340529398,1.090131077534604e-08,2.76463505712303e-11,6.024635904182773e-13,-4.742081658341848e-25,6.228304600446835e-17,-2.4125917200010803e-24,jijik,
43,1337,0.0008014486392909189,4.999293666235253e-09,1.1609673798681534e-11,1.4852282371655524e-12,-6.153201846433275e-24,-9.6454089530588e-17,4.177617581853258e-25,jijik,
44,1338,0.0008181085213609834,8.39212681521547e-09,1.6362159021317725e-11,5.40588782861644e-12,-2.592560268508337e-23,-3.317422099166183e-16,4.3735008151901726e-23,jijik,
45,1339,0.0032417356829831287,8.937063805064408e-07,1.5811883100973817e-08,9.758337277619423e-09,1.1605310025858943e-16,6.246750443525747e-12,-3.499568374782091e-17,marah,
46,1340,0.0007187570518759269,3.934393536124314e-10,1.8387244190367247e-12,1.0234137404686866e-13,-2.693921465270104e-26,1.4040156234056943e-18,-3.5287461894386616e-26,jijik,
47,1347,0.0009680393922254964,4.373580909301446e-08,1.7109682418711194e-11,2.960915601326747e-11,3.1055672163162552e-22,-3.283012840086632e-15,-5.896564009280265e-22,jijik,
48,1348,0.0009293980792378447,1.3600820935075888e-07,3.662015209228275e-11,6.235804542607483e-12,9.372953876728362e-23,-2.1811519520561368e-15,9.719048956052003e-24,jijik,
49,1349,0.001103597339713354,1.5543232732494292e-07,2.3260439060232554e-10,5.5010543661399507e-11,4.206089960874836e-21,-1.9244697551499754e-14,-4.585915769990358e-21,marah,
50,1350,0.001085232619652343,3.442903424451879e-08,4.09526269153556e-11,6.853969003132882e-11,3.608939389600053e-21,7.394609232734776e-15,4.0175584203925694e-22,marah,
51,1351,0.0009088028672756366,8.054651003259515e-08,5.7139999291805586e-11,4.848825951028225e-12,-1.4107358549475473e-23,-1.2301715094517767e-15,-7.946707727418148e-23,jijik,
52,1352,0.0009389328323858382,2.897777284999749e-07,5.655692909501202e-11,3.5350533383225753e-12,3.862450841931438e-23,1.2420555807520224e-15,3.172719676751848e-23,jijik,
53,1358,0.0007193618634138952,4.260073474752074e-09,1.3200327654012784e-11,5.96059967302026e-14,9.59037108535637e-30,3.50469397814914e-18,-5.287218767486754e-26,jijik,
54,1359,0.0007078032021256315,1.1793401482722875e-09,9.527283357109117e-13,6.276496162895465e-13,-2.8108787276250644e-25,-1.6602213558774872e-17,-3.9567675902569037e-25,jijik,
55,1360,0.0007615828843336734,1.5741671620602696e-09,2.615107834900023e-11,2.2932718597512383e-12,9.435427953914519e-24,-7.525773037106107e-17,-1.5045555262950145e-23,jijik,
56,1361,0.0007022464709491352,8.497413404642302e-09,1.3583761286889399e-11,1.5508565365713613e-14,-6.976563138649828e-27,-1.2970120294544444e-18,1.412692946973776e-27,jijik,
57,1362,0.0007413583578888066,2.0169923942828833e-09,1.3255863883015534e-11,2.595993150069494e-14,-2.6845525848132707e-28,-5.895659527164293e-19,-1.5226210867921783e-26,jijik,
58,1369,0.004982073153514587,4.286298173511902e-06,4.958971453516348e-09,2.967342131326295e-09,9.665849100398465e-18,4.934760544292909e-12,-6.011520869183802e-18,marah,
59,1370,0.0007406472118727238,6.760890158831147e-10,1.3929344872663752e-12,5.425876975692601e-13,-3.2715648836478568e-25,1.410815277606744e-17,3.3981467491544343e-25,jijik,
60,1371,0.0016525696953318717,1.0017160664271944e-06,9.015987038973631e-11,7.020860337572334e-12,1.451705953573691e-22,-4.2571824643660404e-15,1.006361317363614e-22,marah,
61,1372,0.0008108882258623079,9.579768245654389e-09,6.493851600849859e-12,2.143360061967301e-12,-2.7767896232433133e-24,-1.0740746364122197e-16,7.498777699767352e-24,jijik,
62,1373,0.000878684167996248,1.0173705275032022e-08,5.3065581033276855e-12,5.830991023989837e-13,-4.604278245105278e-25,-3.7876772852118573e-17,-9.165506472043252e-25,jijik,
63,1374,0.0006784789534641145,8.202258982383888e-12,9.350115207775757e-13,1.323165168786601e-15,-1.352434572926981e-29,-2.8016089565801046e-22,4.453196056405003e-29,jijik,
64,1379,0.0008391990585459214,3.206523332093995e-08,5.397833811327137e-11,3.994498673791883e-12,-4.142755074712314e-23,6.576247096602431e-16,4.152273540519293e-23,jijik,
65,1380,0.0011312152441054217,1.963057196028146e-08,2.603749241031623e-10,4.3123643079201036e-11,-2.64317397225501e-21,4.759877293070311e-15,-3.727512854945065e-21,marah,
66,1381,0.00098957941491528,3.9866003449199755e-08,1.3594606383312957e-11,3.0643490979321734e-11,-6.169138867972533e-22,5.919244521915371e-15,1.0296359773093944e-22,jijik,
67,1382,0.0012349162327306,3.363216706641713e-08,6.272454112039594e-10,2.855656142198287e-11,-3.603861488963261e-21,2.9594838074808037e-15,-1.2723942930278447e-21,marah,
68,1385,0.0009018765294583287,8.824979410276089e-10,3.2310699073794436e-11,6.077000175115207e-13,2.60179983267362e-24,-1.5476975873787698e-17,6.941959696820939e-25,jijik,
69,1386,0.0009776407571332854,1.898305188635237e-07,2.4049840673503497e-11,1.5175757997172e-12,-7.575525166620812e-24,-6.385701796905461e-16,-5.1639505427798235e-24,jijik,
70,1389,0.0009840438298933632,1.6893774190463613e-08,2.124074306220684e-11,2.6038750279805795e-11,3.8752798764787103e-23,-9.859008848024084e-16,6.111441937245882e-22,jijik,
71,1390,0.0008113283934929266,4.839179866552971e-09,9.109496944343978e-12,5.15012093190172e-13,-1.1121881666378205e-24,-2.1317215757121527e-17,-8.601916260668331e-26,jijik,
72,1394,0.0008671676122849194,8.249718753617963e-08,6.673498424995319e-11,5.1667661328370855e-12,-9.382407166022491e-23,1.4808542376853918e-15,2.0043719874781256e-23,jijik,
73,1395,0.0007551503437089918,2.169419111590693e-09,4.657643102819819e-12,3.3457222614601555e-14,1.197846531479212e-26,3.7497432308948376e-19,-5.563476130988795e-27,jijik,
74,1396,0.0007065902823882832,6.095608113935288e-10,1.0826274699977825e-12,2.9664358258318854e-13,-1.1348546529159476e-25,-5.148032132466602e-18,1.240234423246599e-25,jijik,
75,1400,0.0012768752419476974,8.66545342008134e-07,4.4029220493369825e-11,1.608519957507049e-11,2.6090716872255576e-22,6.903377577225922e-15,-3.3936334633333864e-22,marah,
76,1401,0.0009900883915694783,7.636324110847876e-08,2.510002949406521e-11,1.1282308273717493e-11,-1.5658901140524456e-22,2.820577642363288e-15,1.0736292560748077e-22,jijik,
77,1402,0.001242870730543298,5.248196203023309e-07,2.793075154430805e-10,6.886911247524896e-11,-1.3608646327715858e-21,-2.984728659980431e-14,-9.454200857632821e-21,marah,
78,1406,0.0012283891092229357,1.1732592164649541e-07,1.809516481685231e-10,2.691147052498497e-11,-2.379523146221028e-22,9.108313665970534e-15,-1.862828486530575e-21,marah,
79,1407,0.0016266525296470967,5.181157861899919e-07,3.037189683746989e-10,1.093369887111927e-10,-1.5082081974266007e-20,-7.869756282827965e-14,1.3019793451016136e-20,marah,
80,1408,0.0009725887597003044,2.424165125082252e-07,2.845134584184235e-12,1.2640078965405687e-12,-1.0601425543605785e-24,4.695974875596739e-16,2.1498650824799203e-24,jijik,
81,1412,0.002400922495619442,1.8752934030627904e-07,6.080782810555217e-10,6.325032558126308e-10,3.7548870981462233e-19,2.7372936480204013e-13,-1.134726587638998e-19,marah,
82,1413,0.0012449207628246496,9.8152702741233e-08,3.56859717107e-12,2.5781438282237925e-11,-7.225604554478981e-23,-7.508266997748121e-15,-2.364999593962811e-22,marah,
83,1414,0.0008404964671467191,1.20774186772266e-08,1.7377385489173503e-11,6.327274853725091e-12,-6.079881715345063e-23,2.8848127074954893e-16,2.655836424121409e-23,jijik,
84,1417,0.0007745740356616116,3.976746587916112e-08,4.0777313115532084e-11,3.8764533815425524e-13,-1.1496980078013011e-24,-6.52039769639033e-17,-1.0264090114597645e-24,jijik,
85,1418,0.001231365846351053,2.3824679407694553e-09,8.491335569605355e-12,3.0632008653731806e-12,-1.4921921793015305e-23,-1.461451590257144e-16,-4.625961916696925e-24,marah,
86,1421,0.0011181087625203553,6.564128406223938e-08,3.651301860281755e-10,1.5613679560758244e-11,-7.732288040383409e-22,2.268553791573049e-15,8.899174760389157e-22,marah,
87,1422,0.0008388741059518866,3.160834299244357e-08,1.345692451224752e-11,1.6157879353170736e-11,-2.2804884690728444e-22,-2.7844906492462993e-15,6.900079561590145e-23,jijik,
88,1427,0.0008266565119812302,9.756132345811961e-09,3.4839303916305994e-12,9.818788912513892e-14,-2.4410425828757297e-27,3.162888575221756e-18,-5.737582269244082e-26,jijik,
89,1428,0.0008128831278551084,8.944474938624856e-10,1.184823167529401e-10,4.5956493512215226e-12,-1.0311380712736676e-22,-1.2775607152707179e-16,2.9452438818713716e-23,jijik,
90,1429,0.0007269633280162646,3.7821824794691926e-09,2.3442679476903215e-11,7.913597496838194e-14,1.0673828926281853e-25,-1.8317177750245868e-18,-1.499591276026165e-26,jijik,
91,1430,0.0008235683715093888,1.2904816406050702e-08,4.8356443846196855e-12,2.2385333398268555e-12,-6.737527072520508e-24,-1.9469170294133317e-16,2.974709768790019e-24,jijik,
92,1434,0.0010528173284981928,4.4760678703264016e-08,5.7729076732010117e-11,6.127911883293723e-12,1.089589360236213e-22,5.856846381878084e-16,3.757726158992027e-23,marah,
93,1435,0.0011203345139575395,2.235154948888741e-09,4.827164126916515e-12,4.445347323964343e-13,-6.400717144683013e-25,-2.0943235805811475e-17,-1.1979349537134381e-25,marah,
94,1436,0.0008875327410657664,3.031015153811367e-09,2.2970165198344887e-11,1.2386086449830284e-11,-1.8177907002460536e-22,-6.629119003460711e-16,1.029785405491792e-22,jijik,
95,1440,0.0007698870897866316,5.2479034799426745e-08,1.4998066260721934e-11,1.3964675941035742e-13,1.8908898190656964e-25,-2.639372078403056e-17,-7.133945647720637e-26,jijik,
96,1441,0.0007963094265138273,7.787822010380522e-08,4.314373597120181e-13,1.084623491381059e-12,6.810284092839464e-25,2.86836373513634e-16,2.9444365776988865e-25,jijik,
97,1442,0.000773071098622007,2.7090002428289e-08,1.2689404729399387e-11,1.2901187995677758e-12,1.1267264492522712e-25,-1.6921021494908278e-16,5.218719861096442e-24,jijik,
98,1447,0.0007919695852014538,1.7048161791628752e-07,1.1939469267746682e-12,1.7605576592007087e-12,1.7419984143529698e-24,6.896875568997103e-16,1.865680030415677e-24,jijik,
99,1448,0.0007119899773533467,1.992307615663978e-09,1.4049018766925282e-11,1.0422453663833019e-13,-1.2607327159432325e-25,-8.213672730958816e-19,3.368179475489275e-27,jijik,
100,1449,0.0007922255954590262,1.1494653828702402e-07,1.4019969167790232e-12,1.2710126217083243e-13,3.795044875858333e-26,3.09306381165744e-18,3.792710158082807e-26,jijik,
101,1450,0.0008109405130186456,6.8266795311764084e-09,1.4254292105013983e-11,4.352267066592149e-13,9.830691337542255e-25,-1.1322391756785396e-17,-4.568613190874303e-25,jijik,
102,1454,0.0007175402164823824,1.7933364721635795e-09,4.253433375786628e-12,5.39642611272926e-14,-1.2481616452340736e-26,1.5549517600470918e-18,2.2641619967762372e-26,jijik,
103,1455,0.0007164033329774611,1.9709321076013515e-08,7.165129722140175e-12,1.7535209693074884e-13,1.4118090082852109e-25,1.5758430139817154e-17,-1.3675094554891195e-25,jijik,
104,1456,0.0007496138335885116,9.87124239569682e-10,4.9424312170702016e-11,4.3805563506475923e-13,6.469748713744319e-25,1.3397457971195002e-17,-1.9328776897050322e-24,jijik,
105,1459,0.0009381586164036498,2.7141949715307306e-08,3.29262912579701e-11,4.056761594651553e-12,-7.301742007028783e-24,-5.906440195804287e-16,-4.631366733655119e-23,jijik,
106,1460,0.0007093927384044841,1.4745359190516446e-09,4.471757705940197e-12,3.299747140373021e-14,-1.2370240733478326e-26,-8.23486776111485e-19,-2.7643738629280343e-27,jijik,
107,1463,0.0007795066119548795,8.77376548954179e-09,1.862749485888474e-11,2.684967179637628e-12,-1.863223819345889e-23,1.3897589972957384e-17,-3.659862716624151e-24,jijik,
108,1464,0.0009912704200169438,2.3127202380975645e-09,9.394594736071334e-11,1.7895785076027347e-11,4.107311290754863e-22,-3.0358455325394623e-16,6.080553115817813e-22,jijik,
109,1467,0.0009686827235132695,1.6558783129955208e-09,3.968187147277974e-11,7.186151554216562e-12,9.743700140892069e-23,4.790800537322909e-17,-7.233194964392816e-23,jijik,
110,1468,0.0018277874483708344,2.1190007652153492e-08,1.2085456090193716e-10,2.4761849233124117e-10,4.082419147423748e-20,3.152872915885257e-14,1.2972464584437329e-20,marah,
111,1471,0.0008118128071746039,9.482742307487806e-08,5.6833044093997805e-11,7.173891364192329e-13,1.0663465766566474e-24,9.769648646368135e-17,4.4548619579669874e-24,jijik,
112,1472,0.0008725435726100596,1.1011310897353082e-07,1.961806567088552e-11,1.5217505759564817e-12,-7.215785064485698e-24,-3.9346651305467246e-16,-4.131057700955818e-24,jijik,
113,1476,0.0008266289882480154,1.0626640900068902e-07,2.709992162467148e-11,1.5578921082630038e-11,3.057957576113066e-22,2.113950873304865e-15,-9.46311007754969e-23,jijik,
114,1477,0.000728793567726204,1.0855952155248972e-07,1.1325210334194565e-12,3.9549833344472845e-13,2.6146634436793977e-25,1.0789703174695861e-16,-4.1194451646731865e-26,jijik,
115,1478,0.0006785681422292189,2.780563947723179e-10,1.2257276435253983e-13,2.474935735510663e-15,-3.553206460153309e-29,-6.6668594893462804e-21,-2.4405813594710308e-29,jijik,
116,1482,0.000747686145946409,4.494318515517427e-12,6.7710171529083e-14,3.3827206179837657e-13,-3.9196398439030254e-26,1.5502590836418142e-19,-3.29325605106919e-26,jijik,
117,1483,0.0007790614474631623,1.848247959397478e-09,2.935920264172708e-11,3.0044613364282105e-13,7.970969988511219e-25,7.880320024281313e-18,4.010942558637355e-25,jijik,
118,1484,0.0006856460749208473,9.34921691218167e-11,1.659490764054521e-12,3.2976129299792674e-15,2.4058839671857813e-28,9.42655532907669e-21,4.031153926387653e-29,jijik,
119,1487,0.0009128795331068771,8.797860245911221e-09,2.2493042394514703e-11,1.9921881073453164e-11,-4.0149180890076425e-22,-1.7677384575789761e-15,-1.2902841913394005e-22,jijik,
120,1488,0.0009547752499596678,2.2136181618424282e-08,1.1617646194151242e-10,2.3312826341552214e-11,-1.112318034205653e-21,-2.952819171755415e-15,4.844915454948107e-22,jijik,
121,1491,0.0009024059666035353,5.0271942285742975e-09,4.172590157414031e-12,7.804702255366918e-12,-4.369700815224329e-23,-4.906076394385136e-16,-8.617760227638579e-24,jijik,
122,1492,0.0008360868468602039,1.727870815354627e-08,6.182263770434067e-13,1.4156626822902537e-12,-9.450545576773652e-25,8.927374719476159e-17,9.278259275728478e-25,jijik,
123,1495,0.0009538654442501809,9.951890443670527e-09,1.3834717907149805e-11,1.6587219192450673e-12,6.303522822984914e-24,1.9026637526708278e-17,-4.837730324895857e-24,jijik,
124,1496,0.0011455345608749,5.178091749212989e-08,4.622394745219059e-10,2.5440759852199204e-11,-2.2141629516165346e-21,-3.9195107665325425e-15,-1.6458295297789369e-21,marah,
125,1500,0.0008542680579761193,3.0973321793033757e-09,6.220239873750164e-12,2.9057910403425703e-13,2.543561319511563e-25,2.065781669094549e-18,-2.96511434781063e-25,jijik,
126,1501,0.0008360757181088859,4.5069175694303944e-09,8.584089965776696e-12,1.6867925949826007e-12,-2.4974745496404745e-24,1.2092344191405135e-17,-5.912776250212567e-24,jijik,
127,1502,0.0009903522646244106,4.238997204566217e-08,4.0862635601885647e-11,2.078833434640552e-11,-5.795296362360067e-22,-4.1622825273143915e-15,1.76766243623709e-22,jijik,
128,1505,0.0012477800974350088,6.128537790529508e-08,1.185962404920683e-10,3.1216260165260776e-11,7.879656754495968e-22,-6.8336676307850666e-15,-1.7281984487422653e-21,marah,
129,1506,0.0009691659699094944,2.770780355277738e-08,1.2032273045051552e-11,9.1776345463278e-12,-8.815699425663145e-23,-1.2299334178155688e-15,3.910965694638256e-23,jijik,
130,1509,0.0008548935696334695,9.895328611997951e-09,2.7768329765436653e-12,1.740304602957264e-12,-3.520769413541839e-24,-1.6303142972853738e-16,1.496759621564238e-24,jijik,
131,1510,0.0009724083781971083,1.6438350964491153e-07,6.02342093374235e-11,3.288938763418789e-11,1.3448104840578957e-21,1.1881984204330196e-14,-5.782971115720946e-22,jijik,
132,1513,0.0008549301801444577,3.397733255583355e-08,5.191755580897574e-11,2.0033149903837714e-11,2.2631942532776373e-22,-3.394882484648942e-15,-6.05135244093286e-22,jijik,
133,1514,0.0007596631073801365,1.320021923287546e-08,1.004996960041667e-11,4.442779020653219e-12,2.2089118005746867e-23,1.398743684996371e-16,-1.9833840926078517e-23,jijik,
134,1517,0.0008487754180419061,1.0452947913216876e-07,5.462222587318163e-11,2.272445097123361e-12,-2.4360566882021048e-23,7.332967166937843e-16,-6.895674563048079e-24,jijik,
135,1518,0.0008033070918540865,8.044271107136881e-08,1.3501494307671897e-11,1.6968076894476264e-13,-2.159141201603181e-25,4.499080672888252e-17,1.3907174472248663e-25,jijik,
136,1524,0.0007121397591162721,8.067088928648222e-09,1.1643862178801462e-11,1.4155241355779961e-12,8.285266378090591e-26,-8.695899602240209e-17,-5.7461810569342244e-24,jijik,
137,1525,0.0006814432844364177,9.013965304804213e-09,4.654358970937747e-11,1.2687433764377965e-13,1.7552448415756291e-25,-9.468316334498906e-18,2.5347096191195905e-25,jijik,
138,1526,0.0006911342044168372,7.261543956272015e-11,1.1628672139079915e-12,8.517458953702136e-14,2.4945664306134246e-26,-6.968063471866971e-19,9.811689961078675e-27,jijik,
139,1527,0.0007153527638614871,3.395362540477033e-08,1.047332151133056e-11,2.5252560616875927e-13,1.686853258201367e-25,5.42326012567231e-18,-3.744340212038179e-25,jijik,
140,1528,0.0007074991881944406,1.8651191069571026e-09,1.2492097846442027e-12,2.3894058582013373e-13,1.8018602886528245e-26,-5.213394626977528e-18,-1.2929317542271944e-25,jijik,
141,1536,0.0007184055111961307,4.6894185196775474e-08,2.212496789066891e-12,5.779151012752876e-13,-2.6002363560633398e-25,-8.819217593999289e-17,5.995280032466247e-25,jijik,
142,1537,0.0008012539810589854,7.852930232968801e-08,6.2921476864276406e-12,1.1106622899087761e-12,1.1081284977470531e-24,-2.239163801862646e-16,2.7189703886782656e-24,jijik,
143,1538,0.0007367314642975202,1.1135115499431785e-08,2.4339841684596142e-12,1.5976247364339162e-12,-2.0543306296592523e-24,2.8810095484796467e-18,-2.3885120686553696e-24,jijik,
144,1539,0.0007137125654848797,2.5278956994413162e-09,7.904255105372829e-13,1.2206539310996796e-13,-9.511324152863963e-27,-5.574364817762873e-18,3.6703358460631697e-26,jijik,
145,1540,0.0007941302296326554,5.652553855173856e-09,1.6118995497730595e-11,2.675573692657616e-12,-7.348070307837854e-24,-1.9920650678023202e-16,-1.596066712796143e-23,jijik,
146,1541,0.0007475026838108019,1.5850700538846488e-11,1.3529913154030858e-11,4.4035893486733634e-13,-5.767334295432034e-25,6.044816792145692e-19,9.07046607062385e-25,jijik,
147,1542,0.0007794397605335281,4.278332132613349e-08,1.023414020182792e-11,5.601036645346003e-13,-5.606017298977614e-25,-6.186768091275677e-17,1.2181965202580901e-24,jijik,
148,1548,0.0007474534253618296,3.568813341961874e-08,5.7343811489526813e-11,1.1180033078035336e-12,6.907656858097026e-24,2.077173091188231e-16,5.6936888012091625e-24,jijik,
149,1549,0.0008002929472043566,2.1758037772638964e-08,4.0913565751382984e-11,1.6714245956718812e-12,-1.3110031727904406e-23,-2.1291829371086784e-16,-4.3781912266173824e-24,jijik,
150,1550,0.0007869529427346137,4.07196342991282e-09,5.545356399043745e-12,5.286654246614886e-12,2.3560851973077066e-23,-1.1778879187796938e-16,-1.6255503788027824e-23,jijik,
151,1551,0.0031625994909420508,1.2069216468399596e-07,4.418234305164509e-09,4.807537687079206e-09,2.0802410297185496e-17,-1.2371558541866648e-12,-7.628016300572538e-18,marah,
152,1552,0.0007772312237864349,1.66606547201399e-08,1.1171395040362704e-11,1.907918561685225e-12,3.335427559514753e-24,4.042129105917855e-18,8.152395761531685e-24,jijik,
153,1558,0.0009324890668378737,2.789909337828855e-07,3.183757003183732e-12,4.1573164874600826e-13,-4.391556562503913e-25,-2.1697640811581464e-16,1.894777807422323e-25,jijik,
