No,ID Ciri Pengujian,Ciri 1,Ciri 2,Ciri 3,Ciri 4,Ciri 5,Ciri 6,Ciri 7,Kelas Terklasifikasi
27,3177,0.0006821654305259441,6.000957853150919e-09,2.764039431037109e-12,2.0761163721559752e-13,3.4290319872060124e-26,-7.803840123672684e-18,-1.5348764222210854e-25,sedih,
28,3178,0.0007263833435530989,5.247667239435764e-10,4.3391359610119084e-13,6.23936012458346e-14,1.837835858762727e-27,-5.164292498075168e-19,-1.0100405276013218e-26,sedih,
29,3179,0.0009290356263007198,9.392378196227795e-10,2.4837772542755965e-10,5.117861582783635e-13,5.5397892363245015e-24,1.4365753670191136e-17,-1.6142107919943406e-24,sedih,
30,3180,0.0007063407864579736,2.249405497753405e-08,1.5559548954589938e-12,2.1880808063573578e-13,-1.3819868411490417e-26,-1.6086073679923395e-17,-1.2692120112025963e-25,sedih,
31,3187,0.0007089090697173388,2.1804641645030687e-09,3.569224871155099e-12,2.762214135403403e-13,-1.2351533456927736e-25,-1.006198264650049e-17,2.448798613833506e-25,sedih,
32,3188,0.0007157611195502472,1.8741970621949723e-09,1.9501332083884202e-11,9.657239868035431e-14,-8.11904675069515e-26,4.114494429874521e-18,1.0474781217412266e-25,sedih,
33,3189,0.0007148575745580746,7.643081804419287e-11,5.601170473938474e-13,1.9385365653981126e-13,1.2470890604202988e-26,7.487385270997633e-19,-6.264869118094559e-26,bahagia,
34,3190,0.0006899077650198264,7.352964868042558e-11,1.6228970065076944e-12,2.7613371329784314e-13,6.865923518627962e-26,-2.2498780197625467e-18,-1.7162822072025498e-25,sedih,
35,3191,0.0007616716771826611,4.825370530447087e-08,5.624334584793325e-12,6.60644659495945e-12,3.950546355984976e-24,1.257151210520636e-16,-4.0076298220301735e-23,sedih,
36,3192,0.0008411077071452573,1.1807527166984358e-08,2.6596464171249397e-11,5.172802402083036e-13,-2.676939656868167e-25,5.585850901651762e-17,-1.8999060478398e-24,sedih,
37,3197,0.0008181085213609834,8.39212681521547e-09,1.6362159021317725e-11,5.40588782861644e-12,-2.592560268508337e-23,-3.317422099166183e-16,4.3735008151901726e-23,sedih,
38,3198,0.0008014486392909189,4.999293666235253e-09,1.1609673798681534e-11,1.4852282371655524e-12,-6.153201846433275e-24,-9.6454089530588e-17,4.177617581853258e-25,sedih,
39,3199,0.0032417356829831287,8.937063805064408e-07,1.5811883100973817e-08,9.758337277619423e-09,1.1605310025858943e-16,6.246750443525747e-12,-3.499568374782091e-17,natural,
40,3200,0.0007187570518759269,3.934393536124314e-10,1.8387244190367247e-12,1.0234137404686866e-13,-2.693921465270104e-26,1.4040156234056943e-18,-3.5287461894386616e-26,sedih,
41,3207,0.0009680393922254964,4.373580909301446e-08,1.7109682418711194e-11,2.960915601326747e-11,3.1055672163162552e-22,-3.283012840086632e-15,-5.896564009280265e-22,sedih,
42,3208,0.0009293980792378447,1.3600820935075888e-07,3.662015209228275e-11,6.235804542607483e-12,9.372953876728362e-23,-2.1811519520561368e-15,9.719048956052003e-24,sedih,
43,3209,0.001103597339713354,1.5543232732494292e-07,2.3260439060232554e-10,5.5010543661399507e-11,4.206089960874836e-21,-1.9244697551499754e-14,-4.585915769990358e-21,sedih,
44,3210,0.001085232619652343,3.442903424451879e-08,4.09526269153556e-11,6.853969003132882e-11,3.608939389600053e-21,7.394609232734776e-15,4.0175584203925694e-22,sedih,
45,3211,0.000908321930313312,5.805831862487013e-08,6.090004929092663e-11,5.339614558735986e-12,1.165048480439997e-23,-1.2024901425395926e-15,-9.558090810661505e-23,sedih,
46,3212,0.0009389328323858382,2.897777284999749e-07,5.655692909501202e-11,3.5350533383225753e-12,3.862450841931438e-23,1.2420555807520224e-15,3.172719676751848e-23,sedih,
47,3218,0.0007193618634138952,4.260073474752074e-09,1.3200327654012784e-11,5.96059967302026e-14,9.59037108535637e-30,3.50469397814914e-18,-5.287218767486754e-26,sedih,
48,3219,0.0007078032021256315,1.1793401482722875e-09,9.527283357109117e-13,6.276496162895465e-13,-2.8108787276250644e-25,-1.6602213558774872e-17,-3.9567675902569037e-25,sedih,
49,3220,0.0007022464709491352,8.497413404642302e-09,1.3583761286889399e-11,1.5508565365713613e-14,-6.976563138649828e-27,-1.2970120294544444e-18,1.412692946973776e-27,sedih,
50,3221,0.0007615828843336734,1.5741671620602696e-09,2.615107834900023e-11,2.2932718597512383e-12,9.435427953914519e-24,-7.525773037106107e-17,-1.5045555262950145e-23,sedih,
51,3222,0.0007413583578888066,2.0169923942828833e-09,1.3255863883015534e-11,2.595993150069494e-14,-2.6845525848132707e-28,-5.895659527164293e-19,-1.5226210867921783e-26,sedih,
52,3229,0.004982073153514587,4.286298173511902e-06,4.958971453516348e-09,2.967342131326295e-09,9.665849100398465e-18,4.934760544292909e-12,-6.011520869183802e-18,natural,
53,3230,0.0007406472118727238,6.760890158831147e-10,1.3929344872663752e-12,5.425876975692601e-13,-3.2715648836478568e-25,1.410815277606744e-17,3.3981467491544343e-25,sedih,
54,3231,0.0016525696953318717,1.0017160664271944e-06,9.015987038973631e-11,7.020860337572334e-12,1.451705953573691e-22,-4.2571824643660404e-15,1.006361317363614e-22,sedih,
55,3232,0.0008108882258623079,9.579768245654389e-09,6.493851600849859e-12,2.143360061967301e-12,-2.7767896232433133e-24,-1.0740746364122197e-16,7.498777699767352e-24,sedih,
56,3233,0.000878684167996248,1.0173705275032022e-08,5.3065581033276855e-12,5.830991023989837e-13,-4.604278245105278e-25,-3.7876772852118573e-17,-9.165506472043252e-25,sedih,
57,3234,0.0006785415711988656,4.201908611715551e-13,8.110063733837937e-13,1.6570971299576121e-15,-2.611470998433723e-29,3.454140021566204e-22,5.48486742255981e-29,sedih,
58,3239,0.0008391990585459214,3.206523332093995e-08,5.397833811327137e-11,3.994498673791883e-12,-4.142755074712314e-23,6.576247096602431e-16,4.152273540519293e-23,sedih,
59,3240,0.0011312152441054217,1.963057196028146e-08,2.603749241031623e-10,4.3123643079201036e-11,-2.64317397225501e-21,4.759877293070311e-15,-3.727512854945065e-21,bahagia,
60,3241,0.00098957941491528,3.9866003449199755e-08,1.3594606383312957e-11,3.0643490979321734e-11,-6.169138867972533e-22,5.919244521915371e-15,1.0296359773093944e-22,sedih,
61,3242,0.0012349162327306,3.363216706641713e-08,6.272454112039594e-10,2.855656142198287e-11,-3.603861488963261e-21,2.9594838074808037e-15,-1.2723942930278447e-21,sedih,
62,3245,0.0009018765294583287,8.824979410276089e-10,3.2310699073794436e-11,6.077000175115207e-13,2.60179983267362e-24,-1.5476975873787698e-17,6.941959696820939e-25,sedih,
63,3246,0.0009776407571332854,1.898305188635237e-07,2.4049840673503497e-11,1.5175757997172e-12,-7.575525166620812e-24,-6.385701796905461e-16,-5.1639505427798235e-24,sedih,
64,3249,0.0009840438298933632,1.6893774190463613e-08,2.124074306220684e-11,2.6038750279805795e-11,3.8752798764787103e-23,-9.859008848024084e-16,6.111441937245882e-22,sedih,
65,3250,0.0008113283934929266,4.839179866552971e-09,9.109496944343978e-12,5.15012093190172e-13,-1.1121881666378205e-24,-2.1317215757121527e-17,-8.601916260668331e-26,sedih,
66,3254,0.0008671676122849194,8.249718753617963e-08,6.673498424995319e-11,5.1667661328370855e-12,-9.382407166022491e-23,1.4808542376853918e-15,2.0043719874781256e-23,bahagia,
67,3255,0.0007551503437089918,2.169419111590693e-09,4.657643102819819e-12,3.3457222614601555e-14,1.197846531479212e-26,3.7497432308948376e-19,-5.563476130988795e-27,sedih,
68,3256,0.0007065902823882832,6.095608113935288e-10,1.0826274699977825e-12,2.9664358258318854e-13,-1.1348546529159476e-25,-5.148032132466602e-18,1.240234423246599e-25,sedih,
69,3260,0.0012768752419476974,8.66545342008134e-07,4.4029220493369825e-11,1.608519957507049e-11,2.6090716872255576e-22,6.903377577225922e-15,-3.3936334633333864e-22,sedih,
70,3261,0.0009900883915694783,7.636324110847876e-08,2.510002949406521e-11,1.1282308273717493e-11,-1.5658901140524456e-22,2.820577642363288e-15,1.0736292560748077e-22,sedih,
71,3262,0.001242870730543298,5.248196203023309e-07,2.793075154430805e-10,6.886911247524896e-11,-1.3608646327715858e-21,-2.984728659980431e-14,-9.454200857632821e-21,sedih,
72,3266,0.0012283891092229357,1.1732592164649541e-07,1.809516481685231e-10,2.691147052498497e-11,-2.379523146221028e-22,9.108313665970534e-15,-1.862828486530575e-21,sedih,
73,3267,0.0016266525296470967,5.181157861899919e-07,3.037189683746989e-10,1.093369887111927e-10,-1.5082081974266007e-20,-7.869756282827965e-14,1.3019793451016136e-20,kaget,
74,3268,0.0009725887597003044,2.424165125082252e-07,2.845134584184235e-12,1.2640078965405687e-12,-1.0601425543605785e-24,4.695974875596739e-16,2.1498650824799203e-24,sedih,
75,3272,0.002400922495619442,1.8752934030627904e-07,6.080782810555217e-10,6.325032558126308e-10,3.7548870981462233e-19,2.7372936480204013e-13,-1.134726587638998e-19,natural,
76,3273,0.0012449207628246496,9.8152702741233e-08,3.56859717107e-12,2.5781438282237925e-11,-7.225604554478981e-23,-7.508266997748121e-15,-2.364999593962811e-22,sedih,
77,3274,0.0008404964671467191,1.20774186772266e-08,1.7377385489173503e-11,6.327274853725091e-12,-6.079881715345063e-23,2.8848127074954893e-16,2.655836424121409e-23,sedih,
78,3277,0.0007745740356616116,3.976746587916112e-08,4.0777313115532084e-11,3.8764533815425524e-13,-1.1496980078013011e-24,-6.52039769639033e-17,-1.0264090114597645e-24,sedih,
79,3278,0.001231365846351053,2.3824679407694553e-09,8.491335569605355e-12,3.0632008653731806e-12,-1.4921921793015305e-23,-1.461451590257144e-16,-4.625961916696925e-24,sedih,
80,3281,0.0011181087625203553,6.564128406223938e-08,3.651301860281755e-10,1.5613679560758244e-11,-7.732288040383409e-22,2.268553791573049e-15,8.899174760389157e-22,sedih,
81,3282,0.0008388741059518866,3.160834299244357e-08,1.345692451224752e-11,1.6157879353170736e-11,-2.2804884690728444e-22,-2.7844906492462993e-15,6.900079561590145e-23,sedih,
82,3287,0.0008266565119812302,9.756132345811961e-09,3.4839303916305994e-12,9.818788912513892e-14,-2.4410425828757297e-27,3.162888575221756e-18,-5.737582269244082e-26,sedih,
83,3288,0.0008128831278551084,8.944474938624856e-10,1.184823167529401e-10,4.5956493512215226e-12,-1.0311380712736676e-22,-1.2775607152707179e-16,2.9452438818713716e-23,bahagia,
84,3289,0.0007269633280162646,3.7821824794691926e-09,2.3442679476903215e-11,7.913597496838194e-14,1.0673828926281853e-25,-1.8317177750245868e-18,-1.499591276026165e-26,sedih,
85,3290,0.0008267371925046963,1.5252783176147444e-08,3.2955668815252333e-12,1.852881365034122e-12,-2.8535991078207398e-24,-2.0814790834032375e-16,3.580630550408022e-24,sedih,
86,3294,0.0010528173284981928,4.4760678703264016e-08,5.7729076732010117e-11,6.127911883293723e-12,1.089589360236213e-22,5.856846381878084e-16,3.757726158992027e-23,sedih,
87,3295,0.0011203345139575395,2.235154948888741e-09,4.827164126916515e-12,4.445347323964343e-13,-6.400717144683013e-25,-2.0943235805811475e-17,-1.1979349537134381e-25,sedih,
88,3296,0.0008875327410657664,3.031015153811367e-09,2.2970165198344887e-11,1.2386086449830284e-11,-1.8177907002460536e-22,-6.629119003460711e-16,1.029785405491792e-22,sedih,
89,3300,0.0007698870897866316,5.2479034799426745e-08,1.4998066260721934e-11,1.3964675941035742e-13,1.8908898190656964e-25,-2.639372078403056e-17,-7.133945647720637e-26,sedih,
90,3301,0.0007963094265138273,7.787822010380522e-08,4.314373597120181e-13,1.084623491381059e-12,6.810284092839464e-25,2.86836373513634e-16,2.9444365776988865e-25,sedih,
91,3302,0.000773071098622007,2.7090002428289e-08,1.2689404729399387e-11,1.2901187995677758e-12,1.1267264492522712e-25,-1.6921021494908278e-16,5.218719861096442e-24,sedih,
92,3307,0.0007919695852014538,1.7048161791628752e-07,1.1939469267746682e-12,1.7605576592007087e-12,1.7419984143529698e-24,6.896875568997103e-16,1.865680030415677e-24,sedih,
93,3308,0.0007119899773533467,1.992307615663978e-09,1.4049018766925282e-11,1.0422453663833019e-13,-1.2607327159432325e-25,-8.213672730958816e-19,3.368179475489275e-27,sedih,
94,3309,0.0007922255954590262,1.1494653828702402e-07,1.4019969167790232e-12,1.2710126217083243e-13,3.795044875858333e-26,3.09306381165744e-18,3.792710158082807e-26,sedih,
95,3310,0.0008109405130186456,6.8266795311764084e-09,1.4254292105013983e-11,4.352267066592149e-13,9.830691337542255e-25,-1.1322391756785396e-17,-4.568613190874303e-25,sedih,
96,3314,0.0007175402164823824,1.7933364721635795e-09,4.253433375786628e-12,5.39642611272926e-14,-1.2481616452340736e-26,1.5549517600470918e-18,2.2641619967762372e-26,sedih,
97,3315,0.0007164033329774611,1.9709321076013515e-08,7.165129722140175e-12,1.7535209693074884e-13,1.4118090082852109e-25,1.5758430139817154e-17,-1.3675094554891195e-25,sedih,
98,3316,0.0007496138335885116,9.87124239569682e-10,4.9424312170702016e-11,4.3805563506475923e-13,6.469748713744319e-25,1.3397457971195002e-17,-1.9328776897050322e-24,sedih,
99,3319,0.0009381586164036498,2.7141949715307306e-08,3.29262912579701e-11,4.056761594651553e-12,-7.301742007028783e-24,-5.906440195804287e-16,-4.631366733655119e-23,sedih,
100,3320,0.0007093927384044841,1.4745359190516446e-09,4.471757705940197e-12,3.299747140373021e-14,-1.2370240733478326e-26,-8.23486776111485e-19,-2.7643738629280343e-27,sedih,
101,3323,0.0007795066119548795,8.77376548954179e-09,1.862749485888474e-11,2.684967179637628e-12,-1.863223819345889e-23,1.3897589972957384e-17,-3.659862716624151e-24,sedih,
102,3324,0.0009912704200169438,2.3127202380975645e-09,9.394594736071334e-11,1.7895785076027347e-11,4.107311290754863e-22,-3.0358455325394623e-16,6.080553115817813e-22,sedih,
103,3327,0.0009686827235132695,1.6558783129955208e-09,3.968187147277974e-11,7.186151554216562e-12,9.743700140892069e-23,4.790800537322909e-17,-7.233194964392816e-23,sedih,
104,3328,0.0018277874483708344,2.1190007652153492e-08,1.2085456090193716e-10,2.4761849233124117e-10,4.082419147423748e-20,3.152872915885257e-14,1.2972464584437329e-20,bahagia,
105,3331,0.0008118128071746039,9.482742307487806e-08,5.6833044093997805e-11,7.173891364192329e-13,1.0663465766566474e-24,9.769648646368135e-17,4.4548619579669874e-24,sedih,
106,3332,0.0008725435726100596,1.1011310897353082e-07,1.961806567088552e-11,1.5217505759564817e-12,-7.215785064485698e-24,-3.9346651305467246e-16,-4.131057700955818e-24,sedih,
107,3340,0.0007184055111961307,4.6894185196775474e-08,2.212496789066891e-12,5.779151012752876e-13,-2.6002363560633398e-25,-8.819217593999289e-17,5.995280032466247e-25,bahagia,
108,3341,0.0008012539810589854,7.852930232968801e-08,6.2921476864276406e-12,1.1106622899087761e-12,1.1081284977470531e-24,-2.239163801862646e-16,2.7189703886782656e-24,sedih,
109,3342,0.0007367314642975202,1.1135115499431785e-08,2.4339841684596142e-12,1.5976247364339162e-12,-2.0543306296592523e-24,2.8810095484796467e-18,-2.3885120686553696e-24,sedih,
110,3343,0.0007941302296326554,5.652553855173856e-09,1.6118995497730595e-11,2.675573692657616e-12,-7.348070307837854e-24,-1.9920650678023202e-16,-1.596066712796143e-23,bahagia,
111,3344,0.0007137125654848797,2.5278956994413162e-09,7.904255105372829e-13,1.2206539310996796e-13,-9.511324152863963e-27,-5.574364817762873e-18,3.6703358460631697e-26,sedih,
112,3345,0.0007475026838108019,1.5850700538846488e-11,1.3529913154030858e-11,4.4035893486733634e-13,-5.767334295432034e-25,6.044816792145692e-19,9.07046607062385e-25,sedih,
113,3346,0.0007794397605335281,4.278332132613349e-08,1.023414020182792e-11,5.601036645346003e-13,-5.606017298977614e-25,-6.186768091275677e-17,1.2181965202580901e-24,bahagia,
114,3352,0.0009324890668378737,2.789909337828855e-07,3.183757003183732e-12,4.1573164874600826e-13,-4.391556562503913e-25,-2.1697640811581464e-16,1.894777807422323e-25,sedih,
115,3353,0.0008459512905614208,5.92531944542725e-08,7.361722487183087e-12,5.3732508366130754e-12,3.149815743525434e-23,1.30668472913403e-15,-1.2244630871943645e-23,sedih,
116,3354,0.0009445704448234358,9.383723945355429e-08,2.08549746955696e-11,7.344008645875296e-12,-8.757270010374211e-23,-1.6900790366767016e-15,2.4322351609431456e-23,bahagia,
117,3355,0.0009800623892466083,3.5840628907226285e-07,1.10887106022727e-11,1.268798342446619e-12,1.7340221949045025e-24,6.98994828006464e-16,-4.432006253889483e-24,sedih,
118,3356,0.0007865665999741041,1.9271775271129777e-08,3.416963187948986e-12,6.823653004785362e-12,1.0015584911393012e-23,1.2251465678628864e-16,-3.139014530643718e-23,sedih,
119,3362,0.0008101382003107799,2.1307965624338344e-08,3.156019105262124e-11,1.4839720478238528e-12,7.163856500652661e-24,1.7030819199284187e-16,-7.198382044182152e-24,sedih,
120,3363,0.0011615494150795547,2.387380819545653e-09,4.6316151058116446e-11,7.17634178298185e-11,-6.517109607352254e-22,2.756429577440115e-15,4.0856860742219465e-21,sedih,
121,3364,0.0009523962053543831,6.340585198086245e-08,1.5362500282332643e-10,1.2595764369237809e-11,4.09022912243711e-22,2.830983004718617e-16,-3.7376224429226264e-22,sedih,
122,3365,0.0007671160722557802,1.2752427809071748e-10,7.344273456759401e-13,3.607947662822546e-13,1.8321391562468567e-25,3.95532351379423e-18,3.0422796776300603e-26,bahagia,
123,3366,0.0008395600308728586,1.924796240326037e-08,1.6346157842784443e-12,5.25970376279383e-12,1.4681843689809837e-23,7.251831293178558e-16,4.721386088124525e-24,sedih,
124,3371,0.000787216612890573,1.916411568080751e-08,1.8510575958251773e-11,1.4296160258542877e-11,-1.3596483839112116e-22,7.152171117641895e-16,-1.8867625004865528e-22,sedih,
125,3372,0.0007033860858517885,2.7033868246621287e-10,2.252721786287992e-12,2.1656187129620627e-13,-7.343568406087778e-26,-2.270571263261906e-18,-1.3223868550121855e-25,sedih,
126,3373,0.0006988917756995914,2.590041303079636e-09,6.053103126004226e-13,1.8823784735223566e-13,-5.1332662826222506e-26,-6.544858493057832e-18,-3.744771174949586e-26,sedih,
127,3374,0.0006775015531962963,1.0899379755672501e-09,1.435596239727954e-12,2.99793063438177e-14,1.2280114537404658e-27,7.501724873339943e-19,-6.096960781689515e-27,sedih,
128,3377,0.0012265730988036318,2.618275381681269e-08,8.167024071994623e-11,6.719158221402213e-11,4.850174535830978e-21,1.0870449541719988e-14,-1.1182615849341149e-21,bahagia,
129,3378,0.0011868792149083945,2.0732415643302025e-08,5.070198074581853e-10,2.735282439468063e-11,1.708377452608782e-21,-1.608045044657106e-16,-2.7308391007608635e-21,sedih,
130,3382,0.0007216404068679993,6.42834393965984e-08,6.4645759718328446e-12,9.647290149729727e-13,4.1045266899535917e-25,-2.205323087129698e-16,2.3740075093398512e-24,sedih,
131,3383,0.0006716933683980113,3.830876802819963e-10,5.601735774368593e-13,7.932969287702225e-14,5.068896233418478e-27,-1.1518431712791542e-18,-1.5936311493041974e-26,sedih,
132,3384,0.0006650762721419686,8.114828143925725e-10,1.159678901794264e-12,3.2303934793454774e-14,-3.213539721073533e-27,-8.675094813534718e-19,-5.3634518146587304e-27,sedih,
133,3388,0.0007176163881618077,2.5815328186289923e-08,8.598352900468895e-13,1.2691687101532346e-13,3.3202245307320233e-26,4.136739301556099e-18,2.5601300589518454e-26,sedih,
134,3389,0.0009997037129404742,2.618726205578949e-07,1.3633563511508583e-10,1.2935094779478164e-11,-4.949848591098943e-22,-3.5622400556920425e-15,2.2373053450140596e-22,sedih,
135,3390,0.0009488833045832855,9.91468937847774e-09,3.9605569139679373e-11,6.084224763654633e-12,8.035455639241827e-23,5.343849057647782e-17,4.963156426662096e-23,sedih,
136,3394,0.0009144444984014004,1.4795581746898743e-07,2.7941678784172722e-11,8.971666782431799e-12,1.4185131999542121e-22,2.911698503792277e-16,-7.477577964648103e-24,sedih,
137,3395,0.00226337526347615,7.629904044545578e-08,3.26280258394418e-09,2.843922580883467e-10,1.022017857070856e-19,-3.008439560081847e-14,2.541724928947472e-19,natural,
138,3396,0.0007301037843727497,5.210044353129805e-09,1.5817164976363758e-11,1.9215702044151454e-13,3.0795958596318106e-25,-5.34954366382438e-19,1.3186321924530094e-25,sedih,
139,3400,0.0008163241117133521,1.1255548878917656e-08,7.7529139705522e-12,2.7393452172832705e-12,-8.652930691799678e-24,-2.6062360416776676e-16,9.19218745071317e-24,sedih,
140,3401,0.0009060757134805439,1.3864012209715072e-08,2.545911822521808e-11,6.4823853614675065e-12,-5.220112216146216e-23,7.282038460261804e-16,-6.488501866400397e-23,sedih,
141,3402,0.0007507062256113952,9.939045722412371e-10,4.930449133186166e-12,1.074831706812218e-12,2.1732124741894443e-24,3.1792881702565514e-17,-1.1829424606393207e-24,bahagia,
142,3408,0.0007049646630185812,1.159258737001819e-08,3.257852751739637e-11,5.08524568761543e-13,1.5935778180619947e-24,4.934722971493194e-17,1.32086540578156e-24,bahagia,
143,3409,0.0007527450167214663,4.4825307719141716e-10,3.8432689399209913e-13,3.161170965581461e-13,-5.593204491124297e-26,1.837214376450926e-18,-9.493331529573e-26,sedih,
144,3410,0.0008171446100894407,7.993207684982838e-11,1.576579679768339e-11,1.7354184020908417e-13,2.1769814552616158e-25,-1.3352463980604476e-18,1.871036226466908e-25,sedih,
145,3411,0.0034763000645951607,1.251792923849188e-06,3.179745340457759e-08,1.1280549163053707e-08,1.7046908329380682e-16,4.621300294714574e-12,-1.2877975580763364e-16,natural,
146,3412,0.0008275574438464313,5.280096174409962e-09,1.8162522865621367e-11,5.904183498369893e-13,-1.5422881417713055e-24,3.5094293814374194e-18,1.1659710938674119e-24,sedih,
147,3416,0.0009429695452191658,2.4172047234231747e-09,4.053544932454365e-12,1.0658267880772027e-12,-1.5294396914672373e-24,-4.9454847300079483e-17,-1.6027179940892091e-24,sedih,
148,3417,0.0014125880858563461,3.619094537396406e-08,1.1422809616851098e-09,3.12459705024663e-10,-1.4924725211822056e-19,5.14387036187679e-14,1.1212235791092597e-19,sedih,
149,3418,0.0010090613022070462,1.2686937992078632e-08,1.90114238781583e-11,2.9894492418005677e-12,-2.0889441291142225e-23,2.524089808239259e-16,-8.458304709099571e-24,bahagia,
150,3423,0.0006766415193504853,6.937634471658158e-09,9.809078696263216e-12,1.0639313745887389e-15,1.035201068211993e-28,6.198352446293292e-20,3.311840227137694e-29,sedih,
151,3424,0.0008419369775462297,9.56193100592091e-09,2.1353068468552512e-11,1.5488402046795782e-12,8.447111335925495e-24,6.456737722713805e-18,-2.8256161008631063e-24,sedih,
152,3425,0.0006817996466889738,1.2323203436544428e-09,4.154701227986924e-12,1.0737126644834806e-13,-1.8371029230382423e-26,1.6866188238503405e-18,-6.932068429879569e-26,sedih,
153,3426,0.0006737477931546144,1.529155466537184e-10,4.866744077737484e-13,3.112348827727048e-14,4.97494004411752e-28,-2.5410356014516835e-19,-3.798022160159926e-27,sedih,
