No,ID Ciri Kode Sendiri,ID Ciri OpenCV,ID File,Target,Hasil Kode Sendiri,Hasil OpenCV,Akurasi Kode Sendiri,Akurasi OpenCV
22,"[12791, 12792, 12793]","[12794, 12795, 12796]",23,"{'WT': 3, 'K': 2, 'T': 1}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'K': 0, 'T': 0}","{'WO': 100.0, 'K': 0, 'T': 0}"
23,"[12797, 12798, 12799]","[12800, 12801, 12802]",24,"{'WT': 3, 'T': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'T': 0}","{'WO': 100.0, 'T': 0}"
24,"[12803, 12804, 12805]","[12806, 12807, 12808]",25,"{'WT': 4, 'K': 4}",{'WS': 3},{'WO': 3},"{'WS': 75.0, 'K': 0}","{'WO': 75.0, 'K': 0}"
25,"[12809, 12810]","[12811, 12812]",26,"{'WT': 2, 'K': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'K': 0}","{'WO': 100.0, 'K': 0}"
26,"[12813, 12814]","[12815, 12816]",27,"{'WT': 4, 'K': 4}",{'WS': 2},{'WO': 2},"{'WS': 50.0, 'K': 0}","{'WO': 50.0, 'K': 0}"
27,"[12817, 12818, 12819, 12820]","[12821, 12822, 12823, 12824]",28,"{'WT': 4, 'K': 4}",{'WS': 4},{'WO': 4},"{'WS': 100.0, 'K': 0}","{'WO': 100.0, 'K': 0}"
28,"[12825, 12826, 12827]","[12828, 12829, 12830]",29,"{'WT': 4, 'K': 4}",{'WS': 3},{'WO': 3},"{'WS': 75.0, 'K': 0}","{'WO': 75.0, 'K': 0}"
29,"[12831, 12832, 12833]","[12834, 12835, 12836]",30,"{'WT': 3, 'T': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'T': 0}","{'WO': 100.0, 'T': 0}"
30,"[12837, 12838, 12839, 12840]","[12841, 12842, 12843, 12844]",32,"{'WT': 4, 'K': 4}",{'WS': 4},{'WO': 4},"{'WS': 100.0, 'K': 0}","{'WO': 100.0, 'K': 0}"
31,"[12845, 12846, 12847]","[12848, 12849, 12850]",33,"{'WT': 4, 'K': 4}",{'WS': 3},{'WO': 3},"{'WS': 75.0, 'K': 0}","{'WO': 75.0, 'K': 0}"
32,"[12851, 12852]","[12853, 12854]",34,"{'WT': 4, 'K': 4}",{'WS': 2},{'WO': 2},"{'WS': 50.0, 'K': 0}","{'WO': 50.0, 'K': 0}"
33,"[12855, 12856]","[12857, 12858]",35,"{'WT': 2, 'K': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'K': 0}","{'WO': 100.0, 'K': 0}"
34,"[12859, 12860]","[12861, 12862]",36,"{'WT': 2, 'K': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'K': 0}","{'WO': 100.0, 'K': 0}"
35,"[12863, 12864]","[12865, 12866]",37,"{'WT': 4, 'K': 4}",{'WS': 2},{'WO': 2},"{'WS': 50.0, 'K': 0}","{'WO': 50.0, 'K': 0}"
36,"[12867, 12868, 12869]","[12870, 12871, 12872]",38,"{'WT': 3, 'M': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
37,"[12873, 12874, 12875]","[12876, 12877, 12878]",39,"{'WT': 2, 'M': 2}",{'WS': 3},{'WO': 3},"{'WS': 100, 'M': 0}","{'WO': 100, 'M': 0}"
38,"[12879, 12880]","[12881, 12882]",40,"{'WT': 2, 'M': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
39,"[12883, 12884]","[12885, 12886]",41,"{'WT': 2, 'M': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
40,"[12887, 12888]","[12889, 12890]",42,"{'WT': 2, 'M': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
41,"[12891, 12892, 12893]","[12894, 12895, 12896]",43,"{'WT': 3, 'M': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
42,"[12897, 12898]","[12899, 12900]",44,"{'WT': 3, 'M': 3}",{'WS': 2},{'WO': 2},"{'WS': 66.66666666666666, 'M': 0}","{'WO': 66.66666666666666, 'M': 0}"
43,"[12901, 12902]","[12903, 12904]",45,"{'WT': 2, 'M': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
44,"[12905, 12906]","[12907, 12908]",46,"{'WT': 3, 'M': 3}",{'WS': 2},{'WO': 2},"{'WS': 66.66666666666666, 'M': 0}","{'WO': 66.66666666666666, 'M': 0}"
45,"[12909, 12910]","[12911, 12912]",47,"{'WT': 2, 'M': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
46,"[12913, 12914, 12915, 12916, 12917]","[12918, 12919, 12920, 12921, 12922]",48,"{'WT': 5, 'M': 5}",{'WS': 5},{'WO': 5},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
47,"[12923, 12924, 12925, 12926, 12927, 12928, 12929]","[12930, 12931, 12932, 12933, 12934, 12935, 12936]",49,"{'WT': 7, 'B': 7}","{'WS': 7, 'B': 5}","{'WO': 7, 'B': 5}","{'WS': 100.0, 'B': 71.42857142857143}","{'WO': 100.0, 'B': 71.42857142857143}"
48,"[12937, 12938, 12939, 12940, 12941]","[12942, 12943, 12944, 12945, 12946]",50,"{'WT': 5, 'B': 1, 'M': 4}","{'WS': 5, 'B': 2, 'M': 1}","{'WO': 5, 'B': 1, 'M': 1}","{'WS': 100.0, 'B': 100, 'M': 25.0}","{'WO': 100.0, 'B': 100.0, 'M': 25.0}"
49,"[12947, 12948, 12949, 12950, 12951]","[12952, 12953, 12954, 12955, 12956]",51,"{'WT': 5, 'B': 5}","{'WS': 5, 'B': 2}","{'WO': 5, 'B': 2}","{'WS': 100.0, 'B': 40.0}","{'WO': 100.0, 'B': 40.0}"
50,"[12957, 12958, 12959, 12960, 12961]","[12962, 12963, 12964, 12965, 12966]",52,"{'WT': 5, 'B': 5}","{'WS': 5, 'B': 4}","{'WO': 5, 'B': 3}","{'WS': 100.0, 'B': 80.0}","{'WO': 100.0, 'B': 60.0}"
51,"[12967, 12968, 12969, 12970]","[12971, 12972, 12973, 12974]",53,"{'WT': 4, 'S': 4}","{'WS': 4, 'S': 2}","{'WO': 4, 'S': 2}","{'WS': 100.0, 'S': 50.0}","{'WO': 100.0, 'S': 50.0}"
52,"[12975, 12976]","[12977, 12978]",54,"{'WT': 3, 'S': 3}",{'WS': 2},{'WO': 2},{'WS': 66.66666666666666},"{'WO': 66.66666666666666, 'S': 0}"
53,"[12979, 12980, 12981]","[12982, 12983, 12984]",55,"{'WT': 4, 'S': 4}","{'WS': 3, 'S': 2}","{'WO': 3, 'S': 1}","{'WS': 75.0, 'S': 50.0}","{'WO': 75.0, 'S': 25.0}"
54,"[12985, 12986, 12987]","[12988, 12989, 12990]",59,"{'WT': 3, 'S': 3}","{'WS': 3, 'S': 2}","{'WO': 3, 'S': 1}","{'WS': 100.0, 'S': 66.66666666666666}","{'WO': 100.0, 'S': 33.33333333333333}"
55,"[12991, 12992, 12993]","[12994, 12995, 12996]",62,"{'WT': 3, 'J': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'J': 0}","{'WO': 100.0, 'J': 0}"
56,"[12997, 12998]","[12999, 13000]",63,"{'WT': 3, 'J': 3}",{'WS': 2},{'WO': 2},"{'WS': 66.66666666666666, 'J': 0}","{'WO': 66.66666666666666, 'J': 0}"
57,"[13001, 13002, 13003]","[13004, 13005, 13006]",66,"{'WT': 3, 'S': 3}","{'WS': 3, 'S': 1}","{'WO': 3, 'S': 2}","{'WS': 100.0, 'S': 33.33333333333333}","{'WO': 100.0, 'S': 66.66666666666666}"
58,"[13007, 13008, 13009]","[13010, 13011, 13012]",67,"{'WT': 3, 'M': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
59,"[13013, 13014, 13015]","[13016, 13017, 13018]",68,"{'WT': 3, 'S': 3}","{'WS': 3, 'S': 1}",{'WO': 3},"{'WS': 100.0, 'S': 33.33333333333333}","{'WO': 100.0, 'S': 0}"
60,"[13019, 13020, 13021, 13022, 13023]","[13024, 13025, 13026, 13027, 13028]",69,"{'WT': 5, 'N': 5}",{'WS': 5},{'WO': 5},"{'WS': 100.0, 'N': 0}","{'WO': 100.0, 'N': 0}"
61,"[13029, 13030, 13031]","[13032, 13033, 13034]",70,"{'WT': 3, 'B': 3}","{'WS': 3, 'B': 3}","{'WO': 3, 'B': 2}","{'WS': 100.0, 'B': 100.0}","{'WO': 100.0, 'B': 66.66666666666666}"
62,"[13035, 13036, 13037, 13038]","[13039, 13040, 13041, 13042]",71,"{'WT': 4, 'B': 4}","{'WS': 4, 'B': 3}","{'WO': 4, 'B': 4}","{'WS': 100.0, 'B': 75.0}","{'WO': 100.0, 'B': 100.0}"
63,"[13043, 13044, 13045, 13046, 13047]","[13048, 13049, 13050, 13051, 13052]",72,"{'WT': 5, 'B': 5}","{'WS': 5, 'B': 3}","{'WO': 5, 'B': 3}","{'WS': 100.0, 'B': 60.0}","{'WO': 100.0, 'B': 60.0}"
64,"[13053, 13054, 13055, 13056, 13057]","[13058, 13059, 13060, 13061, 13062]",73,"{'WT': 5, 'S': 5}","{'WS': 5, 'S': 2}","{'WO': 5, 'S': 1}","{'WS': 100.0, 'S': 40.0}","{'WO': 100.0, 'S': 20.0}"
65,"[13063, 13064, 13065]","[13066, 13067, 13068]",74,"{'WT': 3, 'M': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
66,"[13069, 13070, 13071]","[13072, 13073, 13074]",75,"{'WT': 3, 'M': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
67,"[13075, 13076, 13077]","[13078, 13079, 13080]",76,"{'WT': 3, 'M': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
68,"[13081, 13082, 13083]","[13084, 13085, 13086]",79,"{'WT': 3, 'M': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
69,"[13087, 13088, 13089]","[13090, 13091, 13092]",80,"{'WT': 3, 'M': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
70,"[13093, 13094]","[13095, 13096]",81,"{'WT': 2, 'N': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'N': 0}","{'WO': 100.0, 'N': 0}"
71,"[13097, 13098]","[13099, 13100]",82,"{'WT': 2, 'S': 2}",{'WS': 2},"{'WO': 2, 'S': 1}",{'WS': 100.0},"{'WO': 100.0, 'S': 50.0}"
72,"[13101, 13102, 13103, 13104]","[13105, 13106, 13107, 13108]",83,"{'WT': 4, 'K': 4}",{'WS': 4},{'WO': 4},"{'WS': 100.0, 'K': 0}","{'WO': 100.0, 'K': 0}"
73,"[13109, 13110]","[13111, 13112]",85,"{'WT': 2, 'M': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
74,"[13113, 13114]","[13115, 13116]",86,"{'WT': 2, 'T': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'T': 0}","{'WO': 100.0, 'T': 0}"
75,"[13117, 13118]","[13119, 13120]",87,"{'WT': 2, 'T': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'T': 0}","{'WO': 100.0, 'T': 0}"
76,"[13121, 13122]","[13123, 13124]",88,"{'WT': 2, 'J': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'J': 0}","{'WO': 100.0, 'J': 0}"
77,"[13125, 13126]","[13127, 13128]",89,"{'WT': 2, 'J': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'J': 0}","{'WO': 100.0, 'J': 0}"
78,"[13129, 13130]","[13131, 13132]",90,"{'WT': 2, 'M': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
79,"[13133, 13134]","[13135, 13136]",91,"{'WT': 2, 'S': 1, 'M': 1}","{'WS': 2, 'S': 1}","{'WO': 2, 'S': 1}","{'WS': 100.0, 'S': 100.0, 'M': 0}","{'WO': 100.0, 'S': 100.0, 'M': 0}"
80,"[13137, 13138, 13139]","[13140, 13141, 13142]",92,"{'WT': 3, 'S': 3}","{'WS': 3, 'S': 1}","{'WO': 3, 'S': 2}","{'WS': 100.0, 'S': 33.33333333333333}","{'WO': 100.0, 'S': 66.66666666666666}"
81,"[13143, 13144]","[13145, 13146]",93,"{'WT': 2, 'J': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'J': 0}","{'WO': 100.0, 'J': 0}"
82,"[13147, 13148]","[13149, 13150]",94,"{'WT': 2, 'S': 2}",{'WS': 2},{'WO': 2},{'WS': 100.0},"{'WO': 100.0, 'S': 0}"
83,"[13151, 13152]","[13153, 13154]",95,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 1}","{'WO': 2, 'S': 1}","{'WS': 100.0, 'S': 50.0}","{'WO': 100.0, 'S': 50.0}"
84,"[13155, 13156]","[13157, 13158]",96,"{'WT': 2, 'S': 2}",{'WS': 2},{'WO': 2},{'WS': 100.0},"{'WO': 100.0, 'S': 0}"
85,"[13159, 13160]","[13161, 13162]",98,"{'WT': 2, 'J': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'J': 0}","{'WO': 100.0, 'J': 0}"
86,"[13163, 13164, 13165]","[13166, 13167, 13168]",99,"{'WT': 3, 'J': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'J': 0}","{'WO': 100.0, 'J': 0}"
87,"[13169, 13170, 13171, 13172, 13173, 13174]","[13175, 13176, 13177, 13178, 13179, 13180]",100,"{'WT': 6, 'B': 6}","{'WS': 6, 'B': 3}","{'WO': 6, 'B': 3}","{'WS': 100.0, 'B': 50.0}","{'WO': 100.0, 'B': 50.0}"
88,"[13181, 13182, 13183, 13184]","[13185, 13186, 13187, 13188]",101,"{'WT': 4, 'B': 4}","{'WS': 4, 'B': 2}","{'WO': 4, 'B': 2}","{'WS': 100.0, 'B': 50.0}","{'WO': 100.0, 'B': 50.0}"
89,"[13189, 13190, 13191]","[13192, 13193, 13194]",104,"{'WT': 3, 'S': 3}",{'WS': 3},"{'WO': 3, 'S': 1}",{'WS': 100.0},"{'WO': 100.0, 'S': 33.33333333333333}"
90,"[13195, 13196]","[13197, 13198]",105,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 2}","{'WO': 2, 'S': 1}","{'WS': 100.0, 'S': 100.0}","{'WO': 100.0, 'S': 50.0}"
91,"[13199, 13200]","[13201, 13202]",106,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 1}","{'WO': 2, 'S': 1}","{'WS': 100.0, 'S': 50.0}","{'WO': 100.0, 'S': 50.0}"
92,"[13203, 13204]","[13205, 13206]",107,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 1}",{'WO': 2},"{'WS': 100.0, 'S': 50.0}","{'WO': 100.0, 'S': 0}"
93,"[13207, 13208]","[13209, 13210]",108,"{'WT': 2, 'S': 2}",{'WS': 2},"{'WO': 2, 'S': 1}",{'WS': 100.0},"{'WO': 100.0, 'S': 50.0}"
94,"[13211, 13212, 13213, 13214, 13215, 13216]","[13217, 13218, 13219, 13220, 13221, 13222]",109,"{'WT': 5, 'B': 5}","{'WS': 6, 'B': 3}","{'WO': 6, 'B': 3}","{'WS': 100, 'B': 60.0}","{'WO': 100, 'B': 60.0}"
95,"[13223, 13224, 13225, 13226]","[13227, 13228, 13229, 13230]",110,"{'WT': 4, 'B': 4}","{'WS': 4, 'B': 3}","{'WO': 4, 'B': 2}","{'WS': 100.0, 'B': 75.0}","{'WO': 100.0, 'B': 50.0}"
96,"[13231, 13232, 13233]","[13234, 13235, 13236]",111,"{'WT': 3, 'B': 3}","{'WS': 3, 'B': 3}","{'WO': 3, 'B': 2}","{'WS': 100.0, 'B': 100.0}","{'WO': 100.0, 'B': 66.66666666666666}"
97,"[13237, 13238, 13239, 13240]","[13241, 13242, 13243, 13244]",112,"{'WT': 4, 'B': 4}","{'WS': 4, 'B': 1}","{'WO': 4, 'B': 2}","{'WS': 100.0, 'B': 25.0}","{'WO': 100.0, 'B': 50.0}"
98,"[13245, 13246, 13247]","[13248, 13249, 13250]",113,"{'WT': 3, 'B': 3}","{'WS': 3, 'B': 2}","{'WO': 3, 'B': 1}","{'WS': 100.0, 'B': 66.66666666666666}","{'WO': 100.0, 'B': 33.33333333333333}"
99,"[13251, 13252, 13253, 13254, 13255]","[13256, 13257, 13258, 13259, 13260]",114,"{'WT': 4, 'B': 4}","{'WS': 5, 'B': 5}","{'WO': 5, 'B': 2}","{'WS': 100, 'B': 100}","{'WO': 100, 'B': 50.0}"
100,"[13261, 13262, 13263]","[13264, 13265, 13266]",115,"{'WT': 3, 'B': 3}","{'WS': 3, 'B': 1}","{'WO': 3, 'B': 3}","{'WS': 100.0, 'B': 33.33333333333333}","{'WO': 100.0, 'B': 100.0}"
WS=96.02,B=68.09,S=47.17,M=1.09,J=0.0,K=0.0,T=3.33,N=0.0,
WO=96.02,B=66.53,S=45.0,M=1.09,J=0.0,K=0.0,T=2.78,N=0.0,
