No,ID Ciri Kode Sendiri,ID Ciri OpenCV,ID File,Target,Hasil Kode Sendiri,Hasil OpenCV,Akurasi Kode Sendiri,Akurasi OpenCV
11,"[14565, 14566, 14567, 14568]","[14569, 14570, 14571, 14572]",12,"{'WT': 4, 'N': 4}",{'WS': 4},{'WO': 4},"{'WS': 100.0, 'N': 0}","{'WO': 100.0, 'N': 0}"
12,"[14573, 14574, 14575, 14576, 14577, 14578, 14579]","[14580, 14581, 14582, 14583, 14584, 14585, 14586]",13,"{'WT': 7, 'N': 7}",{'WS': 7},{'WO': 7},"{'WS': 100.0, 'N': 0}","{'WO': 100.0, 'N': 0}"
13,"[14587, 14588, 14589, 14590, 14591, 14592]","[14593, 14594, 14595, 14596, 14597, 14598]",14,"{'WT': 6, 'N': 6}",{'WS': 6},{'WO': 6},"{'WS': 100.0, 'N': 0}","{'WO': 100.0, 'N': 0}"
14,"[14599, 14600, 14601, 14602]","[14603, 14604, 14605, 14606]",15,"{'WT': 4, 'N': 4}",{'WS': 4},{'WO': 4},"{'WS': 100.0, 'N': 0}","{'WO': 100.0, 'N': 0}"
15,"[14607, 14608, 14609, 14610, 14611, 14612]","[14613, 14614, 14615, 14616, 14617, 14618]",16,"{'WT': 7, 'N': 7}",{'WS': 6},{'WO': 6},"{'WS': 85.71428571428571, 'N': 0}","{'WO': 85.71428571428571, 'N': 0}"
16,"[14619, 14620, 14621, 14622, 14623]","[14624, 14625, 14626, 14627, 14628]",17,"{'WT': 5, 'N': 5}",{'WS': 5},{'WO': 5},"{'WS': 100.0, 'N': 0}","{'WO': 100.0, 'N': 0}"
17,"[14629, 14630, 14631, 14632, 14633, 14634]","[14635, 14636, 14637, 14638, 14639, 14640]",18,"{'WT': 6, 'N': 6}",{'WS': 6},{'WO': 6},"{'WS': 100.0, 'N': 0}","{'WO': 100.0, 'N': 0}"
18,"[14641, 14642, 14643, 14644]","[14645, 14646, 14647, 14648]",19,"{'WT': 4, 'B': 1, 'K': 1, 'T': 2}","{'WS': 4, 'B': 3}","{'WO': 4, 'B': 3}","{'WS': 100.0, 'B': 100, 'K': 0, 'T': 0}","{'WO': 100.0, 'B': 100, 'K': 0, 'T': 0}"
19,"[14649, 14650]","[14651, 14652]",20,"{'WT': 2, 'T': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'T': 0}","{'WO': 100.0, 'T': 0}"
20,"[14653, 14654]","[14655, 14656]",21,"{'WT': 2, 'T': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'T': 0}","{'WO': 100.0, 'T': 0}"
21,"[14657, 14658, 14659]","[14660, 14661, 14662]",22,"{'WT': 3, 'K': 1, 'N': 2}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'K': 0, 'N': 0}","{'WO': 100.0, 'K': 0, 'N': 0}"
22,"[14663, 14664, 14665]","[14666, 14667, 14668]",23,"{'WT': 3, 'K': 2, 'T': 1}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'K': 0, 'T': 0}","{'WO': 100.0, 'K': 0, 'T': 0}"
23,"[14669, 14670, 14671]","[14672, 14673, 14674]",24,"{'WT': 3, 'T': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'T': 0}","{'WO': 100.0, 'T': 0}"
24,"[14675, 14676, 14677]","[14678, 14679, 14680]",25,"{'WT': 4, 'K': 4}","{'WS': 3, 'K': 1}",{'WO': 3},"{'WS': 75.0, 'K': 25.0}","{'WO': 75.0, 'K': 0}"
25,"[14681, 14682]","[14683, 14684]",26,"{'WT': 2, 'K': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'K': 0}","{'WO': 100.0, 'K': 0}"
26,"[14685, 14686]","[14687, 14688]",27,"{'WT': 4, 'K': 4}",{'WS': 2},{'WO': 2},"{'WS': 50.0, 'K': 0}","{'WO': 50.0, 'K': 0}"
27,"[14689, 14690, 14691, 14692]","[14693, 14694, 14695, 14696]",28,"{'WT': 4, 'K': 4}",{'WS': 4},{'WO': 4},"{'WS': 100.0, 'K': 0}","{'WO': 100.0, 'K': 0}"
28,"[14697, 14698, 14699]","[14700, 14701, 14702]",29,"{'WT': 4, 'K': 4}",{'WS': 3},{'WO': 3},"{'WS': 75.0, 'K': 0}","{'WO': 75.0, 'K': 0}"
29,"[14703, 14704, 14705]","[14706, 14707, 14708]",30,"{'WT': 3, 'T': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'T': 0}","{'WO': 100.0, 'T': 0}"
30,"[14709, 14710, 14711, 14712]","[14713, 14714, 14715, 14716]",32,"{'WT': 4, 'K': 4}",{'WS': 4},{'WO': 4},"{'WS': 100.0, 'K': 0}","{'WO': 100.0, 'K': 0}"
31,"[14717, 14718, 14719]","[14720, 14721, 14722]",33,"{'WT': 4, 'K': 4}",{'WS': 3},{'WO': 3},"{'WS': 75.0, 'K': 0}","{'WO': 75.0, 'K': 0}"
32,"[14723, 14724]","[14725, 14726]",34,"{'WT': 4, 'K': 4}",{'WS': 2},{'WO': 2},"{'WS': 50.0, 'K': 0}","{'WO': 50.0, 'K': 0}"
33,"[14727, 14728]","[14729, 14730]",35,"{'WT': 2, 'K': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'K': 0}","{'WO': 100.0, 'K': 0}"
34,"[14731, 14732]","[14733, 14734]",36,"{'WT': 2, 'K': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'K': 0}","{'WO': 100.0, 'K': 0}"
35,"[14735, 14736]","[14737, 14738]",37,"{'WT': 4, 'K': 4}",{'WS': 2},{'WO': 2},"{'WS': 50.0, 'K': 0}","{'WO': 50.0, 'K': 0}"
36,"[14739, 14740, 14741]","[14742, 14743, 14744]",38,"{'WT': 3, 'M': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
37,"[14745, 14746, 14747]","[14748, 14749, 14750]",39,"{'WT': 2, 'M': 2}",{'WS': 3},{'WO': 3},"{'WS': 100, 'M': 0}","{'WO': 100, 'M': 0}"
38,"[14751, 14752]","[14753, 14754]",40,"{'WT': 2, 'M': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
39,"[14755, 14756]","[14757, 14758]",41,"{'WT': 2, 'M': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
40,"[14759, 14760]","[14761, 14762]",42,"{'WT': 2, 'M': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
41,"[14763, 14764, 14765]","[14766, 14767, 14768]",43,"{'WT': 3, 'M': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
42,"[14769, 14770]","[14771, 14772]",44,"{'WT': 3, 'M': 3}",{'WS': 2},{'WO': 2},"{'WS': 66.66666666666666, 'M': 0}","{'WO': 66.66666666666666, 'M': 0}"
43,"[14773, 14774]","[14775, 14776]",45,"{'WT': 2, 'M': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
44,"[14777, 14778]","[14779, 14780]",46,"{'WT': 3, 'M': 3}",{'WS': 2},{'WO': 2},"{'WS': 66.66666666666666, 'M': 0}","{'WO': 66.66666666666666, 'M': 0}"
45,"[14781, 14782]","[14783, 14784]",47,"{'WT': 2, 'M': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
46,"[14785, 14786, 14787, 14788, 14789]","[14790, 14791, 14792, 14793, 14794]",48,"{'WT': 5, 'M': 5}",{'WS': 5},{'WO': 5},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
47,"[14795, 14796, 14797, 14798, 14799, 14800, 14801]","[14802, 14803, 14804, 14805, 14806, 14807, 14808]",49,"{'WT': 7, 'B': 7}","{'WS': 7, 'B': 7}","{'WO': 7, 'B': 7}","{'WS': 100.0, 'B': 100.0}","{'WO': 100.0, 'B': 100.0}"
48,"[14809, 14810, 14811, 14812, 14813]","[14814, 14815, 14816, 14817, 14818]",50,"{'WT': 5, 'B': 1, 'M': 4}","{'WS': 5, 'B': 4, 'M': 1}","{'WO': 5, 'B': 2, 'M': 1}","{'WS': 100.0, 'B': 100, 'M': 25.0}","{'WO': 100.0, 'B': 100, 'M': 25.0}"
49,"[14819, 14820, 14821, 14822, 14823]","[14824, 14825, 14826, 14827, 14828]",51,"{'WT': 5, 'B': 5}","{'WS': 5, 'B': 3}","{'WO': 5, 'B': 2}","{'WS': 100.0, 'B': 60.0}","{'WO': 100.0, 'B': 40.0}"
50,"[14829, 14830, 14831, 14832, 14833]","[14834, 14835, 14836, 14837, 14838]",52,"{'WT': 5, 'B': 5}","{'WS': 5, 'B': 2}","{'WO': 5, 'B': 4}","{'WS': 100.0, 'B': 40.0}","{'WO': 100.0, 'B': 80.0}"
51,"[14839, 14840, 14841, 14842]","[14843, 14844, 14845, 14846]",53,"{'WT': 4, 'S': 4}","{'WS': 4, 'S': 1}","{'WO': 4, 'S': 2}","{'WS': 100.0, 'S': 25.0}","{'WO': 100.0, 'S': 50.0}"
52,"[14847, 14848]","[14849, 14850]",54,"{'WT': 3, 'S': 3}",{'WS': 2},"{'WO': 2, 'S': 1}",{'WS': 66.66666666666666},"{'WO': 66.66666666666666, 'S': 33.33333333333333}"
53,"[14851, 14852, 14853]","[14854, 14855, 14856]",55,"{'WT': 4, 'S': 4}","{'WS': 3, 'S': 3}","{'WO': 3, 'S': 2}","{'WS': 75.0, 'S': 75.0}","{'WO': 75.0, 'S': 50.0}"
54,"[14857, 14858, 14859]","[14860, 14861, 14862]",59,"{'WT': 3, 'S': 3}","{'WS': 3, 'S': 2}",{'WO': 3},"{'WS': 100.0, 'S': 66.66666666666666}","{'WO': 100.0, 'S': 0}"
55,"[14863, 14864, 14865]","[14866, 14867, 14868]",62,"{'WT': 3, 'J': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'J': 0}","{'WO': 100.0, 'J': 0}"
56,"[14869, 14870]","[14871, 14872]",63,"{'WT': 3, 'J': 3}",{'WS': 2},{'WO': 2},"{'WS': 66.66666666666666, 'J': 0}","{'WO': 66.66666666666666, 'J': 0}"
57,"[14873, 14874, 14875]","[14876, 14877, 14878]",66,"{'WT': 3, 'S': 3}",{'WS': 3},"{'WO': 3, 'S': 1}",{'WS': 100.0},"{'WO': 100.0, 'S': 33.33333333333333}"
58,"[14879, 14880, 14881]","[14882, 14883, 14884]",67,"{'WT': 3, 'M': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
59,"[14885, 14886, 14887]","[14888, 14889, 14890]",68,"{'WT': 3, 'S': 3}","{'WS': 3, 'S': 1}","{'WO': 3, 'S': 3}","{'WS': 100.0, 'S': 33.33333333333333}","{'WO': 100.0, 'S': 100.0}"
60,"[14891, 14892, 14893, 14894, 14895]","[14896, 14897, 14898, 14899, 14900]",69,"{'WT': 5, 'N': 5}",{'WS': 5},{'WO': 5},"{'WS': 100.0, 'N': 0}","{'WO': 100.0, 'N': 0}"
61,"[14901, 14902, 14903]","[14904, 14905, 14906]",70,"{'WT': 3, 'B': 3}","{'WS': 3, 'B': 2}","{'WO': 3, 'B': 1}","{'WS': 100.0, 'B': 66.66666666666666}","{'WO': 100.0, 'B': 33.33333333333333}"
62,"[14907, 14908, 14909, 14910]","[14911, 14912, 14913, 14914]",71,"{'WT': 4, 'B': 4}","{'WS': 4, 'B': 1}","{'WO': 4, 'B': 1}","{'WS': 100.0, 'B': 25.0}","{'WO': 100.0, 'B': 25.0}"
63,"[14915, 14916, 14917, 14918, 14919]","[14920, 14921, 14922, 14923, 14924]",72,"{'WT': 5, 'B': 5}","{'WS': 5, 'B': 3}","{'WO': 5, 'B': 3}","{'WS': 100.0, 'B': 60.0}","{'WO': 100.0, 'B': 60.0}"
64,"[14925, 14926, 14927, 14928, 14929]","[14930, 14931, 14932, 14933, 14934]",73,"{'WT': 5, 'S': 5}","{'WS': 5, 'S': 1}","{'WO': 5, 'S': 1}","{'WS': 100.0, 'S': 20.0}","{'WO': 100.0, 'S': 20.0}"
65,"[14935, 14936, 14937]","[14938, 14939, 14940]",74,"{'WT': 3, 'M': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
66,"[14941, 14942, 14943]","[14944, 14945, 14946]",75,"{'WT': 3, 'M': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
67,"[14947, 14948, 14949]","[14950, 14951, 14952]",76,"{'WT': 3, 'M': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
68,"[14953, 14954, 14955]","[14956, 14957, 14958]",79,"{'WT': 3, 'M': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
69,"[14959, 14960, 14961]","[14962, 14963, 14964]",80,"{'WT': 3, 'M': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
70,"[14965, 14966]","[14967, 14968]",81,"{'WT': 2, 'N': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'N': 0}","{'WO': 100.0, 'N': 0}"
71,"[14969, 14970]","[14971, 14972]",82,"{'WT': 2, 'S': 2}",{'WS': 2},"{'WO': 2, 'S': 2}",{'WS': 100.0},"{'WO': 100.0, 'S': 100.0}"
72,"[14973, 14974, 14975, 14976]","[14977, 14978, 14979, 14980]",83,"{'WT': 4, 'K': 4}",{'WS': 4},{'WO': 4},"{'WS': 100.0, 'K': 0}","{'WO': 100.0, 'K': 0}"
73,"[14981, 14982]","[14983, 14984]",85,"{'WT': 2, 'M': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
74,"[14985, 14986]","[14987, 14988]",86,"{'WT': 2, 'T': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'T': 0}","{'WO': 100.0, 'T': 0}"
75,"[14989, 14990]","[14991, 14992]",87,"{'WT': 2, 'T': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'T': 0}","{'WO': 100.0, 'T': 0}"
76,"[14993, 14994]","[14995, 14996]",88,"{'WT': 2, 'J': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'J': 0}","{'WO': 100.0, 'J': 0}"
77,"[14997, 14998]","[14999, 15000]",89,"{'WT': 2, 'J': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'J': 0}","{'WO': 100.0, 'J': 0}"
78,"[15001, 15002]","[15003, 15004]",90,"{'WT': 2, 'M': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
79,"[15005, 15006]","[15007, 15008]",91,"{'WT': 2, 'S': 1, 'M': 1}","{'WS': 2, 'S': 1}","{'WO': 2, 'S': 2}","{'WS': 100.0, 'S': 100.0, 'M': 0}","{'WO': 100.0, 'S': 100, 'M': 0}"
80,"[15009, 15010, 15011]","[15012, 15013, 15014]",92,"{'WT': 3, 'S': 3}","{'WS': 3, 'S': 1}","{'WO': 3, 'S': 1}","{'WS': 100.0, 'S': 33.33333333333333}","{'WO': 100.0, 'S': 33.33333333333333}"
81,"[15015, 15016]","[15017, 15018]",93,"{'WT': 2, 'J': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'J': 0}","{'WO': 100.0, 'J': 0}"
82,"[15019, 15020]","[15021, 15022]",94,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 1}",{'WO': 2},"{'WS': 100.0, 'S': 50.0}","{'WO': 100.0, 'S': 0}"
83,"[15023, 15024]","[15025, 15026]",95,"{'WT': 2, 'S': 2}",{'WS': 2},{'WO': 2},{'WS': 100.0},"{'WO': 100.0, 'S': 0}"
84,"[15027, 15028]","[15029, 15030]",96,"{'WT': 2, 'S': 2}",{'WS': 2},"{'WO': 2, 'S': 1}",{'WS': 100.0},"{'WO': 100.0, 'S': 50.0}"
85,"[15031, 15032]","[15033, 15034]",98,"{'WT': 2, 'J': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'J': 0}","{'WO': 100.0, 'J': 0}"
86,"[15035, 15036, 15037]","[15038, 15039, 15040]",99,"{'WT': 3, 'J': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'J': 0}","{'WO': 100.0, 'J': 0}"
87,"[15041, 15042, 15043, 15044, 15045, 15046]","[15047, 15048, 15049, 15050, 15051, 15052]",100,"{'WT': 6, 'B': 6}","{'WS': 6, 'B': 5}","{'WO': 6, 'B': 3}","{'WS': 100.0, 'B': 83.33333333333334}","{'WO': 100.0, 'B': 50.0}"
88,"[15053, 15054, 15055, 15056]","[15057, 15058, 15059, 15060]",101,"{'WT': 4, 'B': 4}","{'WS': 4, 'B': 3}","{'WO': 4, 'B': 3}","{'WS': 100.0, 'B': 75.0}","{'WO': 100.0, 'B': 75.0}"
89,"[15061, 15062, 15063]","[15064, 15065, 15066]",104,"{'WT': 3, 'S': 3}","{'WS': 3, 'S': 2}","{'WO': 3, 'S': 1}","{'WS': 100.0, 'S': 66.66666666666666}","{'WO': 100.0, 'S': 33.33333333333333}"
90,"[15067, 15068]","[15069, 15070]",105,"{'WT': 2, 'S': 2}",{'WS': 2},{'WO': 2},{'WS': 100.0},"{'WO': 100.0, 'S': 0}"
91,"[15071, 15072]","[15073, 15074]",106,"{'WT': 2, 'S': 2}",{'WS': 2},"{'WO': 2, 'S': 1}",{'WS': 100.0},"{'WO': 100.0, 'S': 50.0}"
92,"[15075, 15076]","[15077, 15078]",107,"{'WT': 2, 'S': 2}",{'WS': 2},{'WO': 2},{'WS': 100.0},"{'WO': 100.0, 'S': 0}"
93,"[15079, 15080]","[15081, 15082]",108,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 1}","{'WO': 2, 'S': 2}","{'WS': 100.0, 'S': 50.0}","{'WO': 100.0, 'S': 100.0}"
94,"[15083, 15084, 15085, 15086, 15087, 15088]","[15089, 15090, 15091, 15092, 15093, 15094]",109,"{'WT': 5, 'B': 5}","{'WS': 6, 'B': 3}","{'WO': 6, 'B': 1}","{'WS': 100, 'B': 60.0}","{'WO': 100, 'B': 20.0}"
95,"[15095, 15096, 15097, 15098]","[15099, 15100, 15101, 15102]",110,"{'WT': 4, 'B': 4}","{'WS': 4, 'B': 2}","{'WO': 4, 'B': 1}","{'WS': 100.0, 'B': 50.0}","{'WO': 100.0, 'B': 25.0}"
96,"[15103, 15104, 15105]","[15106, 15107, 15108]",111,"{'WT': 3, 'B': 3}",{'WS': 3},"{'WO': 3, 'B': 2}","{'WS': 100.0, 'B': 0}","{'WO': 100.0, 'B': 66.66666666666666}"
97,"[15109, 15110, 15111, 15112]","[15113, 15114, 15115, 15116]",112,"{'WT': 4, 'B': 4}","{'WS': 4, 'B': 4}","{'WO': 4, 'B': 3}","{'WS': 100.0, 'B': 100.0}","{'WO': 100.0, 'B': 75.0}"
98,"[15117, 15118, 15119]","[15120, 15121, 15122]",113,"{'WT': 3, 'B': 3}","{'WS': 3, 'B': 2}","{'WO': 3, 'B': 2}","{'WS': 100.0, 'B': 66.66666666666666}","{'WO': 100.0, 'B': 66.66666666666666}"
99,"[15123, 15124, 15125, 15126, 15127]","[15128, 15129, 15130, 15131, 15132]",114,"{'WT': 4, 'B': 4}","{'WS': 5, 'B': 4}","{'WO': 5, 'B': 4}","{'WS': 100, 'B': 100.0}","{'WO': 100, 'B': 100.0}"
100,"[15133, 15134, 15135]","[15136, 15137, 15138]",115,"{'WT': 3, 'B': 3}","{'WS': 3, 'B': 2}","{'WO': 3, 'B': 3}","{'WS': 100.0, 'B': 66.66666666666666}","{'WO': 100.0, 'B': 100.0}"
WS=96.02,B=67.61,S=48.71,M=1.09,J=0.0,K=1.04,T=0.0,N=0.0,
WO=96.02,B=67.58,S=46.56,M=1.09,J=0.0,K=0.78,T=0.0,N=0.0,
