No,ID Ciri Kode Sendiri,ID Ciri OpenCV,ID File,Target,Hasil Kode Sendiri,Hasil OpenCV,Akurasi Kode Sendiri,Akurasi OpenCV
11,"[20181, 20182, 20183, 20184]","[20185, 20186, 20187, 20188]",12,"{'WT': 4, 'N': 4}",{'WS': 4},{'WO': 4},"{'WS': 100.0, 'N': 0}","{'WO': 100.0, 'N': 0}"
12,"[20189, 20190, 20191, 20192, 20193, 20194, 20195]","[20196, 20197, 20198, 20199, 20200, 20201, 20202]",13,"{'WT': 7, 'N': 7}",{'WS': 7},{'WO': 7},"{'WS': 100.0, 'N': 0}","{'WO': 100.0, 'N': 0}"
13,"[20203, 20204, 20205, 20206, 20207, 20208]","[20209, 20210, 20211, 20212, 20213, 20214]",14,"{'WT': 6, 'N': 6}",{'WS': 6},{'WO': 6},"{'WS': 100.0, 'N': 0}","{'WO': 100.0, 'N': 0}"
14,"[20215, 20216, 20217, 20218]","[20219, 20220, 20221, 20222]",15,"{'WT': 4, 'N': 4}",{'WS': 4},{'WO': 4},"{'WS': 100.0, 'N': 0}","{'WO': 100.0, 'N': 0}"
15,"[20223, 20224, 20225, 20226, 20227, 20228]","[20229, 20230, 20231, 20232, 20233, 20234]",16,"{'WT': 7, 'N': 7}",{'WS': 6},{'WO': 6},"{'WS': 85.71428571428571, 'N': 0}","{'WO': 85.71428571428571, 'N': 0}"
16,"[20235, 20236, 20237, 20238, 20239]","[20240, 20241, 20242, 20243, 20244]",17,"{'WT': 5, 'N': 5}",{'WS': 5},{'WO': 5},"{'WS': 100.0, 'N': 0}","{'WO': 100.0, 'N': 0}"
17,"[20245, 20246, 20247, 20248, 20249, 20250]","[20251, 20252, 20253, 20254, 20255, 20256]",18,"{'WT': 6, 'N': 6}",{'WS': 6},{'WO': 6},"{'WS': 100.0, 'N': 0}","{'WO': 100.0, 'N': 0}"
18,"[20257, 20258, 20259, 20260]","[20261, 20262, 20263, 20264]",19,"{'WT': 4, 'B': 1, 'K': 1, 'T': 2}","{'WS': 4, 'B': 3}","{'WO': 4, 'B': 2}","{'WS': 100.0, 'B': 100, 'K': 0, 'T': 0}","{'WO': 100.0, 'B': 100, 'K': 0, 'T': 0}"
19,"[20265, 20266]","[20267, 20268]",20,"{'WT': 2, 'T': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'T': 0}","{'WO': 100.0, 'T': 0}"
20,"[20269, 20270]","[20271, 20272]",21,"{'WT': 2, 'T': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'T': 0}","{'WO': 100.0, 'T': 0}"
21,"[20273, 20274, 20275]","[20276, 20277, 20278]",22,"{'WT': 3, 'K': 1, 'N': 2}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'K': 0, 'N': 0}","{'WO': 100.0, 'K': 0, 'N': 0}"
22,"[20279, 20280, 20281]","[20282, 20283, 20284]",23,"{'WT': 3, 'K': 2, 'T': 1}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'K': 0, 'T': 0}","{'WO': 100.0, 'K': 0, 'T': 0}"
23,"[20285, 20286, 20287]","[20288, 20289, 20290]",24,"{'WT': 3, 'T': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'T': 0}","{'WO': 100.0, 'T': 0}"
24,"[20291, 20292, 20293]","[20294, 20295, 20296]",25,"{'WT': 4, 'K': 4}",{'WS': 3},{'WO': 3},"{'WS': 75.0, 'K': 0}","{'WO': 75.0, 'K': 0}"
25,"[20297, 20298]","[20299, 20300]",26,"{'WT': 2, 'K': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'K': 0}","{'WO': 100.0, 'K': 0}"
26,"[20301, 20302]","[20303, 20304]",27,"{'WT': 4, 'K': 4}",{'WS': 2},{'WO': 2},"{'WS': 50.0, 'K': 0}","{'WO': 50.0, 'K': 0}"
27,"[20305, 20306, 20307, 20308]","[20309, 20310, 20311, 20312]",28,"{'WT': 4, 'K': 4}",{'WS': 4},{'WO': 4},"{'WS': 100.0, 'K': 0}","{'WO': 100.0, 'K': 0}"
28,"[20313, 20314, 20315]","[20316, 20317, 20318]",29,"{'WT': 4, 'K': 4}",{'WS': 3},{'WO': 3},"{'WS': 75.0, 'K': 0}","{'WO': 75.0, 'K': 0}"
29,"[20319, 20320, 20321]","[20322, 20323, 20324]",30,"{'WT': 3, 'T': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'T': 0}","{'WO': 100.0, 'T': 0}"
30,"[20325, 20326, 20327, 20328]","[20329, 20330, 20331, 20332]",32,"{'WT': 4, 'K': 4}",{'WS': 4},{'WO': 4},"{'WS': 100.0, 'K': 0}","{'WO': 100.0, 'K': 0}"
31,"[20333, 20334, 20335]","[20336, 20337, 20338]",33,"{'WT': 4, 'K': 4}",{'WS': 3},{'WO': 3},"{'WS': 75.0, 'K': 0}","{'WO': 75.0, 'K': 0}"
32,"[20339, 20340]","[20341, 20342]",34,"{'WT': 4, 'K': 4}",{'WS': 2},{'WO': 2},"{'WS': 50.0, 'K': 0}","{'WO': 50.0, 'K': 0}"
33,"[20343, 20344]","[20345, 20346]",35,"{'WT': 2, 'K': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'K': 0}","{'WO': 100.0, 'K': 0}"
34,"[20347, 20348]","[20349, 20350]",36,"{'WT': 2, 'K': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'K': 0}","{'WO': 100.0, 'K': 0}"
35,"[20351, 20352]","[20353, 20354]",37,"{'WT': 4, 'K': 4}",{'WS': 2},{'WO': 2},"{'WS': 50.0, 'K': 0}","{'WO': 50.0, 'K': 0}"
36,"[20355, 20356, 20357]","[20358, 20359, 20360]",38,"{'WT': 3, 'M': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
37,"[20361, 20362, 20363]","[20364, 20365, 20366]",39,"{'WT': 2, 'M': 2}",{'WS': 3},{'WO': 3},"{'WS': 100, 'M': 0}","{'WO': 100, 'M': 0}"
38,"[20367, 20368]","[20369, 20370]",40,"{'WT': 2, 'M': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
39,"[20371, 20372]","[20373, 20374]",41,"{'WT': 2, 'M': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
40,"[20375, 20376]","[20377, 20378]",42,"{'WT': 2, 'M': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
41,"[20379, 20380, 20381]","[20382, 20383, 20384]",43,"{'WT': 3, 'M': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
42,"[20385, 20386]","[20387, 20388]",44,"{'WT': 3, 'M': 3}",{'WS': 2},{'WO': 2},"{'WS': 66.66666666666666, 'M': 0}","{'WO': 66.66666666666666, 'M': 0}"
43,"[20389, 20390]","[20391, 20392]",45,"{'WT': 2, 'M': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
44,"[20393, 20394]","[20395, 20396]",46,"{'WT': 3, 'M': 3}",{'WS': 2},{'WO': 2},"{'WS': 66.66666666666666, 'M': 0}","{'WO': 66.66666666666666, 'M': 0}"
45,"[20397, 20398]","[20399, 20400]",47,"{'WT': 2, 'M': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
46,"[20401, 20402, 20403, 20404, 20405]","[20406, 20407, 20408, 20409, 20410]",48,"{'WT': 5, 'M': 5}",{'WS': 5},{'WO': 5},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
47,"[20411, 20412, 20413, 20414, 20415, 20416, 20417]","[20418, 20419, 20420, 20421, 20422, 20423, 20424]",49,"{'WT': 7, 'B': 7}","{'WS': 7, 'B': 4}","{'WO': 7, 'B': 4}","{'WS': 100.0, 'B': 57.14285714285714}","{'WO': 100.0, 'B': 57.14285714285714}"
48,"[20425, 20426, 20427, 20428, 20429]","[20430, 20431, 20432, 20433, 20434]",50,"{'WT': 5, 'B': 1, 'M': 4}","{'WS': 5, 'B': 2}","{'WO': 5, 'B': 2}","{'WS': 100.0, 'B': 100, 'M': 0}","{'WO': 100.0, 'B': 100, 'M': 0}"
49,"[20435, 20436, 20437, 20438, 20439]","[20440, 20441, 20442, 20443, 20444]",51,"{'WT': 5, 'B': 5}","{'WS': 5, 'B': 2}","{'WO': 5, 'B': 2}","{'WS': 100.0, 'B': 40.0}","{'WO': 100.0, 'B': 40.0}"
50,"[20445, 20446, 20447, 20448, 20449]","[20450, 20451, 20452, 20453, 20454]",52,"{'WT': 5, 'B': 5}","{'WS': 5, 'B': 2}","{'WO': 5, 'B': 4}","{'WS': 100.0, 'B': 40.0}","{'WO': 100.0, 'B': 80.0}"
51,"[20455, 20456, 20457, 20458]","[20459, 20460, 20461, 20462]",53,"{'WT': 4, 'S': 4}","{'WS': 4, 'S': 3}","{'WO': 4, 'S': 2}","{'WS': 100.0, 'S': 75.0}","{'WO': 100.0, 'S': 50.0}"
52,"[20463, 20464]","[20465, 20466]",54,"{'WT': 3, 'S': 3}","{'WS': 2, 'S': 1}","{'WO': 2, 'S': 2}","{'WS': 66.66666666666666, 'S': 33.33333333333333}","{'WO': 66.66666666666666, 'S': 66.66666666666666}"
53,"[20467, 20468, 20469]","[20470, 20471, 20472]",55,"{'WT': 4, 'S': 4}","{'WS': 3, 'S': 2}","{'WO': 3, 'S': 2}","{'WS': 75.0, 'S': 50.0}","{'WO': 75.0, 'S': 50.0}"
54,"[20473, 20474, 20475]","[20476, 20477, 20478]",59,"{'WT': 3, 'S': 3}","{'WS': 3, 'S': 2}","{'WO': 3, 'S': 2}","{'WS': 100.0, 'S': 66.66666666666666}","{'WO': 100.0, 'S': 66.66666666666666}"
55,"[20479, 20480, 20481]","[20482, 20483, 20484]",62,"{'WT': 3, 'J': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'J': 0}","{'WO': 100.0, 'J': 0}"
56,"[20485, 20486]","[20487, 20488]",63,"{'WT': 3, 'J': 3}",{'WS': 2},{'WO': 2},"{'WS': 66.66666666666666, 'J': 0}","{'WO': 66.66666666666666, 'J': 0}"
57,"[20489, 20490, 20491]","[20492, 20493, 20494]",66,"{'WT': 3, 'S': 3}",{'WS': 3},"{'WO': 3, 'S': 2}",{'WS': 100.0},"{'WO': 100.0, 'S': 66.66666666666666}"
58,"[20495, 20496, 20497]","[20498, 20499, 20500]",67,"{'WT': 3, 'M': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
59,"[20501, 20502, 20503]","[20504, 20505, 20506]",68,"{'WT': 3, 'S': 3}",{'WS': 3},"{'WO': 3, 'S': 1}",{'WS': 100.0},"{'WO': 100.0, 'S': 33.33333333333333}"
60,"[20507, 20508, 20509, 20510, 20511]","[20512, 20513, 20514, 20515, 20516]",69,"{'WT': 5, 'N': 5}",{'WS': 5},{'WO': 5},"{'WS': 100.0, 'N': 0}","{'WO': 100.0, 'N': 0}"
61,"[20517, 20518, 20519]","[20520, 20521, 20522]",70,"{'WT': 3, 'B': 3}","{'WS': 3, 'B': 1}","{'WO': 3, 'B': 1}","{'WS': 100.0, 'B': 33.33333333333333}","{'WO': 100.0, 'B': 33.33333333333333}"
62,"[20523, 20524, 20525, 20526]","[20527, 20528, 20529, 20530]",71,"{'WT': 4, 'B': 4}","{'WS': 4, 'B': 2}","{'WO': 4, 'B': 2}","{'WS': 100.0, 'B': 50.0}","{'WO': 100.0, 'B': 50.0}"
63,"[20531, 20532, 20533, 20534, 20535]","[20536, 20537, 20538, 20539, 20540]",72,"{'WT': 5, 'B': 5}","{'WS': 5, 'B': 4}","{'WO': 5, 'B': 2}","{'WS': 100.0, 'B': 80.0}","{'WO': 100.0, 'B': 40.0}"
64,"[20541, 20542, 20543, 20544, 20545]","[20546, 20547, 20548, 20549, 20550]",73,"{'WT': 5, 'S': 5}","{'WS': 5, 'S': 3}","{'WO': 5, 'S': 1}","{'WS': 100.0, 'S': 60.0}","{'WO': 100.0, 'S': 20.0}"
65,"[20551, 20552, 20553]","[20554, 20555, 20556]",74,"{'WT': 3, 'M': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
66,"[20557, 20558, 20559]","[20560, 20561, 20562]",75,"{'WT': 3, 'M': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
67,"[20563, 20564, 20565]","[20566, 20567, 20568]",76,"{'WT': 3, 'M': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
68,"[20569, 20570, 20571]","[20572, 20573, 20574]",79,"{'WT': 3, 'M': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
69,"[20575, 20576, 20577]","[20578, 20579, 20580]",80,"{'WT': 3, 'M': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
70,"[20581, 20582]","[20583, 20584]",81,"{'WT': 2, 'N': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'N': 0}","{'WO': 100.0, 'N': 0}"
71,"[20585, 20586]","[20587, 20588]",82,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 1}","{'WO': 2, 'S': 1}","{'WS': 100.0, 'S': 50.0}","{'WO': 100.0, 'S': 50.0}"
72,"[20589, 20590, 20591, 20592]","[20593, 20594, 20595, 20596]",83,"{'WT': 4, 'K': 4}",{'WS': 4},{'WO': 4},"{'WS': 100.0, 'K': 0}","{'WO': 100.0, 'K': 0}"
73,"[20597, 20598]","[20599, 20600]",85,"{'WT': 2, 'M': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
74,"[20601, 20602]","[20603, 20604]",86,"{'WT': 2, 'T': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'T': 0}","{'WO': 100.0, 'T': 0}"
75,"[20605, 20606]","[20607, 20608]",87,"{'WT': 2, 'T': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'T': 0}","{'WO': 100.0, 'T': 0}"
76,"[20609, 20610]","[20611, 20612]",88,"{'WT': 2, 'J': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'J': 0}","{'WO': 100.0, 'J': 0}"
77,"[20613, 20614]","[20615, 20616]",89,"{'WT': 2, 'J': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'J': 0}","{'WO': 100.0, 'J': 0}"
78,"[20617, 20618]","[20619, 20620]",90,"{'WT': 2, 'M': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
79,"[20621, 20622]","[20623, 20624]",91,"{'WT': 2, 'S': 1, 'M': 1}","{'WS': 2, 'S': 2}","{'WO': 2, 'S': 1}","{'WS': 100.0, 'S': 100, 'M': 0}","{'WO': 100.0, 'S': 100.0, 'M': 0}"
80,"[20625, 20626, 20627]","[20628, 20629, 20630]",92,"{'WT': 3, 'S': 3}","{'WS': 3, 'S': 2}","{'WO': 3, 'S': 2}","{'WS': 100.0, 'S': 66.66666666666666}","{'WO': 100.0, 'S': 66.66666666666666}"
81,"[20631, 20632]","[20633, 20634]",93,"{'WT': 2, 'J': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'J': 0}","{'WO': 100.0, 'J': 0}"
82,"[20635, 20636]","[20637, 20638]",94,"{'WT': 2, 'S': 2}",{'WS': 2},{'WO': 2},{'WS': 100.0},"{'WO': 100.0, 'S': 0}"
83,"[20639, 20640]","[20641, 20642]",95,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 1}","{'WO': 2, 'S': 2}","{'WS': 100.0, 'S': 50.0}","{'WO': 100.0, 'S': 100.0}"
84,"[20643, 20644]","[20645, 20646]",96,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 1}","{'WO': 2, 'S': 1}","{'WS': 100.0, 'S': 50.0}","{'WO': 100.0, 'S': 50.0}"
85,"[20647, 20648]","[20649, 20650]",98,"{'WT': 2, 'J': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'J': 0}","{'WO': 100.0, 'J': 0}"
86,"[20651, 20652, 20653]","[20654, 20655, 20656]",99,"{'WT': 3, 'J': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'J': 0}","{'WO': 100.0, 'J': 0}"
87,"[20657, 20658, 20659, 20660, 20661, 20662]","[20663, 20664, 20665, 20666, 20667, 20668]",100,"{'WT': 6, 'B': 6}","{'WS': 6, 'B': 3}","{'WO': 6, 'B': 2}","{'WS': 100.0, 'B': 50.0}","{'WO': 100.0, 'B': 33.33333333333333}"
88,"[20669, 20670, 20671, 20672]","[20673, 20674, 20675, 20676]",101,"{'WT': 4, 'B': 4}","{'WS': 4, 'B': 1}","{'WO': 4, 'B': 1}","{'WS': 100.0, 'B': 25.0}","{'WO': 100.0, 'B': 25.0}"
89,"[20677, 20678, 20679]","[20680, 20681, 20682]",104,"{'WT': 3, 'S': 3}","{'WS': 3, 'S': 1}","{'WO': 3, 'S': 2}","{'WS': 100.0, 'S': 33.33333333333333}","{'WO': 100.0, 'S': 66.66666666666666}"
90,"[20683, 20684]","[20685, 20686]",105,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 1}","{'WO': 2, 'S': 1}","{'WS': 100.0, 'S': 50.0}","{'WO': 100.0, 'S': 50.0}"
91,"[20687, 20688]","[20689, 20690]",106,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 2}",{'WO': 2},"{'WS': 100.0, 'S': 100.0}","{'WO': 100.0, 'S': 0}"
92,"[20691, 20692]","[20693, 20694]",107,"{'WT': 2, 'S': 2}",{'WS': 2},"{'WO': 2, 'S': 1}",{'WS': 100.0},"{'WO': 100.0, 'S': 50.0}"
93,"[20695, 20696]","[20697, 20698]",108,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 1}","{'WO': 2, 'S': 1}","{'WS': 100.0, 'S': 50.0}","{'WO': 100.0, 'S': 50.0}"
94,"[20699, 20700, 20701, 20702, 20703, 20704]","[20705, 20706, 20707, 20708, 20709, 20710]",109,"{'WT': 5, 'B': 5}","{'WS': 6, 'B': 2}","{'WO': 6, 'B': 4}","{'WS': 100, 'B': 40.0}","{'WO': 100, 'B': 80.0}"
95,"[20711, 20712, 20713, 20714]","[20715, 20716, 20717, 20718]",110,"{'WT': 4, 'B': 4}","{'WS': 4, 'B': 1}","{'WO': 4, 'B': 1}","{'WS': 100.0, 'B': 25.0}","{'WO': 100.0, 'B': 25.0}"
96,"[20719, 20720, 20721]","[20722, 20723, 20724]",111,"{'WT': 3, 'B': 3}","{'WS': 3, 'B': 2}","{'WO': 3, 'B': 2}","{'WS': 100.0, 'B': 66.66666666666666}","{'WO': 100.0, 'B': 66.66666666666666}"
97,"[20725, 20726, 20727, 20728]","[20729, 20730, 20731, 20732]",112,"{'WT': 4, 'B': 4}","{'WS': 4, 'B': 1}","{'WO': 4, 'B': 1}","{'WS': 100.0, 'B': 25.0}","{'WO': 100.0, 'B': 25.0}"
98,"[20733, 20734, 20735]","[20736, 20737, 20738]",113,"{'WT': 3, 'B': 3}","{'WS': 3, 'B': 2}","{'WO': 3, 'B': 1}","{'WS': 100.0, 'B': 66.66666666666666}","{'WO': 100.0, 'B': 33.33333333333333}"
99,"[20739, 20740, 20741, 20742, 20743]","[20744, 20745, 20746, 20747, 20748]",114,"{'WT': 4, 'B': 4}","{'WS': 5, 'B': 2}","{'WO': 5, 'B': 3}","{'WS': 100, 'B': 50.0}","{'WO': 100, 'B': 75.0}"
100,"[20749, 20750, 20751]","[20752, 20753, 20754]",115,"{'WT': 3, 'B': 3}","{'WS': 3, 'B': 3}",{'WO': 3},"{'WS': 100.0, 'B': 100.0}","{'WO': 100.0, 'B': 0}"
WS=96.02,B=57.13,S=56.22,M=0.0,J=0.0,K=0.0,T=0.0,N=0.0,
WO=96.02,B=56.15,S=54.77,M=0.0,J=0.0,K=0.0,T=0.0,N=0.0,
