No,ID Ciri Kode Sendiri,ID Ciri OpenCV,ID File,Target,Hasil Kode Sendiri,Hasil OpenCV,Akurasi Kode Sendiri,Akurasi OpenCV
31,"[9101, 9102, 9103]","[9104, 9105, 9106]",33,"{'WT': 4, 'K': 4}",{'WS': 3},{'WO': 3},"{'WS': 75.0, 'K': 0}","{'WO': 75.0, 'K': 0}"
32,"[9107, 9108]","[9109, 9110]",34,"{'WT': 4, 'K': 4}",{'WS': 2},{'WO': 2},"{'WS': 50.0, 'K': 0}","{'WO': 50.0, 'K': 0}"
33,"[9111, 9112]","[9113, 9114]",35,"{'WT': 2, 'K': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'K': 0}","{'WO': 100.0, 'K': 0}"
34,"[9115, 9116]","[9117, 9118]",36,"{'WT': 2, 'K': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'K': 0}","{'WO': 100.0, 'K': 0}"
35,"[9119, 9120]","[9121, 9122]",37,"{'WT': 4, 'K': 4}",{'WS': 2},{'WO': 2},"{'WS': 50.0, 'K': 0}","{'WO': 50.0, 'K': 0}"
36,"[9123, 9124, 9125]","[9126, 9127, 9128]",38,"{'WT': 3, 'M': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
37,"[9129, 9130, 9131]","[9132, 9133, 9134]",39,"{'WT': 2, 'M': 2}",{'WS': 3},{'WO': 3},"{'WS': 100, 'M': 0}","{'WO': 100, 'M': 0}"
38,"[9135, 9136]","[9137, 9138]",40,"{'WT': 2, 'M': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
39,"[9139, 9140]","[9141, 9142]",41,"{'WT': 2, 'M': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
40,"[9143, 9144]","[9145, 9146]",42,"{'WT': 2, 'M': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
41,"[9147, 9148, 9149]","[9150, 9151, 9152]",43,"{'WT': 3, 'M': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
42,"[9153, 9154]","[9155, 9156]",44,"{'WT': 3, 'M': 3}",{'WS': 2},{'WO': 2},"{'WS': 66.66666666666666, 'M': 0}","{'WO': 66.66666666666666, 'M': 0}"
43,"[9157, 9158]","[9159, 9160]",45,"{'WT': 2, 'M': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
44,"[9161, 9162]","[9163, 9164]",46,"{'WT': 3, 'M': 3}",{'WS': 2},{'WO': 2},"{'WS': 66.66666666666666, 'M': 0}","{'WO': 66.66666666666666, 'M': 0}"
45,"[9165, 9166]","[9167, 9168]",47,"{'WT': 2, 'M': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
46,"[9169, 9170, 9171, 9172, 9173]","[9174, 9175, 9176, 9177, 9178]",48,"{'WT': 5, 'M': 5}",{'WS': 5},{'WO': 5},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
47,"[9179, 9180, 9181, 9182, 9183, 9184, 9185]","[9186, 9187, 9188, 9189, 9190, 9191, 9192]",49,"{'WT': 7, 'B': 7}","{'WS': 7, 'B': 1}",{'WO': 7},"{'WS': 100.0, 'B': 14.285714285714285}","{'WO': 100.0, 'B': 0}"
48,"[9193, 9194, 9195, 9196, 9197]","[9198, 9199, 9200, 9201, 9202]",50,"{'WT': 5, 'B': 1, 'M': 4}","{'WS': 5, 'B': 1}","{'WO': 5, 'B': 1}","{'WS': 100.0, 'B': 100.0, 'M': 0}","{'WO': 100.0, 'B': 100.0, 'M': 0}"
49,"[9203, 9204, 9205, 9206, 9207]","[9208, 9209, 9210, 9211, 9212]",51,"{'WT': 5, 'B': 5}","{'WS': 5, 'B': 3}",{'WO': 5},"{'WS': 100.0, 'B': 60.0}","{'WO': 100.0, 'B': 0}"
50,"[9213, 9214, 9215, 9216, 9217]","[9218, 9219, 9220, 9221, 9222]",52,"{'WT': 5, 'B': 5}","{'WS': 5, 'B': 1}","{'WO': 5, 'B': 1}","{'WS': 100.0, 'B': 20.0}","{'WO': 100.0, 'B': 20.0}"
51,"[9223, 9224, 9225, 9226]","[9227, 9228, 9229, 9230]",53,"{'WT': 4, 'S': 4}","{'WS': 4, 'S': 4}","{'WO': 4, 'S': 4}","{'WS': 100.0, 'S': 100.0}","{'WO': 100.0, 'S': 100.0}"
52,"[9231, 9232]","[9233, 9234]",54,"{'WT': 3, 'S': 3}","{'WS': 2, 'S': 1}","{'WO': 2, 'S': 2}","{'WS': 66.66666666666666, 'S': 33.33333333333333}","{'WO': 66.66666666666666, 'S': 66.66666666666666}"
53,"[9235, 9236, 9237]","[9238, 9239, 9240]",55,"{'WT': 4, 'S': 4}","{'WS': 3, 'S': 2}","{'WO': 3, 'S': 2}","{'WS': 75.0, 'S': 50.0}","{'WO': 75.0, 'S': 50.0}"
54,"[9241, 9242, 9243]","[9244, 9245, 9246]",59,"{'WT': 3, 'S': 3}","{'WS': 3, 'S': 2}","{'WO': 3, 'S': 2}","{'WS': 100.0, 'S': 66.66666666666666}","{'WO': 100.0, 'S': 66.66666666666666}"
55,"[9247, 9248, 9249]","[9250, 9251, 9252]",62,"{'WT': 3, 'J': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'J': 0}","{'WO': 100.0, 'J': 0}"
56,"[9253, 9254]","[9255, 9256]",63,"{'WT': 3, 'J': 3}",{'WS': 2},{'WO': 2},"{'WS': 66.66666666666666, 'J': 0}","{'WO': 66.66666666666666, 'J': 0}"
57,"[9257, 9258, 9259]","[9260, 9261, 9262]",66,"{'WT': 3, 'S': 3}","{'WS': 3, 'S': 1}","{'WO': 3, 'S': 2}","{'WS': 100.0, 'S': 33.33333333333333}","{'WO': 100.0, 'S': 66.66666666666666}"
58,"[9263, 9264, 9265]","[9266, 9267, 9268]",67,"{'WT': 3, 'M': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
59,"[9269, 9270, 9271]","[9272, 9273, 9274]",68,"{'WT': 3, 'S': 3}","{'WS': 3, 'S': 3}","{'WO': 3, 'S': 2}","{'WS': 100.0, 'S': 100.0}","{'WO': 100.0, 'S': 66.66666666666666}"
60,"[9275, 9276, 9277, 9278, 9279]","[9280, 9281, 9282, 9283, 9284]",69,"{'WT': 5, 'N': 5}","{'WS': 5, 'N': 1}","{'WO': 5, 'N': 1}","{'WS': 100.0, 'N': 20.0}","{'WO': 100.0, 'N': 20.0}"
61,"[9285, 9286, 9287]","[9288, 9289, 9290]",70,"{'WT': 3, 'B': 3}","{'WS': 3, 'B': 1}","{'WO': 3, 'B': 2}","{'WS': 100.0, 'B': 33.33333333333333}","{'WO': 100.0, 'B': 66.66666666666666}"
62,"[9291, 9292, 9293, 9294]","[9295, 9296, 9297, 9298]",71,"{'WT': 4, 'B': 4}",{'WS': 4},"{'WO': 4, 'B': 1}","{'WS': 100.0, 'B': 0}","{'WO': 100.0, 'B': 25.0}"
63,"[9299, 9300, 9301, 9302, 9303]","[9304, 9305, 9306, 9307, 9308]",72,"{'WT': 5, 'B': 5}","{'WS': 5, 'B': 1}","{'WO': 5, 'B': 1}","{'WS': 100.0, 'B': 20.0}","{'WO': 100.0, 'B': 20.0}"
64,"[9309, 9310, 9311, 9312, 9313]","[9314, 9315, 9316, 9317, 9318]",73,"{'WT': 5, 'S': 5}","{'WS': 5, 'S': 5}","{'WO': 5, 'S': 4}","{'WS': 100.0, 'S': 100.0}","{'WO': 100.0, 'S': 80.0}"
65,"[9319, 9320, 9321]","[9322, 9323, 9324]",74,"{'WT': 3, 'M': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
66,"[9325, 9326, 9327]","[9328, 9329, 9330]",75,"{'WT': 3, 'M': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
67,"[9331, 9332, 9333]","[9334, 9335, 9336]",76,"{'WT': 3, 'M': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
68,"[9337, 9338, 9339]","[9340, 9341, 9342]",79,"{'WT': 3, 'M': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
69,"[9343, 9344, 9345]","[9346, 9347, 9348]",80,"{'WT': 3, 'M': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
70,"[9349, 9350]","[9351, 9352]",81,"{'WT': 2, 'N': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'N': 0}","{'WO': 100.0, 'N': 0}"
71,"[9353, 9354]","[9355, 9356]",82,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 2}","{'WO': 2, 'S': 2}","{'WS': 100.0, 'S': 100.0}","{'WO': 100.0, 'S': 100.0}"
72,"[9357, 9358, 9359, 9360]","[9361, 9362, 9363, 9364]",83,"{'WT': 4, 'K': 4}",{'WS': 4},{'WO': 4},"{'WS': 100.0, 'K': 0}","{'WO': 100.0, 'K': 0}"
73,"[9365, 9366]","[9367, 9368]",85,"{'WT': 2, 'M': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
74,"[9369, 9370]","[9371, 9372]",86,"{'WT': 2, 'T': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'T': 0}","{'WO': 100.0, 'T': 0}"
75,"[9373, 9374]","[9375, 9376]",87,"{'WT': 2, 'T': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'T': 0}","{'WO': 100.0, 'T': 0}"
76,"[9377, 9378]","[9379, 9380]",88,"{'WT': 2, 'J': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'J': 0}","{'WO': 100.0, 'J': 0}"
77,"[9381, 9382]","[9383, 9384]",89,"{'WT': 2, 'J': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'J': 0}","{'WO': 100.0, 'J': 0}"
78,"[9385, 9386]","[9387, 9388]",90,"{'WT': 2, 'M': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
79,"[9389, 9390]","[9391, 9392]",91,"{'WT': 2, 'S': 1, 'M': 1}","{'WS': 2, 'S': 2}","{'WO': 2, 'S': 1}","{'WS': 100.0, 'S': 100, 'M': 0}","{'WO': 100.0, 'S': 100.0, 'M': 0}"
80,"[9393, 9394, 9395]","[9396, 9397, 9398]",92,"{'WT': 3, 'S': 3}","{'WS': 3, 'S': 2}","{'WO': 3, 'S': 2}","{'WS': 100.0, 'S': 66.66666666666666}","{'WO': 100.0, 'S': 66.66666666666666}"
81,"[9399, 9400]","[9401, 9402]",93,"{'WT': 2, 'J': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'J': 0}","{'WO': 100.0, 'J': 0}"
82,"[9403, 9404]","[9405, 9406]",94,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 2}","{'WO': 2, 'S': 1}","{'WS': 100.0, 'S': 100.0}","{'WO': 100.0, 'S': 50.0}"
83,"[9407, 9408]","[9409, 9410]",95,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 2}","{'WO': 2, 'S': 2}","{'WS': 100.0, 'S': 100.0}","{'WO': 100.0, 'S': 100.0}"
84,"[9411, 9412]","[9413, 9414]",96,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 1}","{'WO': 2, 'S': 1}","{'WS': 100.0, 'S': 50.0}","{'WO': 100.0, 'S': 50.0}"
85,"[9415, 9416]","[9417, 9418]",98,"{'WT': 2, 'J': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'J': 0}","{'WO': 100.0, 'J': 0}"
86,"[9419, 9420, 9421]","[9422, 9423, 9424]",99,"{'WT': 3, 'J': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'J': 0}","{'WO': 100.0, 'J': 0}"
87,"[9425, 9426, 9427, 9428, 9429, 9430]","[9431, 9432, 9433, 9434, 9435, 9436]",100,"{'WT': 6, 'B': 6}","{'WS': 6, 'B': 1}",{'WO': 6},"{'WS': 100.0, 'B': 16.666666666666664}","{'WO': 100.0, 'B': 0}"
88,"[9437, 9438, 9439, 9440]","[9441, 9442, 9443, 9444]",101,"{'WT': 4, 'B': 4}",{'WS': 4},{'WO': 4},"{'WS': 100.0, 'B': 0}","{'WO': 100.0, 'B': 0}"
89,"[9445, 9446, 9447]","[9448, 9449, 9450]",104,"{'WT': 3, 'S': 3}","{'WS': 3, 'S': 2}","{'WO': 3, 'S': 2}","{'WS': 100.0, 'S': 66.66666666666666}","{'WO': 100.0, 'S': 66.66666666666666}"
90,"[9451, 9452]","[9453, 9454]",105,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 1}","{'WO': 2, 'S': 1}","{'WS': 100.0, 'S': 50.0}","{'WO': 100.0, 'S': 50.0}"
91,"[9455, 9456]","[9457, 9458]",106,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 2}","{'WO': 2, 'S': 2}","{'WS': 100.0, 'S': 100.0}","{'WO': 100.0, 'S': 100.0}"
92,"[9459, 9460]","[9461, 9462]",107,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 2}","{'WO': 2, 'S': 2}","{'WS': 100.0, 'S': 100.0}","{'WO': 100.0, 'S': 100.0}"
93,"[9463, 9464]","[9465, 9466]",108,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 2}","{'WO': 2, 'S': 1}","{'WS': 100.0, 'S': 100.0}","{'WO': 100.0, 'S': 50.0}"
94,"[9467, 9468, 9469, 9470, 9471, 9472]","[9473, 9474, 9475, 9476, 9477, 9478]",109,"{'WT': 5, 'B': 5}",{'WS': 6},"{'WO': 6, 'B': 2}","{'WS': 100, 'B': 0}","{'WO': 100, 'B': 40.0}"
95,"[9479, 9480, 9481, 9482]","[9483, 9484, 9485, 9486]",110,"{'WT': 4, 'B': 4}",{'WS': 4},"{'WO': 4, 'B': 2}","{'WS': 100.0, 'B': 0}","{'WO': 100.0, 'B': 50.0}"
96,"[9487, 9488, 9489]","[9490, 9491, 9492]",111,"{'WT': 3, 'B': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'B': 0}","{'WO': 100.0, 'B': 0}"
97,"[9493, 9494, 9495, 9496]","[9497, 9498, 9499, 9500]",112,"{'WT': 4, 'B': 4}","{'WS': 4, 'B': 1}",{'WO': 4},"{'WS': 100.0, 'B': 25.0}","{'WO': 100.0, 'B': 0}"
98,"[9501, 9502, 9503]","[9504, 9505, 9506]",113,"{'WT': 3, 'B': 3}","{'WS': 3, 'B': 1}","{'WO': 3, 'B': 1}","{'WS': 100.0, 'B': 33.33333333333333}","{'WO': 100.0, 'B': 33.33333333333333}"
99,"[9507, 9508, 9509, 9510, 9511]","[9512, 9513, 9514, 9515, 9516]",114,"{'WT': 4, 'B': 4}",{'WS': 5},{'WO': 5},"{'WS': 100, 'B': 0}","{'WO': 100, 'B': 0}"
100,"[9517, 9518, 9519]","[9520, 9521, 9522]",115,"{'WT': 3, 'B': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'B': 0}","{'WO': 100.0, 'B': 0}"
WS=96.02,B=17.8,S=80.83,M=0.0,J=0.0,K=0.0,T=0.0,N=5.14,
WO=96.02,B=19.44,S=78.67,M=0.0,J=0.0,K=0.0,T=0.0,N=5.14,
