No,ID Ciri Kode Sendiri,ID Ciri OpenCV,ID File,Target,Hasil Kode Sendiri,Hasil OpenCV,Akurasi Kode Sendiri,Akurasi OpenCV
12,"[9581, 9582, 9583, 9584, 9585, 9586, 9587]","[9588, 9589, 9590, 9591, 9592, 9593, 9594]",13,"{'WT': 7, 'N': 7}",{'WS': 7},{'WO': 7},"{'WS': 100.0, 'N': 0}","{'WO': 100.0, 'N': 0}"
13,"[9595, 9596, 9597, 9598, 9599, 9600]","[9601, 9602, 9603, 9604, 9605, 9606]",14,"{'WT': 6, 'N': 6}",{'WS': 6},{'WO': 6},"{'WS': 100.0, 'N': 0}","{'WO': 100.0, 'N': 0}"
14,"[9607, 9608, 9609, 9610]","[9611, 9612, 9613, 9614]",15,"{'WT': 4, 'N': 4}","{'WS': 4, 'N': 1}","{'WO': 4, 'N': 1}","{'WS': 100.0, 'N': 25.0}","{'WO': 100.0, 'N': 25.0}"
15,"[9615, 9616, 9617, 9618, 9619, 9620]","[9621, 9622, 9623, 9624, 9625, 9626]",16,"{'WT': 7, 'N': 7}",{'WS': 6},{'WO': 6},"{'WS': 85.71428571428571, 'N': 0}","{'WO': 85.71428571428571, 'N': 0}"
16,"[9627, 9628, 9629, 9630, 9631]","[9632, 9633, 9634, 9635, 9636]",17,"{'WT': 5, 'N': 5}",{'WS': 5},{'WO': 5},"{'WS': 100.0, 'N': 0}","{'WO': 100.0, 'N': 0}"
17,"[9637, 9638, 9639, 9640, 9641, 9642]","[9643, 9644, 9645, 9646, 9647, 9648]",18,"{'WT': 6, 'N': 6}","{'WS': 6, 'N': 1}","{'WO': 6, 'N': 1}","{'WS': 100.0, 'N': 16.666666666666664}","{'WO': 100.0, 'N': 16.666666666666664}"
18,"[9649, 9650, 9651, 9652]","[9653, 9654, 9655, 9656]",19,"{'WT': 4, 'B': 1, 'K': 1, 'T': 2}","{'WS': 4, 'B': 2}",{'WO': 4},"{'WS': 100.0, 'B': 100, 'K': 0, 'T': 0}","{'WO': 100.0, 'B': 0, 'K': 0, 'T': 0}"
19,"[9657, 9658]","[9659, 9660]",20,"{'WT': 2, 'T': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'T': 0}","{'WO': 100.0, 'T': 0}"
20,"[9661, 9662]","[9663, 9664]",21,"{'WT': 2, 'T': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'T': 0}","{'WO': 100.0, 'T': 0}"
21,"[9665, 9666, 9667]","[9668, 9669, 9670]",22,"{'WT': 3, 'K': 1, 'N': 2}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'K': 0, 'N': 0}","{'WO': 100.0, 'K': 0, 'N': 0}"
22,"[9671, 9672, 9673]","[9674, 9675, 9676]",23,"{'WT': 3, 'K': 2, 'T': 1}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'K': 0, 'T': 0}","{'WO': 100.0, 'K': 0, 'T': 0}"
23,"[9677, 9678, 9679]","[9680, 9681, 9682]",24,"{'WT': 3, 'T': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'T': 0}","{'WO': 100.0, 'T': 0}"
24,"[9683, 9684, 9685]","[9686, 9687, 9688]",25,"{'WT': 4, 'K': 4}",{'WS': 3},{'WO': 3},"{'WS': 75.0, 'K': 0}","{'WO': 75.0, 'K': 0}"
25,"[9689, 9690]","[9691, 9692]",26,"{'WT': 2, 'K': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'K': 0}","{'WO': 100.0, 'K': 0}"
26,"[9693, 9694]","[9695, 9696]",27,"{'WT': 4, 'K': 4}",{'WS': 2},{'WO': 2},"{'WS': 50.0, 'K': 0}","{'WO': 50.0, 'K': 0}"
27,"[9697, 9698, 9699, 9700]","[9701, 9702, 9703, 9704]",28,"{'WT': 4, 'K': 4}",{'WS': 4},{'WO': 4},"{'WS': 100.0, 'K': 0}","{'WO': 100.0, 'K': 0}"
28,"[9705, 9706, 9707]","[9708, 9709, 9710]",29,"{'WT': 4, 'K': 4}",{'WS': 3},{'WO': 3},"{'WS': 75.0, 'K': 0}","{'WO': 75.0, 'K': 0}"
29,"[9711, 9712, 9713]","[9714, 9715, 9716]",30,"{'WT': 3, 'T': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'T': 0}","{'WO': 100.0, 'T': 0}"
30,"[9717, 9718, 9719, 9720]","[9721, 9722, 9723, 9724]",32,"{'WT': 4, 'K': 4}",{'WS': 4},{'WO': 4},"{'WS': 100.0, 'K': 0}","{'WO': 100.0, 'K': 0}"
31,"[9725, 9726, 9727]","[9728, 9729, 9730]",33,"{'WT': 4, 'K': 4}",{'WS': 3},{'WO': 3},"{'WS': 75.0, 'K': 0}","{'WO': 75.0, 'K': 0}"
32,"[9731, 9732]","[9733, 9734]",34,"{'WT': 4, 'K': 4}",{'WS': 2},{'WO': 2},"{'WS': 50.0, 'K': 0}","{'WO': 50.0, 'K': 0}"
33,"[9735, 9736]","[9737, 9738]",35,"{'WT': 2, 'K': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'K': 0}","{'WO': 100.0, 'K': 0}"
34,"[9739, 9740]","[9741, 9742]",36,"{'WT': 2, 'K': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'K': 0}","{'WO': 100.0, 'K': 0}"
35,"[9743, 9744]","[9745, 9746]",37,"{'WT': 4, 'K': 4}",{'WS': 2},{'WO': 2},"{'WS': 50.0, 'K': 0}","{'WO': 50.0, 'K': 0}"
36,"[9747, 9748, 9749]","[9750, 9751, 9752]",38,"{'WT': 3, 'M': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
37,"[9753, 9754, 9755]","[9756, 9757, 9758]",39,"{'WT': 2, 'M': 2}",{'WS': 3},{'WO': 3},"{'WS': 100, 'M': 0}","{'WO': 100, 'M': 0}"
38,"[9759, 9760]","[9761, 9762]",40,"{'WT': 2, 'M': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
39,"[9763, 9764]","[9765, 9766]",41,"{'WT': 2, 'M': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
40,"[9767, 9768]","[9769, 9770]",42,"{'WT': 2, 'M': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
41,"[9771, 9772, 9773]","[9774, 9775, 9776]",43,"{'WT': 3, 'M': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
42,"[9777, 9778]","[9779, 9780]",44,"{'WT': 3, 'M': 3}",{'WS': 2},{'WO': 2},"{'WS': 66.66666666666666, 'M': 0}","{'WO': 66.66666666666666, 'M': 0}"
43,"[9781, 9782]","[9783, 9784]",45,"{'WT': 2, 'M': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
44,"[9785, 9786]","[9787, 9788]",46,"{'WT': 3, 'M': 3}",{'WS': 2},{'WO': 2},"{'WS': 66.66666666666666, 'M': 0}","{'WO': 66.66666666666666, 'M': 0}"
45,"[9789, 9790]","[9791, 9792]",47,"{'WT': 2, 'M': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
46,"[9793, 9794, 9795, 9796, 9797]","[9798, 9799, 9800, 9801, 9802]",48,"{'WT': 5, 'M': 5}",{'WS': 5},{'WO': 5},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
47,"[9803, 9804, 9805, 9806, 9807, 9808, 9809]","[9810, 9811, 9812, 9813, 9814, 9815, 9816]",49,"{'WT': 7, 'B': 7}",{'WS': 7},"{'WO': 7, 'B': 1}","{'WS': 100.0, 'B': 0}","{'WO': 100.0, 'B': 14.285714285714285}"
48,"[9817, 9818, 9819, 9820, 9821]","[9822, 9823, 9824, 9825, 9826]",50,"{'WT': 5, 'B': 1, 'M': 4}",{'WS': 5},"{'WO': 5, 'B': 2}","{'WS': 100.0, 'B': 0, 'M': 0}","{'WO': 100.0, 'B': 100, 'M': 0}"
49,"[9827, 9828, 9829, 9830, 9831]","[9832, 9833, 9834, 9835, 9836]",51,"{'WT': 5, 'B': 5}",{'WS': 5},"{'WO': 5, 'B': 1}","{'WS': 100.0, 'B': 0}","{'WO': 100.0, 'B': 20.0}"
50,"[9837, 9838, 9839, 9840, 9841]","[9842, 9843, 9844, 9845, 9846]",52,"{'WT': 5, 'B': 5}","{'WS': 5, 'B': 2}",{'WO': 5},"{'WS': 100.0, 'B': 40.0}","{'WO': 100.0, 'B': 0}"
51,"[9847, 9848, 9849, 9850]","[9851, 9852, 9853, 9854]",53,"{'WT': 4, 'S': 4}","{'WS': 4, 'S': 3}","{'WO': 4, 'S': 3}","{'WS': 100.0, 'S': 75.0}","{'WO': 100.0, 'S': 75.0}"
52,"[9855, 9856]","[9857, 9858]",54,"{'WT': 3, 'S': 3}","{'WS': 2, 'S': 2}","{'WO': 2, 'S': 2}","{'WS': 66.66666666666666, 'S': 66.66666666666666}","{'WO': 66.66666666666666, 'S': 66.66666666666666}"
53,"[9859, 9860, 9861]","[9862, 9863, 9864]",55,"{'WT': 4, 'S': 4}","{'WS': 3, 'S': 2}","{'WO': 3, 'S': 3}","{'WS': 75.0, 'S': 50.0}","{'WO': 75.0, 'S': 75.0}"
54,"[9865, 9866, 9867]","[9868, 9869, 9870]",59,"{'WT': 3, 'S': 3}","{'WS': 3, 'S': 3}","{'WO': 3, 'S': 3}","{'WS': 100.0, 'S': 100.0}","{'WO': 100.0, 'S': 100.0}"
55,"[9871, 9872, 9873]","[9874, 9875, 9876]",62,"{'WT': 3, 'J': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'J': 0}","{'WO': 100.0, 'J': 0}"
56,"[9877, 9878]","[9879, 9880]",63,"{'WT': 3, 'J': 3}",{'WS': 2},{'WO': 2},"{'WS': 66.66666666666666, 'J': 0}","{'WO': 66.66666666666666, 'J': 0}"
57,"[9881, 9882, 9883]","[9884, 9885, 9886]",66,"{'WT': 3, 'S': 3}","{'WS': 3, 'S': 2}","{'WO': 3, 'S': 2}","{'WS': 100.0, 'S': 66.66666666666666}","{'WO': 100.0, 'S': 66.66666666666666}"
58,"[9887, 9888, 9889]","[9890, 9891, 9892]",67,"{'WT': 3, 'M': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
59,"[9893, 9894, 9895]","[9896, 9897, 9898]",68,"{'WT': 3, 'S': 3}","{'WS': 3, 'S': 3}","{'WO': 3, 'S': 2}","{'WS': 100.0, 'S': 100.0}","{'WO': 100.0, 'S': 66.66666666666666}"
60,"[9899, 9900, 9901, 9902, 9903]","[9904, 9905, 9906, 9907, 9908]",69,"{'WT': 5, 'N': 5}","{'WS': 5, 'N': 1}","{'WO': 5, 'N': 1}","{'WS': 100.0, 'N': 20.0}","{'WO': 100.0, 'N': 20.0}"
61,"[9909, 9910, 9911]","[9912, 9913, 9914]",70,"{'WT': 3, 'B': 3}","{'WS': 3, 'B': 2}",{'WO': 3},"{'WS': 100.0, 'B': 66.66666666666666}","{'WO': 100.0, 'B': 0}"
62,"[9915, 9916, 9917, 9918]","[9919, 9920, 9921, 9922]",71,"{'WT': 4, 'B': 4}",{'WS': 4},"{'WO': 4, 'B': 1}","{'WS': 100.0, 'B': 0}","{'WO': 100.0, 'B': 25.0}"
63,"[9923, 9924, 9925, 9926, 9927]","[9928, 9929, 9930, 9931, 9932]",72,"{'WT': 5, 'B': 5}",{'WS': 5},{'WO': 5},"{'WS': 100.0, 'B': 0}","{'WO': 100.0, 'B': 0}"
64,"[9933, 9934, 9935, 9936, 9937]","[9938, 9939, 9940, 9941, 9942]",73,"{'WT': 5, 'S': 5}","{'WS': 5, 'S': 5}","{'WO': 5, 'S': 4}","{'WS': 100.0, 'S': 100.0}","{'WO': 100.0, 'S': 80.0}"
65,"[9943, 9944, 9945]","[9946, 9947, 9948]",74,"{'WT': 3, 'M': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
66,"[9949, 9950, 9951]","[9952, 9953, 9954]",75,"{'WT': 3, 'M': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
67,"[9955, 9956, 9957]","[9958, 9959, 9960]",76,"{'WT': 3, 'M': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
68,"[9961, 9962, 9963]","[9964, 9965, 9966]",79,"{'WT': 3, 'M': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
69,"[9967, 9968, 9969]","[9970, 9971, 9972]",80,"{'WT': 3, 'M': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
70,"[9973, 9974]","[9975, 9976]",81,"{'WT': 2, 'N': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'N': 0}","{'WO': 100.0, 'N': 0}"
71,"[9977, 9978]","[9979, 9980]",82,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 2}","{'WO': 2, 'S': 2}","{'WS': 100.0, 'S': 100.0}","{'WO': 100.0, 'S': 100.0}"
72,"[9981, 9982, 9983, 9984]","[9985, 9986, 9987, 9988]",83,"{'WT': 4, 'K': 4}",{'WS': 4},{'WO': 4},"{'WS': 100.0, 'K': 0}","{'WO': 100.0, 'K': 0}"
73,"[9989, 9990]","[9991, 9992]",85,"{'WT': 2, 'M': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
74,"[9993, 9994]","[9995, 9996]",86,"{'WT': 2, 'T': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'T': 0}","{'WO': 100.0, 'T': 0}"
75,"[9997, 9998]","[9999, 10000]",87,"{'WT': 2, 'T': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'T': 0}","{'WO': 100.0, 'T': 0}"
76,"[10001, 10002]","[10003, 10004]",88,"{'WT': 2, 'J': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'J': 0}","{'WO': 100.0, 'J': 0}"
77,"[10005, 10006]","[10007, 10008]",89,"{'WT': 2, 'J': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'J': 0}","{'WO': 100.0, 'J': 0}"
78,"[10009, 10010]","[10011, 10012]",90,"{'WT': 2, 'M': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
79,"[10013, 10014]","[10015, 10016]",91,"{'WT': 2, 'S': 1, 'M': 1}","{'WS': 2, 'S': 2}","{'WO': 2, 'S': 2}","{'WS': 100.0, 'S': 100, 'M': 0}","{'WO': 100.0, 'S': 100, 'M': 0}"
80,"[10017, 10018, 10019]","[10020, 10021, 10022]",92,"{'WT': 3, 'S': 3}","{'WS': 3, 'S': 3}","{'WO': 3, 'S': 3}","{'WS': 100.0, 'S': 100.0}","{'WO': 100.0, 'S': 100.0}"
81,"[10023, 10024]","[10025, 10026]",93,"{'WT': 2, 'J': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'J': 0}","{'WO': 100.0, 'J': 0}"
82,"[10027, 10028]","[10029, 10030]",94,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 2}","{'WO': 2, 'S': 1}","{'WS': 100.0, 'S': 100.0}","{'WO': 100.0, 'S': 50.0}"
83,"[10031, 10032]","[10033, 10034]",95,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 1}","{'WO': 2, 'S': 2}","{'WS': 100.0, 'S': 50.0}","{'WO': 100.0, 'S': 100.0}"
84,"[10035, 10036]","[10037, 10038]",96,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 1}","{'WO': 2, 'S': 1}","{'WS': 100.0, 'S': 50.0}","{'WO': 100.0, 'S': 50.0}"
85,"[10039, 10040]","[10041, 10042]",98,"{'WT': 2, 'J': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'J': 0}","{'WO': 100.0, 'J': 0}"
86,"[10043, 10044, 10045]","[10046, 10047, 10048]",99,"{'WT': 3, 'J': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'J': 0}","{'WO': 100.0, 'J': 0}"
87,"[10049, 10050, 10051, 10052, 10053, 10054]","[10055, 10056, 10057, 10058, 10059, 10060]",100,"{'WT': 6, 'B': 6}","{'WS': 6, 'B': 1}","{'WO': 6, 'B': 1}","{'WS': 100.0, 'B': 16.666666666666664}","{'WO': 100.0, 'B': 16.666666666666664}"
88,"[10061, 10062, 10063, 10064]","[10065, 10066, 10067, 10068]",101,"{'WT': 4, 'B': 4}",{'WS': 4},"{'WO': 4, 'B': 1}","{'WS': 100.0, 'B': 0}","{'WO': 100.0, 'B': 25.0}"
89,"[10069, 10070, 10071]","[10072, 10073, 10074]",104,"{'WT': 3, 'S': 3}","{'WS': 3, 'S': 2}","{'WO': 3, 'S': 1}","{'WS': 100.0, 'S': 66.66666666666666}","{'WO': 100.0, 'S': 33.33333333333333}"
90,"[10075, 10076]","[10077, 10078]",105,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 2}","{'WO': 2, 'S': 2}","{'WS': 100.0, 'S': 100.0}","{'WO': 100.0, 'S': 100.0}"
91,"[10079, 10080]","[10081, 10082]",106,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 2}","{'WO': 2, 'S': 1}","{'WS': 100.0, 'S': 100.0}","{'WO': 100.0, 'S': 50.0}"
92,"[10083, 10084]","[10085, 10086]",107,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 2}","{'WO': 2, 'S': 2}","{'WS': 100.0, 'S': 100.0}","{'WO': 100.0, 'S': 100.0}"
93,"[10087, 10088]","[10089, 10090]",108,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 2}","{'WO': 2, 'S': 2}","{'WS': 100.0, 'S': 100.0}","{'WO': 100.0, 'S': 100.0}"
94,"[10091, 10092, 10093, 10094, 10095, 10096]","[10097, 10098, 10099, 10100, 10101, 10102]",109,"{'WT': 5, 'B': 5}",{'WS': 6},"{'WO': 6, 'B': 3}","{'WS': 100, 'B': 0}","{'WO': 100, 'B': 60.0}"
95,"[10103, 10104, 10105, 10106]","[10107, 10108, 10109, 10110]",110,"{'WT': 4, 'B': 4}","{'WS': 4, 'B': 1}","{'WO': 4, 'B': 1}","{'WS': 100.0, 'B': 25.0}","{'WO': 100.0, 'B': 25.0}"
96,"[10111, 10112, 10113]","[10114, 10115, 10116]",111,"{'WT': 3, 'B': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'B': 0}","{'WO': 100.0, 'B': 0}"
97,"[10117, 10118, 10119, 10120]","[10121, 10122, 10123, 10124]",112,"{'WT': 4, 'B': 4}","{'WS': 4, 'B': 1}",{'WO': 4},"{'WS': 100.0, 'B': 25.0}","{'WO': 100.0, 'B': 0}"
98,"[10125, 10126, 10127]","[10128, 10129, 10130]",113,"{'WT': 3, 'B': 3}","{'WS': 3, 'B': 1}","{'WO': 3, 'B': 1}","{'WS': 100.0, 'B': 33.33333333333333}","{'WO': 100.0, 'B': 33.33333333333333}"
99,"[10131, 10132, 10133, 10134, 10135]","[10136, 10137, 10138, 10139, 10140]",114,"{'WT': 4, 'B': 4}",{'WS': 5},"{'WO': 5, 'B': 4}","{'WS': 100, 'B': 0}","{'WO': 100, 'B': 100.0}"
100,"[10141, 10142, 10143]","[10144, 10145, 10146]",115,"{'WT': 3, 'B': 3}","{'WS': 3, 'B': 1}",{'WO': 3},"{'WS': 100.0, 'B': 33.33333333333333}","{'WO': 100.0, 'B': 0}"
WS=96.02,B=22.0,S=83.75,M=0.0,J=0.0,K=0.0,T=0.0,N=5.14,
WO=96.02,B=21.48,S=82.21,M=0.0,J=0.0,K=0.0,T=0.0,N=5.14,
