No,ID Ciri Kode Sendiri,ID Ciri OpenCV,ID File,Target,Hasil Kode Sendiri,Hasil OpenCV,Akurasi Kode Sendiri,Akurasi OpenCV
12,"[10205, 10206, 10207, 10208, 10209, 10210, 10211]","[10212, 10213, 10214, 10215, 10216, 10217, 10218]",13,"{'WT': 7, 'N': 7}",{'WS': 7},{'WO': 7},"{'WS': 100.0, 'N': 0}","{'WO': 100.0, 'N': 0}"
13,"[10219, 10220, 10221, 10222, 10223, 10224]","[10225, 10226, 10227, 10228, 10229, 10230]",14,"{'WT': 6, 'N': 6}",{'WS': 6},{'WO': 6},"{'WS': 100.0, 'N': 0}","{'WO': 100.0, 'N': 0}"
14,"[10231, 10232, 10233, 10234]","[10235, 10236, 10237, 10238]",15,"{'WT': 4, 'N': 4}","{'WS': 4, 'N': 1}","{'WO': 4, 'N': 1}","{'WS': 100.0, 'N': 25.0}","{'WO': 100.0, 'N': 25.0}"
15,"[10239, 10240, 10241, 10242, 10243, 10244]","[10245, 10246, 10247, 10248, 10249, 10250]",16,"{'WT': 7, 'N': 7}",{'WS': 6},{'WO': 6},"{'WS': 85.71428571428571, 'N': 0}","{'WO': 85.71428571428571, 'N': 0}"
16,"[10251, 10252, 10253, 10254, 10255]","[10256, 10257, 10258, 10259, 10260]",17,"{'WT': 5, 'N': 5}",{'WS': 5},{'WO': 5},"{'WS': 100.0, 'N': 0}","{'WO': 100.0, 'N': 0}"
17,"[10261, 10262, 10263, 10264, 10265, 10266]","[10267, 10268, 10269, 10270, 10271, 10272]",18,"{'WT': 6, 'N': 6}","{'WS': 6, 'N': 1}","{'WO': 6, 'N': 1}","{'WS': 100.0, 'N': 16.666666666666664}","{'WO': 100.0, 'N': 16.666666666666664}"
18,"[10273, 10274, 10275, 10276]","[10277, 10278, 10279, 10280]",19,"{'WT': 4, 'B': 1, 'K': 1, 'T': 2}","{'WS': 4, 'B': 1}",{'WO': 4},"{'WS': 100.0, 'B': 100.0, 'K': 0, 'T': 0}","{'WO': 100.0, 'B': 0, 'K': 0, 'T': 0}"
19,"[10281, 10282]","[10283, 10284]",20,"{'WT': 2, 'T': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'T': 0}","{'WO': 100.0, 'T': 0}"
20,"[10285, 10286]","[10287, 10288]",21,"{'WT': 2, 'T': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'T': 0}","{'WO': 100.0, 'T': 0}"
21,"[10289, 10290, 10291]","[10292, 10293, 10294]",22,"{'WT': 3, 'K': 1, 'N': 2}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'K': 0, 'N': 0}","{'WO': 100.0, 'K': 0, 'N': 0}"
22,"[10295, 10296, 10297]","[10298, 10299, 10300]",23,"{'WT': 3, 'K': 2, 'T': 1}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'K': 0, 'T': 0}","{'WO': 100.0, 'K': 0, 'T': 0}"
23,"[10301, 10302, 10303]","[10304, 10305, 10306]",24,"{'WT': 3, 'T': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'T': 0}","{'WO': 100.0, 'T': 0}"
24,"[10307, 10308, 10309]","[10310, 10311, 10312]",25,"{'WT': 4, 'K': 4}",{'WS': 3},{'WO': 3},"{'WS': 75.0, 'K': 0}","{'WO': 75.0, 'K': 0}"
25,"[10313, 10314]","[10315, 10316]",26,"{'WT': 2, 'K': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'K': 0}","{'WO': 100.0, 'K': 0}"
26,"[10317, 10318]","[10319, 10320]",27,"{'WT': 4, 'K': 4}",{'WS': 2},{'WO': 2},"{'WS': 50.0, 'K': 0}","{'WO': 50.0, 'K': 0}"
27,"[10321, 10322, 10323, 10324]","[10325, 10326, 10327, 10328]",28,"{'WT': 4, 'K': 4}",{'WS': 4},{'WO': 4},"{'WS': 100.0, 'K': 0}","{'WO': 100.0, 'K': 0}"
28,"[10329, 10330, 10331]","[10332, 10333, 10334]",29,"{'WT': 4, 'K': 4}",{'WS': 3},{'WO': 3},"{'WS': 75.0, 'K': 0}","{'WO': 75.0, 'K': 0}"
29,"[10335, 10336, 10337]","[10338, 10339, 10340]",30,"{'WT': 3, 'T': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'T': 0}","{'WO': 100.0, 'T': 0}"
30,"[10341, 10342, 10343, 10344]","[10345, 10346, 10347, 10348]",32,"{'WT': 4, 'K': 4}",{'WS': 4},{'WO': 4},"{'WS': 100.0, 'K': 0}","{'WO': 100.0, 'K': 0}"
31,"[10349, 10350, 10351]","[10352, 10353, 10354]",33,"{'WT': 4, 'K': 4}",{'WS': 3},{'WO': 3},"{'WS': 75.0, 'K': 0}","{'WO': 75.0, 'K': 0}"
32,"[10355, 10356]","[10357, 10358]",34,"{'WT': 4, 'K': 4}",{'WS': 2},{'WO': 2},"{'WS': 50.0, 'K': 0}","{'WO': 50.0, 'K': 0}"
33,"[10359, 10360]","[10361, 10362]",35,"{'WT': 2, 'K': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'K': 0}","{'WO': 100.0, 'K': 0}"
34,"[10363, 10364]","[10365, 10366]",36,"{'WT': 2, 'K': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'K': 0}","{'WO': 100.0, 'K': 0}"
35,"[10367, 10368]","[10369, 10370]",37,"{'WT': 4, 'K': 4}",{'WS': 2},{'WO': 2},"{'WS': 50.0, 'K': 0}","{'WO': 50.0, 'K': 0}"
36,"[10371, 10372, 10373]","[10374, 10375, 10376]",38,"{'WT': 3, 'M': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
37,"[10377, 10378, 10379]","[10380, 10381, 10382]",39,"{'WT': 2, 'M': 2}",{'WS': 3},{'WO': 3},"{'WS': 100, 'M': 0}","{'WO': 100, 'M': 0}"
38,"[10383, 10384]","[10385, 10386]",40,"{'WT': 2, 'M': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
39,"[10387, 10388]","[10389, 10390]",41,"{'WT': 2, 'M': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
40,"[10391, 10392]","[10393, 10394]",42,"{'WT': 2, 'M': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
41,"[10395, 10396, 10397]","[10398, 10399, 10400]",43,"{'WT': 3, 'M': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
42,"[10401, 10402]","[10403, 10404]",44,"{'WT': 3, 'M': 3}",{'WS': 2},{'WO': 2},"{'WS': 66.66666666666666, 'M': 0}","{'WO': 66.66666666666666, 'M': 0}"
43,"[10405, 10406]","[10407, 10408]",45,"{'WT': 2, 'M': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
44,"[10409, 10410]","[10411, 10412]",46,"{'WT': 3, 'M': 3}",{'WS': 2},{'WO': 2},"{'WS': 66.66666666666666, 'M': 0}","{'WO': 66.66666666666666, 'M': 0}"
45,"[10413, 10414]","[10415, 10416]",47,"{'WT': 2, 'M': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
46,"[10417, 10418, 10419, 10420, 10421]","[10422, 10423, 10424, 10425, 10426]",48,"{'WT': 5, 'M': 5}",{'WS': 5},{'WO': 5},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
47,"[10427, 10428, 10429, 10430, 10431, 10432, 10433]","[10434, 10435, 10436, 10437, 10438, 10439, 10440]",49,"{'WT': 7, 'B': 7}",{'WS': 7},"{'WO': 7, 'B': 3}","{'WS': 100.0, 'B': 0}","{'WO': 100.0, 'B': 42.857142857142854}"
48,"[10441, 10442, 10443, 10444, 10445]","[10446, 10447, 10448, 10449, 10450]",50,"{'WT': 5, 'B': 1, 'M': 4}","{'WS': 5, 'B': 1}","{'WO': 5, 'B': 1}","{'WS': 100.0, 'B': 100.0, 'M': 0}","{'WO': 100.0, 'B': 100.0, 'M': 0}"
49,"[10451, 10452, 10453, 10454, 10455]","[10456, 10457, 10458, 10459, 10460]",51,"{'WT': 5, 'B': 5}","{'WS': 5, 'B': 1}","{'WO': 5, 'B': 1}","{'WS': 100.0, 'B': 20.0}","{'WO': 100.0, 'B': 20.0}"
50,"[10461, 10462, 10463, 10464, 10465]","[10466, 10467, 10468, 10469, 10470]",52,"{'WT': 5, 'B': 5}","{'WS': 5, 'B': 3}","{'WO': 5, 'B': 1}","{'WS': 100.0, 'B': 60.0}","{'WO': 100.0, 'B': 20.0}"
51,"[10471, 10472, 10473, 10474]","[10475, 10476, 10477, 10478]",53,"{'WT': 4, 'S': 4}","{'WS': 4, 'S': 4}","{'WO': 4, 'S': 3}","{'WS': 100.0, 'S': 100.0}","{'WO': 100.0, 'S': 75.0}"
52,"[10479, 10480]","[10481, 10482]",54,"{'WT': 3, 'S': 3}","{'WS': 2, 'S': 1}","{'WO': 2, 'S': 2}","{'WS': 66.66666666666666, 'S': 33.33333333333333}","{'WO': 66.66666666666666, 'S': 66.66666666666666}"
53,"[10483, 10484, 10485]","[10486, 10487, 10488]",55,"{'WT': 4, 'S': 4}","{'WS': 3, 'S': 3}","{'WO': 3, 'S': 3}","{'WS': 75.0, 'S': 75.0}","{'WO': 75.0, 'S': 75.0}"
54,"[10489, 10490, 10491]","[10492, 10493, 10494]",59,"{'WT': 3, 'S': 3}","{'WS': 3, 'S': 2}","{'WO': 3, 'S': 3}","{'WS': 100.0, 'S': 66.66666666666666}","{'WO': 100.0, 'S': 100.0}"
55,"[10495, 10496, 10497]","[10498, 10499, 10500]",62,"{'WT': 3, 'J': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'J': 0}","{'WO': 100.0, 'J': 0}"
56,"[10501, 10502]","[10503, 10504]",63,"{'WT': 3, 'J': 3}",{'WS': 2},{'WO': 2},"{'WS': 66.66666666666666, 'J': 0}","{'WO': 66.66666666666666, 'J': 0}"
57,"[10505, 10506, 10507]","[10508, 10509, 10510]",66,"{'WT': 3, 'S': 3}","{'WS': 3, 'S': 2}","{'WO': 3, 'S': 2}","{'WS': 100.0, 'S': 66.66666666666666}","{'WO': 100.0, 'S': 66.66666666666666}"
58,"[10511, 10512, 10513]","[10514, 10515, 10516]",67,"{'WT': 3, 'M': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
59,"[10517, 10518, 10519]","[10520, 10521, 10522]",68,"{'WT': 3, 'S': 3}","{'WS': 3, 'S': 3}","{'WO': 3, 'S': 1}","{'WS': 100.0, 'S': 100.0}","{'WO': 100.0, 'S': 33.33333333333333}"
60,"[10523, 10524, 10525, 10526, 10527]","[10528, 10529, 10530, 10531, 10532]",69,"{'WT': 5, 'N': 5}","{'WS': 5, 'N': 1}","{'WO': 5, 'N': 1}","{'WS': 100.0, 'N': 20.0}","{'WO': 100.0, 'N': 20.0}"
61,"[10533, 10534, 10535]","[10536, 10537, 10538]",70,"{'WT': 3, 'B': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'B': 0}","{'WO': 100.0, 'B': 0}"
62,"[10539, 10540, 10541, 10542]","[10543, 10544, 10545, 10546]",71,"{'WT': 4, 'B': 4}",{'WS': 4},{'WO': 4},"{'WS': 100.0, 'B': 0}","{'WO': 100.0, 'B': 0}"
63,"[10547, 10548, 10549, 10550, 10551]","[10552, 10553, 10554, 10555, 10556]",72,"{'WT': 5, 'B': 5}","{'WS': 5, 'B': 1}","{'WO': 5, 'B': 1}","{'WS': 100.0, 'B': 20.0}","{'WO': 100.0, 'B': 20.0}"
64,"[10557, 10558, 10559, 10560, 10561]","[10562, 10563, 10564, 10565, 10566]",73,"{'WT': 5, 'S': 5}","{'WS': 5, 'S': 4}","{'WO': 5, 'S': 5}","{'WS': 100.0, 'S': 80.0}","{'WO': 100.0, 'S': 100.0}"
65,"[10567, 10568, 10569]","[10570, 10571, 10572]",74,"{'WT': 3, 'M': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
66,"[10573, 10574, 10575]","[10576, 10577, 10578]",75,"{'WT': 3, 'M': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
67,"[10579, 10580, 10581]","[10582, 10583, 10584]",76,"{'WT': 3, 'M': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
68,"[10585, 10586, 10587]","[10588, 10589, 10590]",79,"{'WT': 3, 'M': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
69,"[10591, 10592, 10593]","[10594, 10595, 10596]",80,"{'WT': 3, 'M': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
70,"[10597, 10598]","[10599, 10600]",81,"{'WT': 2, 'N': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'N': 0}","{'WO': 100.0, 'N': 0}"
71,"[10601, 10602]","[10603, 10604]",82,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 2}","{'WO': 2, 'S': 1}","{'WS': 100.0, 'S': 100.0}","{'WO': 100.0, 'S': 50.0}"
72,"[10605, 10606, 10607, 10608]","[10609, 10610, 10611, 10612]",83,"{'WT': 4, 'K': 4}",{'WS': 4},{'WO': 4},"{'WS': 100.0, 'K': 0}","{'WO': 100.0, 'K': 0}"
73,"[10613, 10614]","[10615, 10616]",85,"{'WT': 2, 'M': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
74,"[10617, 10618]","[10619, 10620]",86,"{'WT': 2, 'T': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'T': 0}","{'WO': 100.0, 'T': 0}"
75,"[10621, 10622]","[10623, 10624]",87,"{'WT': 2, 'T': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'T': 0}","{'WO': 100.0, 'T': 0}"
76,"[10625, 10626]","[10627, 10628]",88,"{'WT': 2, 'J': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'J': 0}","{'WO': 100.0, 'J': 0}"
77,"[10629, 10630]","[10631, 10632]",89,"{'WT': 2, 'J': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'J': 0}","{'WO': 100.0, 'J': 0}"
78,"[10633, 10634]","[10635, 10636]",90,"{'WT': 2, 'M': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
79,"[10637, 10638]","[10639, 10640]",91,"{'WT': 2, 'S': 1, 'M': 1}","{'WS': 2, 'S': 2}","{'WO': 2, 'S': 2}","{'WS': 100.0, 'S': 100, 'M': 0}","{'WO': 100.0, 'S': 100, 'M': 0}"
80,"[10641, 10642, 10643]","[10644, 10645, 10646]",92,"{'WT': 3, 'S': 3}","{'WS': 3, 'S': 3}","{'WO': 3, 'S': 3}","{'WS': 100.0, 'S': 100.0}","{'WO': 100.0, 'S': 100.0}"
81,"[10647, 10648]","[10649, 10650]",93,"{'WT': 2, 'J': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'J': 0}","{'WO': 100.0, 'J': 0}"
82,"[10651, 10652]","[10653, 10654]",94,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 1}","{'WO': 2, 'S': 1}","{'WS': 100.0, 'S': 50.0}","{'WO': 100.0, 'S': 50.0}"
83,"[10655, 10656]","[10657, 10658]",95,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 2}","{'WO': 2, 'S': 2}","{'WS': 100.0, 'S': 100.0}","{'WO': 100.0, 'S': 100.0}"
84,"[10659, 10660]","[10661, 10662]",96,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 1}",{'WO': 2},"{'WS': 100.0, 'S': 50.0}","{'WO': 100.0, 'S': 0}"
85,"[10663, 10664]","[10665, 10666]",98,"{'WT': 2, 'J': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'J': 0}","{'WO': 100.0, 'J': 0}"
86,"[10667, 10668, 10669]","[10670, 10671, 10672]",99,"{'WT': 3, 'J': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'J': 0}","{'WO': 100.0, 'J': 0}"
87,"[10673, 10674, 10675, 10676, 10677, 10678]","[10679, 10680, 10681, 10682, 10683, 10684]",100,"{'WT': 6, 'B': 6}",{'WS': 6},{'WO': 6},"{'WS': 100.0, 'B': 0}","{'WO': 100.0, 'B': 0}"
88,"[10685, 10686, 10687, 10688]","[10689, 10690, 10691, 10692]",101,"{'WT': 4, 'B': 4}","{'WS': 4, 'B': 1}","{'WO': 4, 'B': 1}","{'WS': 100.0, 'B': 25.0}","{'WO': 100.0, 'B': 25.0}"
89,"[10693, 10694, 10695]","[10696, 10697, 10698]",104,"{'WT': 3, 'S': 3}","{'WS': 3, 'S': 1}","{'WO': 3, 'S': 2}","{'WS': 100.0, 'S': 33.33333333333333}","{'WO': 100.0, 'S': 66.66666666666666}"
90,"[10699, 10700]","[10701, 10702]",105,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 2}","{'WO': 2, 'S': 2}","{'WS': 100.0, 'S': 100.0}","{'WO': 100.0, 'S': 100.0}"
91,"[10703, 10704]","[10705, 10706]",106,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 2}","{'WO': 2, 'S': 2}","{'WS': 100.0, 'S': 100.0}","{'WO': 100.0, 'S': 100.0}"
92,"[10707, 10708]","[10709, 10710]",107,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 2}","{'WO': 2, 'S': 1}","{'WS': 100.0, 'S': 100.0}","{'WO': 100.0, 'S': 50.0}"
93,"[10711, 10712]","[10713, 10714]",108,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 2}","{'WO': 2, 'S': 2}","{'WS': 100.0, 'S': 100.0}","{'WO': 100.0, 'S': 100.0}"
94,"[10715, 10716, 10717, 10718, 10719, 10720]","[10721, 10722, 10723, 10724, 10725, 10726]",109,"{'WT': 5, 'B': 5}","{'WS': 6, 'B': 1}","{'WO': 6, 'B': 1}","{'WS': 100, 'B': 20.0}","{'WO': 100, 'B': 20.0}"
95,"[10727, 10728, 10729, 10730]","[10731, 10732, 10733, 10734]",110,"{'WT': 4, 'B': 4}","{'WS': 4, 'B': 1}",{'WO': 4},"{'WS': 100.0, 'B': 25.0}","{'WO': 100.0, 'B': 0}"
96,"[10735, 10736, 10737]","[10738, 10739, 10740]",111,"{'WT': 3, 'B': 3}","{'WS': 3, 'B': 1}","{'WO': 3, 'B': 1}","{'WS': 100.0, 'B': 33.33333333333333}","{'WO': 100.0, 'B': 33.33333333333333}"
97,"[10741, 10742, 10743, 10744]","[10745, 10746, 10747, 10748]",112,"{'WT': 4, 'B': 4}","{'WS': 4, 'B': 1}",{'WO': 4},"{'WS': 100.0, 'B': 25.0}","{'WO': 100.0, 'B': 0}"
98,"[10749, 10750, 10751]","[10752, 10753, 10754]",113,"{'WT': 3, 'B': 3}","{'WS': 3, 'B': 1}",{'WO': 3},"{'WS': 100.0, 'B': 33.33333333333333}","{'WO': 100.0, 'B': 0}"
99,"[10755, 10756, 10757, 10758, 10759]","[10760, 10761, 10762, 10763, 10764]",114,"{'WT': 4, 'B': 4}",{'WS': 5},{'WO': 5},"{'WS': 100, 'B': 0}","{'WO': 100, 'B': 0}"
100,"[10765, 10766, 10767]","[10768, 10769, 10770]",115,"{'WT': 3, 'B': 3}",{'WS': 3},"{'WO': 3, 'B': 1}","{'WS': 100.0, 'B': 0}","{'WO': 100.0, 'B': 33.33333333333333}"
WS=96.02,B=26.42,S=82.75,M=0.0,J=0.0,K=0.0,T=0.0,N=5.14,
WO=96.02,B=21.9,S=79.71,M=0.0,J=0.0,K=0.0,T=0.0,N=5.14,
