No,ID Ciri Kode Sendiri,ID Ciri OpenCV,ID File,Target,Hasil Kode Sendiri,Hasil OpenCV,Akurasi Kode Sendiri,Akurasi OpenCV
43,"[11029, 11030]","[11031, 11032]",45,"{'WT': 2, 'M': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
44,"[11033, 11034]","[11035, 11036]",46,"{'WT': 3, 'M': 3}",{'WS': 2},{'WO': 2},"{'WS': 66.66666666666666, 'M': 0}","{'WO': 66.66666666666666, 'M': 0}"
45,"[11037, 11038]","[11039, 11040]",47,"{'WT': 2, 'M': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
46,"[11041, 11042, 11043, 11044, 11045]","[11046, 11047, 11048, 11049, 11050]",48,"{'WT': 5, 'M': 5}",{'WS': 5},{'WO': 5},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
47,"[11051, 11052, 11053, 11054, 11055, 11056, 11057]","[11058, 11059, 11060, 11061, 11062, 11063, 11064]",49,"{'WT': 7, 'B': 7}","{'WS': 7, 'B': 4}","{'WO': 7, 'B': 3}","{'WS': 100.0, 'B': 57.14285714285714}","{'WO': 100.0, 'B': 42.857142857142854}"
48,"[11065, 11066, 11067, 11068, 11069]","[11070, 11071, 11072, 11073, 11074]",50,"{'WT': 5, 'B': 1, 'M': 4}","{'WS': 5, 'B': 1}","{'WO': 5, 'B': 3}","{'WS': 100.0, 'B': 100.0, 'M': 0}","{'WO': 100.0, 'B': 100, 'M': 0}"
49,"[11075, 11076, 11077, 11078, 11079]","[11080, 11081, 11082, 11083, 11084]",51,"{'WT': 5, 'B': 5}","{'WS': 5, 'B': 2}","{'WO': 5, 'B': 5}","{'WS': 100.0, 'B': 40.0}","{'WO': 100.0, 'B': 100.0}"
50,"[11085, 11086, 11087, 11088, 11089]","[11090, 11091, 11092, 11093, 11094]",52,"{'WT': 5, 'B': 5}","{'WS': 5, 'B': 3}","{'WO': 5, 'B': 3}","{'WS': 100.0, 'B': 60.0}","{'WO': 100.0, 'B': 60.0}"
51,"[11095, 11096, 11097, 11098]","[11099, 11100, 11101, 11102]",53,"{'WT': 4, 'S': 4}","{'WS': 4, 'S': 1}","{'WO': 4, 'S': 1}","{'WS': 100.0, 'S': 25.0}","{'WO': 100.0, 'S': 25.0}"
52,"[11103, 11104]","[11105, 11106]",54,"{'WT': 3, 'S': 3}","{'WS': 2, 'S': 1}",{'WO': 2},"{'WS': 66.66666666666666, 'S': 33.33333333333333}","{'WO': 66.66666666666666, 'S': 0}"
53,"[11107, 11108, 11109]","[11110, 11111, 11112]",55,"{'WT': 4, 'S': 4}","{'WS': 3, 'S': 1}","{'WO': 3, 'S': 1}","{'WS': 75.0, 'S': 25.0}","{'WO': 75.0, 'S': 25.0}"
54,"[11113, 11114, 11115]","[11116, 11117, 11118]",59,"{'WT': 3, 'S': 3}","{'WS': 3, 'S': 2}","{'WO': 3, 'S': 2}","{'WS': 100.0, 'S': 66.66666666666666}","{'WO': 100.0, 'S': 66.66666666666666}"
55,"[11119, 11120, 11121]","[11122, 11123, 11124]",62,"{'WT': 3, 'J': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'J': 0}","{'WO': 100.0, 'J': 0}"
56,"[11125, 11126]","[11127, 11128]",63,"{'WT': 3, 'J': 3}",{'WS': 2},{'WO': 2},"{'WS': 66.66666666666666, 'J': 0}","{'WO': 66.66666666666666, 'J': 0}"
57,"[11129, 11130, 11131]","[11132, 11133, 11134]",66,"{'WT': 3, 'S': 3}","{'WS': 3, 'S': 1}","{'WO': 3, 'S': 1}","{'WS': 100.0, 'S': 33.33333333333333}","{'WO': 100.0, 'S': 33.33333333333333}"
58,"[11135, 11136, 11137]","[11138, 11139, 11140]",67,"{'WT': 3, 'M': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
59,"[11141, 11142, 11143]","[11144, 11145, 11146]",68,"{'WT': 3, 'S': 3}","{'WS': 3, 'S': 1}","{'WO': 3, 'S': 1}","{'WS': 100.0, 'S': 33.33333333333333}","{'WO': 100.0, 'S': 33.33333333333333}"
60,"[11147, 11148, 11149, 11150, 11151]","[11152, 11153, 11154, 11155, 11156]",69,"{'WT': 5, 'N': 5}","{'WS': 5, 'N': 1}","{'WO': 5, 'N': 1}","{'WS': 100.0, 'N': 20.0}","{'WO': 100.0, 'N': 20.0}"
61,"[11157, 11158, 11159]","[11160, 11161, 11162]",70,"{'WT': 3, 'B': 3}","{'WS': 3, 'B': 3}","{'WO': 3, 'B': 1}","{'WS': 100.0, 'B': 100.0}","{'WO': 100.0, 'B': 33.33333333333333}"
62,"[11163, 11164, 11165, 11166]","[11167, 11168, 11169, 11170]",71,"{'WT': 4, 'B': 4}","{'WS': 4, 'B': 3}","{'WO': 4, 'B': 3}","{'WS': 100.0, 'B': 75.0}","{'WO': 100.0, 'B': 75.0}"
63,"[11171, 11172, 11173, 11174, 11175]","[11176, 11177, 11178, 11179, 11180]",72,"{'WT': 5, 'B': 5}","{'WS': 5, 'B': 4}","{'WO': 5, 'B': 2}","{'WS': 100.0, 'B': 80.0}","{'WO': 100.0, 'B': 40.0}"
64,"[11181, 11182, 11183, 11184, 11185]","[11186, 11187, 11188, 11189, 11190]",73,"{'WT': 5, 'S': 5}","{'WS': 5, 'S': 3}","{'WO': 5, 'S': 3}","{'WS': 100.0, 'S': 60.0}","{'WO': 100.0, 'S': 60.0}"
65,"[11191, 11192, 11193]","[11194, 11195, 11196]",74,"{'WT': 3, 'M': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
66,"[11197, 11198, 11199]","[11200, 11201, 11202]",75,"{'WT': 3, 'M': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
67,"[11203, 11204, 11205]","[11206, 11207, 11208]",76,"{'WT': 3, 'M': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
68,"[11209, 11210, 11211]","[11212, 11213, 11214]",79,"{'WT': 3, 'M': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
69,"[11215, 11216, 11217]","[11218, 11219, 11220]",80,"{'WT': 3, 'M': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
70,"[11221, 11222]","[11223, 11224]",81,"{'WT': 2, 'N': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'N': 0}","{'WO': 100.0, 'N': 0}"
71,"[11225, 11226]","[11227, 11228]",82,"{'WT': 2, 'S': 2}",{'WS': 2},{'WO': 2},{'WS': 100.0},"{'WO': 100.0, 'S': 0}"
72,"[11229, 11230, 11231, 11232]","[11233, 11234, 11235, 11236]",83,"{'WT': 4, 'K': 4}",{'WS': 4},{'WO': 4},"{'WS': 100.0, 'K': 0}","{'WO': 100.0, 'K': 0}"
73,"[11237, 11238]","[11239, 11240]",85,"{'WT': 2, 'M': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
74,"[11241, 11242]","[11243, 11244]",86,"{'WT': 2, 'T': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'T': 0}","{'WO': 100.0, 'T': 0}"
75,"[11245, 11246]","[11247, 11248]",87,"{'WT': 2, 'T': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'T': 0}","{'WO': 100.0, 'T': 0}"
76,"[11249, 11250]","[11251, 11252]",88,"{'WT': 2, 'J': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'J': 0}","{'WO': 100.0, 'J': 0}"
77,"[11253, 11254]","[11255, 11256]",89,"{'WT': 2, 'J': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'J': 0}","{'WO': 100.0, 'J': 0}"
78,"[11257, 11258]","[11259, 11260]",90,"{'WT': 2, 'M': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'M': 0}","{'WO': 100.0, 'M': 0}"
79,"[11261, 11262]","[11263, 11264]",91,"{'WT': 2, 'S': 1, 'M': 1}","{'WS': 2, 'S': 1}",{'WO': 2},"{'WS': 100.0, 'S': 100.0, 'M': 0}","{'WO': 100.0, 'S': 0, 'M': 0}"
80,"[11265, 11266, 11267]","[11268, 11269, 11270]",92,"{'WT': 3, 'S': 3}","{'WS': 3, 'S': 1}","{'WO': 3, 'S': 1}","{'WS': 100.0, 'S': 33.33333333333333}","{'WO': 100.0, 'S': 33.33333333333333}"
81,"[11271, 11272]","[11273, 11274]",93,"{'WT': 2, 'J': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'J': 0}","{'WO': 100.0, 'J': 0}"
82,"[11275, 11276]","[11277, 11278]",94,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 1}",{'WO': 2},"{'WS': 100.0, 'S': 50.0}","{'WO': 100.0, 'S': 0}"
83,"[11279, 11280]","[11281, 11282]",95,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 2}",{'WO': 2},"{'WS': 100.0, 'S': 100.0}","{'WO': 100.0, 'S': 0}"
84,"[11283, 11284]","[11285, 11286]",96,"{'WT': 2, 'S': 2}",{'WS': 2},"{'WO': 2, 'S': 1}",{'WS': 100.0},"{'WO': 100.0, 'S': 50.0}"
85,"[11287, 11288]","[11289, 11290]",98,"{'WT': 2, 'J': 2}",{'WS': 2},{'WO': 2},"{'WS': 100.0, 'J': 0}","{'WO': 100.0, 'J': 0}"
86,"[11291, 11292, 11293]","[11294, 11295, 11296]",99,"{'WT': 3, 'J': 3}",{'WS': 3},{'WO': 3},"{'WS': 100.0, 'J': 0}","{'WO': 100.0, 'J': 0}"
87,"[11297, 11298, 11299, 11300, 11301, 11302]","[11303, 11304, 11305, 11306, 11307, 11308]",100,"{'WT': 6, 'B': 6}","{'WS': 6, 'B': 4}","{'WO': 6, 'B': 1}","{'WS': 100.0, 'B': 66.66666666666666}","{'WO': 100.0, 'B': 16.666666666666664}"
88,"[11309, 11310, 11311, 11312]","[11313, 11314, 11315, 11316]",101,"{'WT': 4, 'B': 4}","{'WS': 4, 'B': 1}","{'WO': 4, 'B': 1}","{'WS': 100.0, 'B': 25.0}","{'WO': 100.0, 'B': 25.0}"
89,"[11317, 11318, 11319]","[11320, 11321, 11322]",104,"{'WT': 3, 'S': 3}","{'WS': 3, 'S': 1}","{'WO': 3, 'S': 1}","{'WS': 100.0, 'S': 33.33333333333333}","{'WO': 100.0, 'S': 33.33333333333333}"
90,"[11323, 11324]","[11325, 11326]",105,"{'WT': 2, 'S': 2}",{'WS': 2},{'WO': 2},{'WS': 100.0},"{'WO': 100.0, 'S': 0}"
91,"[11327, 11328]","[11329, 11330]",106,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 1}","{'WO': 2, 'S': 1}","{'WS': 100.0, 'S': 50.0}","{'WO': 100.0, 'S': 50.0}"
92,"[11331, 11332]","[11333, 11334]",107,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 1}",{'WO': 2},"{'WS': 100.0, 'S': 50.0}","{'WO': 100.0, 'S': 0}"
93,"[11335, 11336]","[11337, 11338]",108,"{'WT': 2, 'S': 2}",{'WS': 2},"{'WO': 2, 'S': 1}",{'WS': 100.0},"{'WO': 100.0, 'S': 50.0}"
94,"[11339, 11340, 11341, 11342, 11343, 11344]","[11345, 11346, 11347, 11348, 11349, 11350]",109,"{'WT': 5, 'B': 5}","{'WS': 6, 'B': 5}","{'WO': 6, 'B': 2}","{'WS': 100, 'B': 100.0}","{'WO': 100, 'B': 40.0}"
95,"[11351, 11352, 11353, 11354]","[11355, 11356, 11357, 11358]",110,"{'WT': 4, 'B': 4}","{'WS': 4, 'B': 3}","{'WO': 4, 'B': 3}","{'WS': 100.0, 'B': 75.0}","{'WO': 100.0, 'B': 75.0}"
96,"[11359, 11360, 11361]","[11362, 11363, 11364]",111,"{'WT': 3, 'B': 3}","{'WS': 3, 'B': 2}","{'WO': 3, 'B': 2}","{'WS': 100.0, 'B': 66.66666666666666}","{'WO': 100.0, 'B': 66.66666666666666}"
97,"[11365, 11366, 11367, 11368]","[11369, 11370, 11371, 11372]",112,"{'WT': 4, 'B': 4}","{'WS': 4, 'B': 3}","{'WO': 4, 'B': 4}","{'WS': 100.0, 'B': 75.0}","{'WO': 100.0, 'B': 100.0}"
98,"[11373, 11374, 11375]","[11376, 11377, 11378]",113,"{'WT': 3, 'B': 3}","{'WS': 3, 'B': 3}","{'WO': 3, 'B': 1}","{'WS': 100.0, 'B': 100.0}","{'WO': 100.0, 'B': 33.33333333333333}"
99,"[11379, 11380, 11381, 11382, 11383]","[11384, 11385, 11386, 11387, 11388]",114,"{'WT': 4, 'B': 4}","{'WS': 5, 'B': 4}","{'WO': 5, 'B': 3}","{'WS': 100, 'B': 100.0}","{'WO': 100, 'B': 75.0}"
100,"[11389, 11390, 11391]","[11392, 11393, 11394]",115,"{'WT': 3, 'B': 3}","{'WS': 3, 'B': 1}","{'WO': 3, 'B': 2}","{'WS': 100.0, 'B': 33.33333333333333}","{'WO': 100.0, 'B': 66.66666666666666}"
WS=96.02,B=69.27,S=41.67,M=0.0,J=0.0,K=0.0,T=0.0,N=5.14,
WO=96.02,B=68.42,S=38.98,M=0.0,J=0.0,K=0.0,T=0.0,N=5.14,
