No,ID Ciri Kode Sendiri,ID Ciri OpenCV,ID File,Target,Hasil Kode Sendiri,Hasil OpenCV,Akurasi Kode Sendiri,Akurasi OpenCV
13,"[20041, 20042, 20043, 20044, 20045, 20046]","[20047, 20048, 20049, 20050, 20051, 20052]",14,"{'WT': 6, 'N': 6}","{'WS': 6, 'N': 0}",{'WO': 6},"{'WS': 100.0, 'N': 0.0}","{'WO': 100.0, 'N': 0}"
14,"[20053, 20054, 20055, 20056]","[20057, 20058, 20059, 20060]",15,"{'WT': 4, 'N': 4}","{'WS': 4, 'N': 0}",{'WO': 4},"{'WS': 100.0, 'N': 0.0}","{'WO': 100.0, 'N': 0}"
15,"[20061, 20062, 20063, 20064, 20065, 20066]","[20067, 20068, 20069, 20070, 20071, 20072]",16,"{'WT': 7, 'N': 7}","{'WS': 6, 'N': 0}",{'WO': 6},"{'WS': 85.71428571428571, 'N': 0.0}","{'WO': 85.71428571428571, 'N': 0}"
16,"[20073, 20074, 20075, 20076, 20077]","[20078, 20079, 20080, 20081, 20082]",17,"{'WT': 5, 'N': 5}","{'WS': 5, 'N': 0}",{'WO': 5},"{'WS': 100.0, 'N': 0.0}","{'WO': 100.0, 'N': 0}"
17,"[20083, 20084, 20085, 20086, 20087, 20088]","[20089, 20090, 20091, 20092, 20093, 20094]",18,"{'WT': 6, 'N': 6}","{'WS': 6, 'N': 0}",{'WO': 6},"{'WS': 100.0, 'N': 0.0}","{'WO': 100.0, 'N': 0}"
18,"[20095, 20096, 20097, 20098]","[20099, 20100, 20101, 20102]",19,"{'WT': 4, 'B': 1, 'K': 1, 'T': 2}","{'WS': 4, 'B': 0, 'K': 4, 'T': 0}","{'WO': 4, 'K': 4}","{'WS': 100.0, 'B': 0.0, 'K': 100, 'T': 0.0}","{'WO': 100.0, 'K': 100, 'B': 0, 'T': 0}"
19,"[20103, 20104]","[20105, 20106]",20,"{'WT': 2, 'T': 2}","{'WS': 2, 'T': 0}",{'WO': 2},"{'WS': 100.0, 'T': 0.0}","{'WO': 100.0, 'T': 0}"
20,"[20107, 20108]","[20109, 20110]",21,"{'WT': 2, 'T': 2}","{'WS': 2, 'T': 0}",{'WO': 2},"{'WS': 100.0, 'T': 0.0}","{'WO': 100.0, 'T': 0}"
21,"[20111, 20112, 20113]","[20114, 20115, 20116]",22,"{'WT': 3, 'K': 1, 'N': 2}","{'WS': 3, 'K': 3, 'N': 0}","{'WO': 3, 'K': 3}","{'WS': 100.0, 'K': 100, 'N': 0.0}","{'WO': 100.0, 'K': 100, 'N': 0}"
22,"[20117, 20118, 20119]","[20120, 20121, 20122]",23,"{'WT': 3, 'K': 2, 'T': 1}","{'WS': 3, 'K': 3, 'T': 0}","{'WO': 3, 'K': 3}","{'WS': 100.0, 'K': 100, 'T': 0.0}","{'WO': 100.0, 'K': 100, 'T': 0}"
23,"[20123, 20124, 20125]","[20126, 20127, 20128]",24,"{'WT': 3, 'T': 3}","{'WS': 3, 'T': 0}",{'WO': 3},"{'WS': 100.0, 'T': 0.0}","{'WO': 100.0, 'T': 0}"
24,"[20129, 20130, 20131]","[20132, 20133, 20134]",25,"{'WT': 4, 'K': 4}","{'WS': 3, 'K': 2}","{'WO': 3, 'K': 2}","{'WS': 75.0, 'K': 50.0}","{'WO': 75.0, 'K': 50.0}"
25,"[20135, 20136]","[20137, 20138]",26,"{'WT': 2, 'K': 2}","{'WS': 2, 'K': 2}","{'WO': 2, 'K': 2}","{'WS': 100.0, 'K': 100.0}","{'WO': 100.0, 'K': 100.0}"
26,"[20139, 20140]","[20141, 20142]",27,"{'WT': 4, 'K': 4}","{'WS': 2, 'K': 2}","{'WO': 2, 'K': 2}","{'WS': 50.0, 'K': 50.0}","{'WO': 50.0, 'K': 50.0}"
27,"[20143, 20144, 20145, 20146]","[20147, 20148, 20149, 20150]",28,"{'WT': 4, 'K': 4}","{'WS': 4, 'K': 4}","{'WO': 4, 'K': 4}","{'WS': 100.0, 'K': 100.0}","{'WO': 100.0, 'K': 100.0}"
28,"[20151, 20152, 20153]","[20154, 20155, 20156]",29,"{'WT': 4, 'K': 4}","{'WS': 3, 'K': 3}","{'WO': 3, 'K': 3}","{'WS': 75.0, 'K': 75.0}","{'WO': 75.0, 'K': 75.0}"
29,"[20157, 20158, 20159]","[20160, 20161, 20162]",30,"{'WT': 3, 'T': 3}","{'WS': 3, 'T': 0}",{'WO': 3},"{'WS': 100.0, 'T': 0.0}","{'WO': 100.0, 'T': 0}"
30,"[20163, 20164, 20165, 20166]","[20167, 20168, 20169, 20170]",32,"{'WT': 4, 'K': 4}","{'WS': 4, 'K': 4}","{'WO': 4, 'K': 4}","{'WS': 100.0, 'K': 100.0}","{'WO': 100.0, 'K': 100.0}"
31,"[20171, 20172, 20173]","[20174, 20175, 20176]",33,"{'WT': 4, 'K': 4}","{'WS': 3, 'K': 3}","{'WO': 3, 'K': 3}","{'WS': 75.0, 'K': 75.0}","{'WO': 75.0, 'K': 75.0}"
32,"[20177, 20178]","[20179, 20180]",34,"{'WT': 4, 'K': 4}","{'WS': 2, 'K': 2}","{'WO': 2, 'K': 2}","{'WS': 50.0, 'K': 50.0}","{'WO': 50.0, 'K': 50.0}"
33,"[20181, 20182]","[20183, 20184]",35,"{'WT': 2, 'K': 2}","{'WS': 2, 'K': 2}","{'WO': 2, 'K': 2}","{'WS': 100.0, 'K': 100.0}","{'WO': 100.0, 'K': 100.0}"
34,"[20185, 20186]","[20187, 20188]",36,"{'WT': 2, 'K': 2}","{'WS': 2, 'K': 2}","{'WO': 2, 'K': 2}","{'WS': 100.0, 'K': 100.0}","{'WO': 100.0, 'K': 100.0}"
35,"[20189, 20190]","[20191, 20192]",37,"{'WT': 4, 'K': 4}","{'WS': 2, 'K': 2}","{'WO': 2, 'K': 2}","{'WS': 50.0, 'K': 50.0}","{'WO': 50.0, 'K': 50.0}"
36,"[20193, 20194, 20195]","[20196, 20197, 20198]",38,"{'WT': 3, 'M': 3}","{'WS': 3, 'M': 0}",{'WO': 3},"{'WS': 100.0, 'M': 0.0}","{'WO': 100.0, 'M': 0}"
37,"[20199, 20200, 20201]","[20202, 20203, 20204]",39,"{'WT': 2, 'M': 2}","{'WS': 3, 'M': 0}",{'WO': 3},"{'WS': 100, 'M': 0.0}","{'WO': 100, 'M': 0}"
38,"[20205, 20206]","[20207, 20208]",40,"{'WT': 2, 'M': 2}","{'WS': 2, 'M': 0}",{'WO': 2},"{'WS': 100.0, 'M': 0.0}","{'WO': 100.0, 'M': 0}"
39,"[20209, 20210]","[20211, 20212]",41,"{'WT': 2, 'M': 2}","{'WS': 2, 'M': 0}",{'WO': 2},"{'WS': 100.0, 'M': 0.0}","{'WO': 100.0, 'M': 0}"
40,"[20213, 20214]","[20215, 20216]",42,"{'WT': 2, 'M': 2}","{'WS': 2, 'M': 0}",{'WO': 2},"{'WS': 100.0, 'M': 0.0}","{'WO': 100.0, 'M': 0}"
41,"[20217, 20218, 20219]","[20220, 20221, 20222]",43,"{'WT': 3, 'M': 3}","{'WS': 3, 'M': 0}",{'WO': 3},"{'WS': 100.0, 'M': 0.0}","{'WO': 100.0, 'M': 0}"
42,"[20223, 20224]","[20225, 20226]",44,"{'WT': 3, 'M': 3}","{'WS': 2, 'M': 0}",{'WO': 2},"{'WS': 66.66666666666666, 'M': 0.0}","{'WO': 66.66666666666666, 'M': 0}"
43,"[20227, 20228]","[20229, 20230]",45,"{'WT': 2, 'M': 2}","{'WS': 2, 'M': 0}",{'WO': 2},"{'WS': 100.0, 'M': 0.0}","{'WO': 100.0, 'M': 0}"
44,"[20231, 20232]","[20233, 20234]",46,"{'WT': 3, 'M': 3}","{'WS': 2, 'M': 0}",{'WO': 2},"{'WS': 66.66666666666666, 'M': 0.0}","{'WO': 66.66666666666666, 'M': 0}"
45,"[20235, 20236]","[20237, 20238]",47,"{'WT': 2, 'M': 2}","{'WS': 2, 'M': 0}",{'WO': 2},"{'WS': 100.0, 'M': 0.0}","{'WO': 100.0, 'M': 0}"
46,"[20239, 20240, 20241, 20242, 20243]","[20244, 20245, 20246, 20247, 20248]",48,"{'WT': 5, 'M': 5}","{'WS': 5, 'M': 0}",{'WO': 5},"{'WS': 100.0, 'M': 0.0}","{'WO': 100.0, 'M': 0}"
47,"[20249, 20250, 20251, 20252, 20253, 20254, 20255]","[20256, 20257, 20258, 20259, 20260, 20261, 20262]",49,"{'WT': 7, 'B': 7}","{'WS': 7, 'B': 0}",{'WO': 7},"{'WS': 100.0, 'B': 0.0}","{'WO': 100.0, 'B': 0}"
48,"[20263, 20264, 20265, 20266, 20267]","[20268, 20269, 20270, 20271, 20272]",50,"{'WT': 5, 'B': 1, 'M': 4}","{'WS': 5, 'B': 0, 'M': 0}",{'WO': 5},"{'WS': 100.0, 'B': 0.0, 'M': 0.0}","{'WO': 100.0, 'B': 0, 'M': 0}"
49,"[20273, 20274, 20275, 20276, 20277]","[20278, 20279, 20280, 20281, 20282]",51,"{'WT': 5, 'B': 5}","{'WS': 5, 'B': 0}",{'WO': 5},"{'WS': 100.0, 'B': 0.0}","{'WO': 100.0, 'B': 0}"
50,"[20283, 20284, 20285, 20286, 20287]","[20288, 20289, 20290, 20291, 20292]",52,"{'WT': 5, 'B': 5}","{'WS': 5, 'B': 0}",{'WO': 5},"{'WS': 100.0, 'B': 0.0}","{'WO': 100.0, 'B': 0}"
51,"[20293, 20294, 20295, 20296]","[20297, 20298, 20299, 20300]",53,"{'WT': 4, 'S': 4}","{'WS': 4, 'S': 0}",{'WO': 4},"{'WS': 100.0, 'S': 0.0}","{'WO': 100.0, 'S': 0}"
52,"[20301, 20302]","[20303, 20304]",54,"{'WT': 3, 'S': 3}","{'WS': 2, 'S': 0}",{'WO': 2},"{'WS': 66.66666666666666, 'S': 0.0}","{'WO': 66.66666666666666, 'S': 0}"
53,"[20305, 20306, 20307]","[20308, 20309, 20310]",55,"{'WT': 4, 'S': 4}","{'WS': 3, 'S': 0}",{'WO': 3},"{'WS': 75.0, 'S': 0.0}","{'WO': 75.0, 'S': 0}"
54,"[20311, 20312, 20313]","[20314, 20315, 20316]",59,"{'WT': 3, 'S': 3}","{'WS': 3, 'S': 0}",{'WO': 3},"{'WS': 100.0, 'S': 0.0}","{'WO': 100.0, 'S': 0}"
55,"[20317, 20318, 20319]","[20320, 20321, 20322]",62,"{'WT': 3, 'J': 3}","{'WS': 3, 'J': 0}",{'WO': 3},"{'WS': 100.0, 'J': 0.0}","{'WO': 100.0, 'J': 0}"
56,"[20323, 20324]","[20325, 20326]",63,"{'WT': 3, 'J': 3}","{'WS': 2, 'J': 0}",{'WO': 2},"{'WS': 66.66666666666666, 'J': 0.0}","{'WO': 66.66666666666666, 'J': 0}"
57,"[20327, 20328, 20329]","[20330, 20331, 20332]",66,"{'WT': 3, 'S': 3}","{'WS': 3, 'S': 0}",{'WO': 3},"{'WS': 100.0, 'S': 0.0}","{'WO': 100.0, 'S': 0}"
58,"[20333, 20334, 20335]","[20336, 20337, 20338]",67,"{'WT': 3, 'M': 3}","{'WS': 3, 'M': 0}",{'WO': 3},"{'WS': 100.0, 'M': 0.0}","{'WO': 100.0, 'M': 0}"
59,"[20339, 20340, 20341]","[20342, 20343, 20344]",68,"{'WT': 3, 'S': 3}","{'WS': 3, 'S': 0}",{'WO': 3},"{'WS': 100.0, 'S': 0.0}","{'WO': 100.0, 'S': 0}"
60,"[20345, 20346, 20347, 20348, 20349]","[20350, 20351, 20352, 20353, 20354]",69,"{'WT': 5, 'N': 5}","{'WS': 5, 'N': 0}",{'WO': 5},"{'WS': 100.0, 'N': 0.0}","{'WO': 100.0, 'N': 0}"
61,"[20355, 20356, 20357]","[20358, 20359, 20360]",70,"{'WT': 3, 'B': 3}","{'WS': 3, 'B': 0}",{'WO': 3},"{'WS': 100.0, 'B': 0.0}","{'WO': 100.0, 'B': 0}"
62,"[20361, 20362, 20363, 20364]","[20365, 20366, 20367, 20368]",71,"{'WT': 4, 'B': 4}","{'WS': 4, 'B': 0}",{'WO': 4},"{'WS': 100.0, 'B': 0.0}","{'WO': 100.0, 'B': 0}"
63,"[20369, 20370, 20371, 20372, 20373]","[20374, 20375, 20376, 20377, 20378]",72,"{'WT': 5, 'B': 5}","{'WS': 5, 'B': 0}",{'WO': 5},"{'WS': 100.0, 'B': 0.0}","{'WO': 100.0, 'B': 0}"
64,"[20379, 20380, 20381, 20382, 20383]","[20384, 20385, 20386, 20387, 20388]",73,"{'WT': 5, 'S': 5}","{'WS': 5, 'S': 0}",{'WO': 5},"{'WS': 100.0, 'S': 0.0}","{'WO': 100.0, 'S': 0}"
65,"[20389, 20390, 20391]","[20392, 20393, 20394]",74,"{'WT': 3, 'M': 3}","{'WS': 3, 'M': 0}",{'WO': 3},"{'WS': 100.0, 'M': 0.0}","{'WO': 100.0, 'M': 0}"
66,"[20395, 20396, 20397]","[20398, 20399, 20400]",75,"{'WT': 3, 'M': 3}","{'WS': 3, 'M': 0}",{'WO': 3},"{'WS': 100.0, 'M': 0.0}","{'WO': 100.0, 'M': 0}"
67,"[20401, 20402, 20403]","[20404, 20405, 20406]",76,"{'WT': 3, 'M': 3}","{'WS': 3, 'M': 0}",{'WO': 3},"{'WS': 100.0, 'M': 0.0}","{'WO': 100.0, 'M': 0}"
68,"[20407, 20408, 20409]","[20410, 20411, 20412]",79,"{'WT': 3, 'M': 3}","{'WS': 3, 'M': 0}",{'WO': 3},"{'WS': 100.0, 'M': 0.0}","{'WO': 100.0, 'M': 0}"
69,"[20413, 20414, 20415]","[20416, 20417, 20418]",80,"{'WT': 3, 'M': 3}","{'WS': 3, 'M': 0}",{'WO': 3},"{'WS': 100.0, 'M': 0.0}","{'WO': 100.0, 'M': 0}"
70,"[20419, 20420]","[20421, 20422]",81,"{'WT': 2, 'N': 2}","{'WS': 2, 'N': 0}",{'WO': 2},"{'WS': 100.0, 'N': 0.0}","{'WO': 100.0, 'N': 0}"
71,"[20423, 20424]","[20425, 20426]",82,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 0}",{'WO': 2},"{'WS': 100.0, 'S': 0.0}","{'WO': 100.0, 'S': 0}"
72,"[20427, 20428, 20429, 20430]","[20431, 20432, 20433, 20434]",83,"{'WT': 4, 'K': 4}","{'WS': 4, 'K': 4}","{'WO': 4, 'K': 4}","{'WS': 100.0, 'K': 100.0}","{'WO': 100.0, 'K': 100.0}"
73,"[20435, 20436]","[20437, 20438]",85,"{'WT': 2, 'M': 2}","{'WS': 2, 'M': 0}",{'WO': 2},"{'WS': 100.0, 'M': 0.0}","{'WO': 100.0, 'M': 0}"
74,"[20439, 20440]","[20441, 20442]",86,"{'WT': 2, 'T': 2}","{'WS': 2, 'T': 0}",{'WO': 2},"{'WS': 100.0, 'T': 0.0}","{'WO': 100.0, 'T': 0}"
75,"[20443, 20444]","[20445, 20446]",87,"{'WT': 2, 'T': 2}","{'WS': 2, 'T': 0}",{'WO': 2},"{'WS': 100.0, 'T': 0.0}","{'WO': 100.0, 'T': 0}"
76,"[20447, 20448]","[20449, 20450]",88,"{'WT': 2, 'J': 2}","{'WS': 2, 'J': 0}",{'WO': 2},"{'WS': 100.0, 'J': 0.0}","{'WO': 100.0, 'J': 0}"
77,"[20451, 20452]","[20453, 20454]",89,"{'WT': 2, 'J': 2}","{'WS': 2, 'J': 0}",{'WO': 2},"{'WS': 100.0, 'J': 0.0}","{'WO': 100.0, 'J': 0}"
78,"[20455, 20456]","[20457, 20458]",90,"{'WT': 2, 'M': 2}","{'WS': 2, 'M': 0}",{'WO': 2},"{'WS': 100.0, 'M': 0.0}","{'WO': 100.0, 'M': 0}"
79,"[20459, 20460]","[20461, 20462]",91,"{'WT': 2, 'S': 1, 'M': 1}","{'WS': 2, 'S': 0, 'M': 0}",{'WO': 2},"{'WS': 100.0, 'S': 0.0, 'M': 0.0}","{'WO': 100.0, 'S': 0, 'M': 0}"
80,"[20463, 20464, 20465]","[20466, 20467, 20468]",92,"{'WT': 3, 'S': 3}","{'WS': 3, 'S': 0}",{'WO': 3},"{'WS': 100.0, 'S': 0.0}","{'WO': 100.0, 'S': 0}"
81,"[20469, 20470]","[20471, 20472]",93,"{'WT': 2, 'J': 2}","{'WS': 2, 'J': 0}",{'WO': 2},"{'WS': 100.0, 'J': 0.0}","{'WO': 100.0, 'J': 0}"
82,"[20473, 20474]","[20475, 20476]",94,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 0}",{'WO': 2},"{'WS': 100.0, 'S': 0.0}","{'WO': 100.0, 'S': 0}"
83,"[20477, 20478]","[20479, 20480]",95,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 0}",{'WO': 2},"{'WS': 100.0, 'S': 0.0}","{'WO': 100.0, 'S': 0}"
84,"[20481, 20482]","[20483, 20484]",96,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 0}",{'WO': 2},"{'WS': 100.0, 'S': 0.0}","{'WO': 100.0, 'S': 0}"
85,"[20485, 20486]","[20487, 20488]",98,"{'WT': 2, 'J': 2}","{'WS': 2, 'J': 0}",{'WO': 2},"{'WS': 100.0, 'J': 0.0}","{'WO': 100.0, 'J': 0}"
86,"[20489, 20490, 20491]","[20492, 20493, 20494]",99,"{'WT': 3, 'J': 3}","{'WS': 3, 'J': 0}",{'WO': 3},"{'WS': 100.0, 'J': 0.0}","{'WO': 100.0, 'J': 0}"
87,"[20495, 20496, 20497, 20498, 20499, 20500]","[20501, 20502, 20503, 20504, 20505, 20506]",100,"{'WT': 6, 'B': 6}","{'WS': 6, 'B': 0}",{'WO': 6},"{'WS': 100.0, 'B': 0.0}","{'WO': 100.0, 'B': 0}"
88,"[20507, 20508, 20509, 20510]","[20511, 20512, 20513, 20514]",101,"{'WT': 4, 'B': 4}","{'WS': 4, 'B': 0}",{'WO': 4},"{'WS': 100.0, 'B': 0.0}","{'WO': 100.0, 'B': 0}"
89,"[20515, 20516, 20517]","[20518, 20519, 20520]",104,"{'WT': 3, 'S': 3}","{'WS': 3, 'S': 0}",{'WO': 3},"{'WS': 100.0, 'S': 0.0}","{'WO': 100.0, 'S': 0}"
90,"[20521, 20522]","[20523, 20524]",105,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 0}",{'WO': 2},"{'WS': 100.0, 'S': 0.0}","{'WO': 100.0, 'S': 0}"
91,"[20525, 20526]","[20527, 20528]",106,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 0}",{'WO': 2},"{'WS': 100.0, 'S': 0.0}","{'WO': 100.0, 'S': 0}"
92,"[20529, 20530]","[20531, 20532]",107,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 0}",{'WO': 2},"{'WS': 100.0, 'S': 0.0}","{'WO': 100.0, 'S': 0}"
93,"[20533, 20534]","[20535, 20536]",108,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 0}",{'WO': 2},"{'WS': 100.0, 'S': 0.0}","{'WO': 100.0, 'S': 0}"
94,"[20537, 20538, 20539, 20540, 20541, 20542]","[20543, 20544, 20545, 20546, 20547, 20548]",109,"{'WT': 5, 'B': 5}","{'WS': 6, 'B': 0}",{'WO': 6},"{'WS': 100, 'B': 0.0}","{'WO': 100, 'B': 0}"
95,"[20549, 20550, 20551, 20552]","[20553, 20554, 20555, 20556]",110,"{'WT': 4, 'B': 4}","{'WS': 4, 'B': 0}",{'WO': 4},"{'WS': 100.0, 'B': 0.0}","{'WO': 100.0, 'B': 0}"
96,"[20557, 20558, 20559]","[20560, 20561, 20562]",111,"{'WT': 3, 'B': 3}","{'WS': 3, 'B': 0}",{'WO': 3},"{'WS': 100.0, 'B': 0.0}","{'WO': 100.0, 'B': 0}"
97,"[20563, 20564, 20565, 20566]","[20567, 20568, 20569, 20570]",112,"{'WT': 4, 'B': 4}","{'WS': 4, 'B': 0}",{'WO': 4},"{'WS': 100.0, 'B': 0.0}","{'WO': 100.0, 'B': 0}"
98,"[20571, 20572, 20573]","[20574, 20575, 20576]",113,"{'WT': 3, 'B': 3}","{'WS': 3, 'B': 0}",{'WO': 3},"{'WS': 100.0, 'B': 0.0}","{'WO': 100.0, 'B': 0}"
99,"[20577, 20578, 20579, 20580, 20581]","[20582, 20583, 20584, 20585, 20586]",114,"{'WT': 4, 'B': 4}","{'WS': 5, 'B': 0}",{'WO': 5},"{'WS': 100, 'B': 0.0}","{'WO': 100, 'B': 0}"
100,"[20587, 20588, 20589]","[20590, 20591, 20592]",115,"{'WT': 3, 'B': 3}","{'WS': 3, 'B': 0}",{'WO': 3},"{'WS': 100.0, 'B': 0.0}","{'WO': 100.0, 'B': 0}"
WS=96.02,B=0.0,S=0.0,M=0.0,J=0.0,K=84.38,T=0.0,N=0.0,
WO=96.02,B=0.0,S=0.0,M=0.0,J=0.0,K=84.38,T=0.0,N=0.0,
