No,ID Ciri Kode Sendiri,ID Ciri OpenCV,ID File,Target,Hasil Kode Sendiri,Hasil OpenCV,Akurasi Kode Sendiri,Akurasi OpenCV
58,"[19709, 19710, 19711]","[19712, 19713, 19714]",67,"{'WT': 3, 'M': 3}","{'WS': 3, 'M': 0}",{'WO': 3},"{'WS': 100.0, 'M': 0.0}","{'WO': 100.0, 'M': 0}"
59,"[19715, 19716, 19717]","[19718, 19719, 19720]",68,"{'WT': 3, 'S': 3}","{'WS': 3, 'S': 0}",{'WO': 3},"{'WS': 100.0, 'S': 0.0}","{'WO': 100.0, 'S': 0}"
60,"[19721, 19722, 19723, 19724, 19725]","[19726, 19727, 19728, 19729, 19730]",69,"{'WT': 5, 'N': 5}","{'WS': 5, 'N': 1}","{'WO': 5, 'N': 1}","{'WS': 100.0, 'N': 20.0}","{'WO': 100.0, 'N': 20.0}"
61,"[19731, 19732, 19733]","[19734, 19735, 19736]",70,"{'WT': 3, 'B': 3}","{'WS': 3, 'B': 0}",{'WO': 3},"{'WS': 100.0, 'B': 0.0}","{'WO': 100.0, 'B': 0}"
62,"[19737, 19738, 19739, 19740]","[19741, 19742, 19743, 19744]",71,"{'WT': 4, 'B': 4}","{'WS': 4, 'B': 0}",{'WO': 4},"{'WS': 100.0, 'B': 0.0}","{'WO': 100.0, 'B': 0}"
63,"[19745, 19746, 19747, 19748, 19749]","[19750, 19751, 19752, 19753, 19754]",72,"{'WT': 5, 'B': 5}","{'WS': 5, 'B': 0}",{'WO': 5},"{'WS': 100.0, 'B': 0.0}","{'WO': 100.0, 'B': 0}"
64,"[19755, 19756, 19757, 19758, 19759]","[19760, 19761, 19762, 19763, 19764]",73,"{'WT': 5, 'S': 5}","{'WS': 5, 'S': 0}",{'WO': 5},"{'WS': 100.0, 'S': 0.0}","{'WO': 100.0, 'S': 0}"
65,"[19765, 19766, 19767]","[19768, 19769, 19770]",74,"{'WT': 3, 'M': 3}","{'WS': 3, 'M': 0}",{'WO': 3},"{'WS': 100.0, 'M': 0.0}","{'WO': 100.0, 'M': 0}"
66,"[19771, 19772, 19773]","[19774, 19775, 19776]",75,"{'WT': 3, 'M': 3}","{'WS': 3, 'M': 0}",{'WO': 3},"{'WS': 100.0, 'M': 0.0}","{'WO': 100.0, 'M': 0}"
67,"[19777, 19778, 19779]","[19780, 19781, 19782]",76,"{'WT': 3, 'M': 3}","{'WS': 3, 'M': 0}",{'WO': 3},"{'WS': 100.0, 'M': 0.0}","{'WO': 100.0, 'M': 0}"
68,"[19783, 19784, 19785]","[19786, 19787, 19788]",79,"{'WT': 3, 'M': 3}","{'WS': 3, 'M': 0}",{'WO': 3},"{'WS': 100.0, 'M': 0.0}","{'WO': 100.0, 'M': 0}"
69,"[19789, 19790, 19791]","[19792, 19793, 19794]",80,"{'WT': 3, 'M': 3}","{'WS': 3, 'M': 0}",{'WO': 3},"{'WS': 100.0, 'M': 0.0}","{'WO': 100.0, 'M': 0}"
70,"[19795, 19796]","[19797, 19798]",81,"{'WT': 2, 'N': 2}","{'WS': 2, 'N': 0}",{'WO': 2},"{'WS': 100.0, 'N': 0.0}","{'WO': 100.0, 'N': 0}"
71,"[19799, 19800]","[19801, 19802]",82,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 0}",{'WO': 2},"{'WS': 100.0, 'S': 0.0}","{'WO': 100.0, 'S': 0}"
72,"[19803, 19804, 19805, 19806]","[19807, 19808, 19809, 19810]",83,"{'WT': 4, 'K': 4}","{'WS': 4, 'K': 0}",{'WO': 4},"{'WS': 100.0, 'K': 0.0}","{'WO': 100.0, 'K': 0}"
73,"[19811, 19812]","[19813, 19814]",85,"{'WT': 2, 'M': 2}","{'WS': 2, 'M': 0}",{'WO': 2},"{'WS': 100.0, 'M': 0.0}","{'WO': 100.0, 'M': 0}"
74,"[19815, 19816]","[19817, 19818]",86,"{'WT': 2, 'T': 2}","{'WS': 2, 'T': 2}","{'WO': 2, 'T': 2}","{'WS': 100.0, 'T': 100.0}","{'WO': 100.0, 'T': 100.0}"
75,"[19819, 19820]","[19821, 19822]",87,"{'WT': 2, 'T': 2}","{'WS': 2, 'T': 2}","{'WO': 2, 'T': 2}","{'WS': 100.0, 'T': 100.0}","{'WO': 100.0, 'T': 100.0}"
76,"[19823, 19824]","[19825, 19826]",88,"{'WT': 2, 'J': 2}","{'WS': 2, 'J': 0}",{'WO': 2},"{'WS': 100.0, 'J': 0.0}","{'WO': 100.0, 'J': 0}"
77,"[19827, 19828]","[19829, 19830]",89,"{'WT': 2, 'J': 2}","{'WS': 2, 'J': 0}",{'WO': 2},"{'WS': 100.0, 'J': 0.0}","{'WO': 100.0, 'J': 0}"
78,"[19831, 19832]","[19833, 19834]",90,"{'WT': 2, 'M': 2}","{'WS': 2, 'M': 0}",{'WO': 2},"{'WS': 100.0, 'M': 0.0}","{'WO': 100.0, 'M': 0}"
79,"[19835, 19836]","[19837, 19838]",91,"{'WT': 2, 'S': 1, 'M': 1}","{'WS': 2, 'S': 0, 'M': 0}",{'WO': 2},"{'WS': 100.0, 'S': 0.0, 'M': 0.0}","{'WO': 100.0, 'S': 0, 'M': 0}"
80,"[19839, 19840, 19841]","[19842, 19843, 19844]",92,"{'WT': 3, 'S': 3}","{'WS': 3, 'S': 0}",{'WO': 3},"{'WS': 100.0, 'S': 0.0}","{'WO': 100.0, 'S': 0}"
81,"[19845, 19846]","[19847, 19848]",93,"{'WT': 2, 'J': 2}","{'WS': 2, 'J': 0}",{'WO': 2},"{'WS': 100.0, 'J': 0.0}","{'WO': 100.0, 'J': 0}"
82,"[19849, 19850]","[19851, 19852]",94,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 0}",{'WO': 2},"{'WS': 100.0, 'S': 0.0}","{'WO': 100.0, 'S': 0}"
83,"[19853, 19854]","[19855, 19856]",95,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 0}",{'WO': 2},"{'WS': 100.0, 'S': 0.0}","{'WO': 100.0, 'S': 0}"
84,"[19857, 19858]","[19859, 19860]",96,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 0}",{'WO': 2},"{'WS': 100.0, 'S': 0.0}","{'WO': 100.0, 'S': 0}"
85,"[19861, 19862]","[19863, 19864]",98,"{'WT': 2, 'J': 2}","{'WS': 2, 'J': 0}",{'WO': 2},"{'WS': 100.0, 'J': 0.0}","{'WO': 100.0, 'J': 0}"
86,"[19865, 19866, 19867]","[19868, 19869, 19870]",99,"{'WT': 3, 'J': 3}","{'WS': 3, 'J': 0}",{'WO': 3},"{'WS': 100.0, 'J': 0.0}","{'WO': 100.0, 'J': 0}"
87,"[19871, 19872, 19873, 19874, 19875, 19876]","[19877, 19878, 19879, 19880, 19881, 19882]",100,"{'WT': 6, 'B': 6}","{'WS': 6, 'B': 0}",{'WO': 6},"{'WS': 100.0, 'B': 0.0}","{'WO': 100.0, 'B': 0}"
88,"[19883, 19884, 19885, 19886]","[19887, 19888, 19889, 19890]",101,"{'WT': 4, 'B': 4}","{'WS': 4, 'B': 0}",{'WO': 4},"{'WS': 100.0, 'B': 0.0}","{'WO': 100.0, 'B': 0}"
89,"[19891, 19892, 19893]","[19894, 19895, 19896]",104,"{'WT': 3, 'S': 3}","{'WS': 3, 'S': 0}",{'WO': 3},"{'WS': 100.0, 'S': 0.0}","{'WO': 100.0, 'S': 0}"
90,"[19897, 19898]","[19899, 19900]",105,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 0}",{'WO': 2},"{'WS': 100.0, 'S': 0.0}","{'WO': 100.0, 'S': 0}"
91,"[19901, 19902]","[19903, 19904]",106,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 0}",{'WO': 2},"{'WS': 100.0, 'S': 0.0}","{'WO': 100.0, 'S': 0}"
92,"[19905, 19906]","[19907, 19908]",107,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 0}",{'WO': 2},"{'WS': 100.0, 'S': 0.0}","{'WO': 100.0, 'S': 0}"
93,"[19909, 19910]","[19911, 19912]",108,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 0}",{'WO': 2},"{'WS': 100.0, 'S': 0.0}","{'WO': 100.0, 'S': 0}"
94,"[19913, 19914, 19915, 19916, 19917, 19918]","[19919, 19920, 19921, 19922, 19923, 19924]",109,"{'WT': 5, 'B': 5}","{'WS': 6, 'B': 0}",{'WO': 6},"{'WS': 100, 'B': 0.0}","{'WO': 100, 'B': 0}"
95,"[19925, 19926, 19927, 19928]","[19929, 19930, 19931, 19932]",110,"{'WT': 4, 'B': 4}","{'WS': 4, 'B': 0}",{'WO': 4},"{'WS': 100.0, 'B': 0.0}","{'WO': 100.0, 'B': 0}"
96,"[19933, 19934, 19935]","[19936, 19937, 19938]",111,"{'WT': 3, 'B': 3}","{'WS': 3, 'B': 0}",{'WO': 3},"{'WS': 100.0, 'B': 0.0}","{'WO': 100.0, 'B': 0}"
97,"[19939, 19940, 19941, 19942]","[19943, 19944, 19945, 19946]",112,"{'WT': 4, 'B': 4}","{'WS': 4, 'B': 0}",{'WO': 4},"{'WS': 100.0, 'B': 0.0}","{'WO': 100.0, 'B': 0}"
98,"[19947, 19948, 19949]","[19950, 19951, 19952]",113,"{'WT': 3, 'B': 3}","{'WS': 3, 'B': 0}",{'WO': 3},"{'WS': 100.0, 'B': 0.0}","{'WO': 100.0, 'B': 0}"
99,"[19953, 19954, 19955, 19956, 19957]","[19958, 19959, 19960, 19961, 19962]",114,"{'WT': 4, 'B': 4}","{'WS': 5, 'B': 0}",{'WO': 5},"{'WS': 100, 'B': 0.0}","{'WO': 100, 'B': 0}"
100,"[19963, 19964, 19965]","[19966, 19967, 19968]",115,"{'WT': 3, 'B': 3}","{'WS': 3, 'B': 0}",{'WO': 3},"{'WS': 100.0, 'B': 0.0}","{'WO': 100.0, 'B': 0}"
WS=96.02,B=0.0,S=0.0,M=0.0,J=0.0,K=0.0,T=100.0,N=5.14,
WO=96.02,B=0.0,S=0.0,M=0.0,J=0.0,K=0.0,T=100.0,N=5.14,
