No,ID Ciri Kode Sendiri,ID Ciri OpenCV,ID File,Target,Hasil Kode Sendiri,Hasil OpenCV,Akurasi Kode Sendiri,Akurasi OpenCV
12,"[10667, 10668, 10669, 10670, 10671, 10672, 10673]","[10674, 10675, 10676, 10677, 10678, 10679, 10680]",13,"{'WT': 7, 'N': 7}","{'WS': 7, 'N': 0}",{'WO': 7},"{'WS': 100.0, 'N': 0.0}","{'WO': 100.0, 'N': 0}"
13,"[10681, 10682, 10683, 10684, 10685, 10686]","[10687, 10688, 10689, 10690, 10691, 10692]",14,"{'WT': 6, 'N': 6}","{'WS': 6, 'N': 0}",{'WO': 6},"{'WS': 100.0, 'N': 0.0}","{'WO': 100.0, 'N': 0}"
14,"[10693, 10694, 10695, 10696]","[10697, 10698, 10699, 10700]",15,"{'WT': 4, 'N': 4}","{'WS': 4, 'N': 0}",{'WO': 4},"{'WS': 100.0, 'N': 0.0}","{'WO': 100.0, 'N': 0}"
15,"[10701, 10702, 10703, 10704, 10705, 10706]","[10707, 10708, 10709, 10710, 10711, 10712]",16,"{'WT': 7, 'N': 7}","{'WS': 6, 'N': 0}",{'WO': 6},"{'WS': 85.71428571428571, 'N': 0.0}","{'WO': 85.71428571428571, 'N': 0}"
16,"[10713, 10714, 10715, 10716, 10717]","[10718, 10719, 10720, 10721, 10722]",17,"{'WT': 5, 'N': 5}","{'WS': 5, 'N': 0}",{'WO': 5},"{'WS': 100.0, 'N': 0.0}","{'WO': 100.0, 'N': 0}"
17,"[10723, 10724, 10725, 10726, 10727, 10728]","[10729, 10730, 10731, 10732, 10733, 10734]",18,"{'WT': 6, 'N': 6}","{'WS': 6, 'N': 0}",{'WO': 6},"{'WS': 100.0, 'N': 0.0}","{'WO': 100.0, 'N': 0}"
18,"[10735, 10736, 10737, 10738]","[10739, 10740, 10741, 10742]",19,"{'WT': 4, 'B': 1, 'K': 1, 'T': 2}","{'WS': 4, 'B': 4, 'K': 0, 'T': 0}","{'WO': 4, 'B': 4}","{'WS': 100.0, 'B': 100, 'K': 0.0, 'T': 0.0}","{'WO': 100.0, 'B': 100, 'K': 0, 'T': 0}"
19,"[10743, 10744]","[10745, 10746]",20,"{'WT': 2, 'T': 2}","{'WS': 2, 'T': 0}",{'WO': 2},"{'WS': 100.0, 'T': 0.0}","{'WO': 100.0, 'T': 0}"
20,"[10747, 10748]","[10749, 10750]",21,"{'WT': 2, 'T': 2}","{'WS': 2, 'T': 0}",{'WO': 2},"{'WS': 100.0, 'T': 0.0}","{'WO': 100.0, 'T': 0}"
21,"[10751, 10752, 10753]","[10754, 10755, 10756]",22,"{'WT': 3, 'K': 1, 'N': 2}","{'WS': 3, 'K': 0, 'N': 0}",{'WO': 3},"{'WS': 100.0, 'K': 0.0, 'N': 0.0}","{'WO': 100.0, 'K': 0, 'N': 0}"
22,"[10757, 10758, 10759]","[10760, 10761, 10762]",23,"{'WT': 3, 'K': 2, 'T': 1}","{'WS': 3, 'K': 0, 'T': 0}",{'WO': 3},"{'WS': 100.0, 'K': 0.0, 'T': 0.0}","{'WO': 100.0, 'K': 0, 'T': 0}"
23,"[10763, 10764, 10765]","[10766, 10767, 10768]",24,"{'WT': 3, 'T': 3}","{'WS': 3, 'T': 0}",{'WO': 3},"{'WS': 100.0, 'T': 0.0}","{'WO': 100.0, 'T': 0}"
24,"[10769, 10770, 10771]","[10772, 10773, 10774]",25,"{'WT': 4, 'K': 4}","{'WS': 3, 'K': 0}",{'WO': 3},"{'WS': 75.0, 'K': 0.0}","{'WO': 75.0, 'K': 0}"
25,"[10775, 10776]","[10777, 10778]",26,"{'WT': 2, 'K': 2}","{'WS': 2, 'K': 0}",{'WO': 2},"{'WS': 100.0, 'K': 0.0}","{'WO': 100.0, 'K': 0}"
26,"[10779, 10780]","[10781, 10782]",27,"{'WT': 4, 'K': 4}","{'WS': 2, 'K': 0}",{'WO': 2},"{'WS': 50.0, 'K': 0.0}","{'WO': 50.0, 'K': 0}"
27,"[10783, 10784, 10785, 10786]","[10787, 10788, 10789, 10790]",28,"{'WT': 4, 'K': 4}","{'WS': 4, 'K': 0}",{'WO': 4},"{'WS': 100.0, 'K': 0.0}","{'WO': 100.0, 'K': 0}"
28,"[10791, 10792, 10793]","[10794, 10795, 10796]",29,"{'WT': 4, 'K': 4}","{'WS': 3, 'K': 0}",{'WO': 3},"{'WS': 75.0, 'K': 0.0}","{'WO': 75.0, 'K': 0}"
29,"[10797, 10798, 10799]","[10800, 10801, 10802]",30,"{'WT': 3, 'T': 3}","{'WS': 3, 'T': 0}",{'WO': 3},"{'WS': 100.0, 'T': 0.0}","{'WO': 100.0, 'T': 0}"
30,"[10803, 10804, 10805, 10806]","[10807, 10808, 10809, 10810]",32,"{'WT': 4, 'K': 4}","{'WS': 4, 'K': 0}",{'WO': 4},"{'WS': 100.0, 'K': 0.0}","{'WO': 100.0, 'K': 0}"
31,"[10811, 10812, 10813]","[10814, 10815, 10816]",33,"{'WT': 4, 'K': 4}","{'WS': 3, 'K': 0}",{'WO': 3},"{'WS': 75.0, 'K': 0.0}","{'WO': 75.0, 'K': 0}"
32,"[10817, 10818]","[10819, 10820]",34,"{'WT': 4, 'K': 4}","{'WS': 2, 'K': 0}",{'WO': 2},"{'WS': 50.0, 'K': 0.0}","{'WO': 50.0, 'K': 0}"
33,"[10821, 10822]","[10823, 10824]",35,"{'WT': 2, 'K': 2}","{'WS': 2, 'K': 0}",{'WO': 2},"{'WS': 100.0, 'K': 0.0}","{'WO': 100.0, 'K': 0}"
34,"[10825, 10826]","[10827, 10828]",36,"{'WT': 2, 'K': 2}","{'WS': 2, 'K': 0}",{'WO': 2},"{'WS': 100.0, 'K': 0.0}","{'WO': 100.0, 'K': 0}"
35,"[10829, 10830]","[10831, 10832]",37,"{'WT': 4, 'K': 4}","{'WS': 2, 'K': 0}",{'WO': 2},"{'WS': 50.0, 'K': 0.0}","{'WO': 50.0, 'K': 0}"
36,"[10833, 10834, 10835]","[10836, 10837, 10838]",38,"{'WT': 3, 'M': 3}","{'WS': 3, 'M': 0}",{'WO': 3},"{'WS': 100.0, 'M': 0.0}","{'WO': 100.0, 'M': 0}"
37,"[10839, 10840, 10841]","[10842, 10843, 10844]",39,"{'WT': 2, 'M': 2}","{'WS': 3, 'M': 0}",{'WO': 3},"{'WS': 100, 'M': 0.0}","{'WO': 100, 'M': 0}"
38,"[10845, 10846]","[10847, 10848]",40,"{'WT': 2, 'M': 2}","{'WS': 2, 'M': 0}",{'WO': 2},"{'WS': 100.0, 'M': 0.0}","{'WO': 100.0, 'M': 0}"
39,"[10849, 10850]","[10851, 10852]",41,"{'WT': 2, 'M': 2}","{'WS': 2, 'M': 0}",{'WO': 2},"{'WS': 100.0, 'M': 0.0}","{'WO': 100.0, 'M': 0}"
40,"[10853, 10854]","[10855, 10856]",42,"{'WT': 2, 'M': 2}","{'WS': 2, 'M': 0}",{'WO': 2},"{'WS': 100.0, 'M': 0.0}","{'WO': 100.0, 'M': 0}"
41,"[10857, 10858, 10859]","[10860, 10861, 10862]",43,"{'WT': 3, 'M': 3}","{'WS': 3, 'M': 0}",{'WO': 3},"{'WS': 100.0, 'M': 0.0}","{'WO': 100.0, 'M': 0}"
42,"[10863, 10864]","[10865, 10866]",44,"{'WT': 3, 'M': 3}","{'WS': 2, 'M': 0}",{'WO': 2},"{'WS': 66.66666666666666, 'M': 0.0}","{'WO': 66.66666666666666, 'M': 0}"
43,"[10867, 10868]","[10869, 10870]",45,"{'WT': 2, 'M': 2}","{'WS': 2, 'M': 0}",{'WO': 2},"{'WS': 100.0, 'M': 0.0}","{'WO': 100.0, 'M': 0}"
44,"[10871, 10872]","[10873, 10874]",46,"{'WT': 3, 'M': 3}","{'WS': 2, 'M': 0}",{'WO': 2},"{'WS': 66.66666666666666, 'M': 0.0}","{'WO': 66.66666666666666, 'M': 0}"
45,"[10875, 10876]","[10877, 10878]",47,"{'WT': 2, 'M': 2}","{'WS': 2, 'M': 0}",{'WO': 2},"{'WS': 100.0, 'M': 0.0}","{'WO': 100.0, 'M': 0}"
46,"[10879, 10880, 10881, 10882, 10883]","[10884, 10885, 10886, 10887, 10888]",48,"{'WT': 5, 'M': 5}","{'WS': 5, 'M': 0}",{'WO': 5},"{'WS': 100.0, 'M': 0.0}","{'WO': 100.0, 'M': 0}"
47,"[10889, 10890, 10891, 10892, 10893, 10894, 10895]","[10896, 10897, 10898, 10899, 10900, 10901, 10902]",49,"{'WT': 7, 'B': 7}","{'WS': 7, 'B': 7}","{'WO': 7, 'B': 7}","{'WS': 100.0, 'B': 100.0}","{'WO': 100.0, 'B': 100.0}"
48,"[10903, 10904, 10905, 10906, 10907]","[10908, 10909, 10910, 10911, 10912]",50,"{'WT': 5, 'B': 1, 'M': 4}","{'WS': 5, 'B': 5, 'M': 0}","{'WO': 5, 'B': 5}","{'WS': 100.0, 'B': 100, 'M': 0.0}","{'WO': 100.0, 'B': 100, 'M': 0}"
49,"[10913, 10914, 10915, 10916, 10917]","[10918, 10919, 10920, 10921, 10922]",51,"{'WT': 5, 'B': 5}","{'WS': 5, 'B': 5}","{'WO': 5, 'B': 5}","{'WS': 100.0, 'B': 100.0}","{'WO': 100.0, 'B': 100.0}"
50,"[10923, 10924, 10925, 10926, 10927]","[10928, 10929, 10930, 10931, 10932]",52,"{'WT': 5, 'B': 5}","{'WS': 5, 'B': 5}","{'WO': 5, 'B': 5}","{'WS': 100.0, 'B': 100.0}","{'WO': 100.0, 'B': 100.0}"
51,"[10933, 10934, 10935, 10936]","[10937, 10938, 10939, 10940]",53,"{'WT': 4, 'S': 4}","{'WS': 4, 'S': 0}",{'WO': 4},"{'WS': 100.0, 'S': 0.0}","{'WO': 100.0, 'S': 0}"
52,"[10941, 10942]","[10943, 10944]",54,"{'WT': 3, 'S': 3}","{'WS': 2, 'S': 0}",{'WO': 2},"{'WS': 66.66666666666666, 'S': 0.0}","{'WO': 66.66666666666666, 'S': 0}"
53,"[10945, 10946, 10947]","[10948, 10949, 10950]",55,"{'WT': 4, 'S': 4}","{'WS': 3, 'S': 0}",{'WO': 3},"{'WS': 75.0, 'S': 0.0}","{'WO': 75.0, 'S': 0}"
54,"[10951, 10952, 10953]","[10954, 10955, 10956]",59,"{'WT': 3, 'S': 3}","{'WS': 3, 'S': 0}",{'WO': 3},"{'WS': 100.0, 'S': 0.0}","{'WO': 100.0, 'S': 0}"
55,"[10957, 10958, 10959]","[10960, 10961, 10962]",62,"{'WT': 3, 'J': 3}","{'WS': 3, 'J': 0}",{'WO': 3},"{'WS': 100.0, 'J': 0.0}","{'WO': 100.0, 'J': 0}"
56,"[10963, 10964]","[10965, 10966]",63,"{'WT': 3, 'J': 3}","{'WS': 2, 'J': 0}",{'WO': 2},"{'WS': 66.66666666666666, 'J': 0.0}","{'WO': 66.66666666666666, 'J': 0}"
57,"[10967, 10968, 10969]","[10970, 10971, 10972]",66,"{'WT': 3, 'S': 3}","{'WS': 3, 'S': 0}",{'WO': 3},"{'WS': 100.0, 'S': 0.0}","{'WO': 100.0, 'S': 0}"
58,"[10973, 10974, 10975]","[10976, 10977, 10978]",67,"{'WT': 3, 'M': 3}","{'WS': 3, 'M': 0}",{'WO': 3},"{'WS': 100.0, 'M': 0.0}","{'WO': 100.0, 'M': 0}"
59,"[10979, 10980, 10981]","[10982, 10983, 10984]",68,"{'WT': 3, 'S': 3}","{'WS': 3, 'S': 0}",{'WO': 3},"{'WS': 100.0, 'S': 0.0}","{'WO': 100.0, 'S': 0}"
60,"[10985, 10986, 10987, 10988, 10989]","[10990, 10991, 10992, 10993, 10994]",69,"{'WT': 5, 'N': 5}","{'WS': 5, 'N': 0}",{'WO': 5},"{'WS': 100.0, 'N': 0.0}","{'WO': 100.0, 'N': 0}"
61,"[10995, 10996, 10997]","[10998, 10999, 11000]",70,"{'WT': 3, 'B': 3}","{'WS': 3, 'B': 3}","{'WO': 3, 'B': 3}","{'WS': 100.0, 'B': 100.0}","{'WO': 100.0, 'B': 100.0}"
62,"[11001, 11002, 11003, 11004]","[11005, 11006, 11007, 11008]",71,"{'WT': 4, 'B': 4}","{'WS': 4, 'B': 4}","{'WO': 4, 'B': 4}","{'WS': 100.0, 'B': 100.0}","{'WO': 100.0, 'B': 100.0}"
63,"[11009, 11010, 11011, 11012, 11013]","[11014, 11015, 11016, 11017, 11018]",72,"{'WT': 5, 'B': 5}","{'WS': 5, 'B': 5}","{'WO': 5, 'B': 5}","{'WS': 100.0, 'B': 100.0}","{'WO': 100.0, 'B': 100.0}"
64,"[11019, 11020, 11021, 11022, 11023]","[11024, 11025, 11026, 11027, 11028]",73,"{'WT': 5, 'S': 5}","{'WS': 5, 'S': 0}",{'WO': 5},"{'WS': 100.0, 'S': 0.0}","{'WO': 100.0, 'S': 0}"
65,"[11029, 11030, 11031]","[11032, 11033, 11034]",74,"{'WT': 3, 'M': 3}","{'WS': 3, 'M': 0}",{'WO': 3},"{'WS': 100.0, 'M': 0.0}","{'WO': 100.0, 'M': 0}"
66,"[11035, 11036, 11037]","[11038, 11039, 11040]",75,"{'WT': 3, 'M': 3}","{'WS': 3, 'M': 0}",{'WO': 3},"{'WS': 100.0, 'M': 0.0}","{'WO': 100.0, 'M': 0}"
67,"[11041, 11042, 11043]","[11044, 11045, 11046]",76,"{'WT': 3, 'M': 3}","{'WS': 3, 'M': 0}",{'WO': 3},"{'WS': 100.0, 'M': 0.0}","{'WO': 100.0, 'M': 0}"
68,"[11047, 11048, 11049]","[11050, 11051, 11052]",79,"{'WT': 3, 'M': 3}","{'WS': 3, 'M': 0}",{'WO': 3},"{'WS': 100.0, 'M': 0.0}","{'WO': 100.0, 'M': 0}"
69,"[11053, 11054, 11055]","[11056, 11057, 11058]",80,"{'WT': 3, 'M': 3}","{'WS': 3, 'M': 0}",{'WO': 3},"{'WS': 100.0, 'M': 0.0}","{'WO': 100.0, 'M': 0}"
70,"[11059, 11060]","[11061, 11062]",81,"{'WT': 2, 'N': 2}","{'WS': 2, 'N': 0}",{'WO': 2},"{'WS': 100.0, 'N': 0.0}","{'WO': 100.0, 'N': 0}"
71,"[11063, 11064]","[11065, 11066]",82,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 0}",{'WO': 2},"{'WS': 100.0, 'S': 0.0}","{'WO': 100.0, 'S': 0}"
72,"[11067, 11068, 11069, 11070]","[11071, 11072, 11073, 11074]",83,"{'WT': 4, 'K': 4}","{'WS': 4, 'K': 0}",{'WO': 4},"{'WS': 100.0, 'K': 0.0}","{'WO': 100.0, 'K': 0}"
73,"[11075, 11076]","[11077, 11078]",85,"{'WT': 2, 'M': 2}","{'WS': 2, 'M': 0}",{'WO': 2},"{'WS': 100.0, 'M': 0.0}","{'WO': 100.0, 'M': 0}"
74,"[11079, 11080]","[11081, 11082]",86,"{'WT': 2, 'T': 2}","{'WS': 2, 'T': 0}",{'WO': 2},"{'WS': 100.0, 'T': 0.0}","{'WO': 100.0, 'T': 0}"
75,"[11083, 11084]","[11085, 11086]",87,"{'WT': 2, 'T': 2}","{'WS': 2, 'T': 0}",{'WO': 2},"{'WS': 100.0, 'T': 0.0}","{'WO': 100.0, 'T': 0}"
76,"[11087, 11088]","[11089, 11090]",88,"{'WT': 2, 'J': 2}","{'WS': 2, 'J': 0}",{'WO': 2},"{'WS': 100.0, 'J': 0.0}","{'WO': 100.0, 'J': 0}"
77,"[11091, 11092]","[11093, 11094]",89,"{'WT': 2, 'J': 2}","{'WS': 2, 'J': 0}",{'WO': 2},"{'WS': 100.0, 'J': 0.0}","{'WO': 100.0, 'J': 0}"
78,"[11095, 11096]","[11097, 11098]",90,"{'WT': 2, 'M': 2}","{'WS': 2, 'M': 0}",{'WO': 2},"{'WS': 100.0, 'M': 0.0}","{'WO': 100.0, 'M': 0}"
79,"[11099, 11100]","[11101, 11102]",91,"{'WT': 2, 'S': 1, 'M': 1}","{'WS': 2, 'S': 0, 'M': 0}",{'WO': 2},"{'WS': 100.0, 'S': 0.0, 'M': 0.0}","{'WO': 100.0, 'S': 0, 'M': 0}"
80,"[11103, 11104, 11105]","[11106, 11107, 11108]",92,"{'WT': 3, 'S': 3}","{'WS': 3, 'S': 0}",{'WO': 3},"{'WS': 100.0, 'S': 0.0}","{'WO': 100.0, 'S': 0}"
81,"[11109, 11110]","[11111, 11112]",93,"{'WT': 2, 'J': 2}","{'WS': 2, 'J': 0}",{'WO': 2},"{'WS': 100.0, 'J': 0.0}","{'WO': 100.0, 'J': 0}"
82,"[11113, 11114]","[11115, 11116]",94,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 0}",{'WO': 2},"{'WS': 100.0, 'S': 0.0}","{'WO': 100.0, 'S': 0}"
83,"[11117, 11118]","[11119, 11120]",95,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 0}",{'WO': 2},"{'WS': 100.0, 'S': 0.0}","{'WO': 100.0, 'S': 0}"
84,"[11121, 11122]","[11123, 11124]",96,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 0}",{'WO': 2},"{'WS': 100.0, 'S': 0.0}","{'WO': 100.0, 'S': 0}"
85,"[11125, 11126]","[11127, 11128]",98,"{'WT': 2, 'J': 2}","{'WS': 2, 'J': 0}",{'WO': 2},"{'WS': 100.0, 'J': 0.0}","{'WO': 100.0, 'J': 0}"
86,"[11129, 11130, 11131]","[11132, 11133, 11134]",99,"{'WT': 3, 'J': 3}","{'WS': 3, 'J': 0}",{'WO': 3},"{'WS': 100.0, 'J': 0.0}","{'WO': 100.0, 'J': 0}"
87,"[11135, 11136, 11137, 11138, 11139, 11140]","[11141, 11142, 11143, 11144, 11145, 11146]",100,"{'WT': 6, 'B': 6}","{'WS': 6, 'B': 6}","{'WO': 6, 'B': 6}","{'WS': 100.0, 'B': 100.0}","{'WO': 100.0, 'B': 100.0}"
88,"[11147, 11148, 11149, 11150]","[11151, 11152, 11153, 11154]",101,"{'WT': 4, 'B': 4}","{'WS': 4, 'B': 4}","{'WO': 4, 'B': 4}","{'WS': 100.0, 'B': 100.0}","{'WO': 100.0, 'B': 100.0}"
89,"[11155, 11156, 11157]","[11158, 11159, 11160]",104,"{'WT': 3, 'S': 3}","{'WS': 3, 'S': 0}",{'WO': 3},"{'WS': 100.0, 'S': 0.0}","{'WO': 100.0, 'S': 0}"
90,"[11161, 11162]","[11163, 11164]",105,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 0}",{'WO': 2},"{'WS': 100.0, 'S': 0.0}","{'WO': 100.0, 'S': 0}"
91,"[11165, 11166]","[11167, 11168]",106,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 0}",{'WO': 2},"{'WS': 100.0, 'S': 0.0}","{'WO': 100.0, 'S': 0}"
92,"[11169, 11170]","[11171, 11172]",107,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 0}",{'WO': 2},"{'WS': 100.0, 'S': 0.0}","{'WO': 100.0, 'S': 0}"
93,"[11173, 11174]","[11175, 11176]",108,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 0}",{'WO': 2},"{'WS': 100.0, 'S': 0.0}","{'WO': 100.0, 'S': 0}"
94,"[11177, 11178, 11179, 11180, 11181, 11182]","[11183, 11184, 11185, 11186, 11187, 11188]",109,"{'WT': 5, 'B': 5}","{'WS': 6, 'B': 6}","{'WO': 6, 'B': 6}","{'WS': 100, 'B': 100}","{'WO': 100, 'B': 100}"
95,"[11189, 11190, 11191, 11192]","[11193, 11194, 11195, 11196]",110,"{'WT': 4, 'B': 4}","{'WS': 4, 'B': 4}","{'WO': 4, 'B': 4}","{'WS': 100.0, 'B': 100.0}","{'WO': 100.0, 'B': 100.0}"
96,"[11197, 11198, 11199]","[11200, 11201, 11202]",111,"{'WT': 3, 'B': 3}","{'WS': 3, 'B': 3}","{'WO': 3, 'B': 3}","{'WS': 100.0, 'B': 100.0}","{'WO': 100.0, 'B': 100.0}"
97,"[11203, 11204, 11205, 11206]","[11207, 11208, 11209, 11210]",112,"{'WT': 4, 'B': 4}","{'WS': 4, 'B': 4}","{'WO': 4, 'B': 4}","{'WS': 100.0, 'B': 100.0}","{'WO': 100.0, 'B': 100.0}"
98,"[11211, 11212, 11213]","[11214, 11215, 11216]",113,"{'WT': 3, 'B': 3}","{'WS': 3, 'B': 3}","{'WO': 3, 'B': 3}","{'WS': 100.0, 'B': 100.0}","{'WO': 100.0, 'B': 100.0}"
99,"[11217, 11218, 11219, 11220, 11221]","[11222, 11223, 11224, 11225, 11226]",114,"{'WT': 4, 'B': 4}","{'WS': 5, 'B': 5}","{'WO': 5, 'B': 5}","{'WS': 100, 'B': 100}","{'WO': 100, 'B': 100}"
100,"[11227, 11228, 11229]","[11230, 11231, 11232]",115,"{'WT': 3, 'B': 3}","{'WS': 3, 'B': 3}","{'WO': 3, 'B': 3}","{'WS': 100.0, 'B': 100.0}","{'WO': 100.0, 'B': 100.0}"
WS=96.02,B=100.0,S=0.0,M=0.0,J=0.0,K=0.0,T=0.0,N=0.0,
WO=96.02,B=100.0,S=0.0,M=0.0,J=0.0,K=0.0,T=0.0,N=0.0,
