No,ID Ciri Kode Sendiri,ID Ciri OpenCV,ID File,Target,Hasil Kode Sendiri,Hasil OpenCV,Akurasi Kode Sendiri,Akurasi OpenCV
52,"[12813, 12814]","[12815, 12816]",54,"{'WT': 3, 'S': 3}","{'WS': 2, 'S': 0}",{'WO': 2},"{'WS': 66.66666666666666, 'S': 0.0}","{'WO': 66.66666666666666, 'S': 0}"
53,"[12817, 12818, 12819]","[12820, 12821, 12822]",55,"{'WT': 4, 'S': 4}","{'WS': 3, 'S': 0}",{'WO': 3},"{'WS': 75.0, 'S': 0.0}","{'WO': 75.0, 'S': 0}"
54,"[12823, 12824, 12825]","[12826, 12827, 12828]",59,"{'WT': 3, 'S': 3}","{'WS': 3, 'S': 0}",{'WO': 3},"{'WS': 100.0, 'S': 0.0}","{'WO': 100.0, 'S': 0}"
55,"[12829, 12830, 12831]","[12832, 12833, 12834]",62,"{'WT': 3, 'J': 3}","{'WS': 3, 'J': 0}",{'WO': 3},"{'WS': 100.0, 'J': 0.0}","{'WO': 100.0, 'J': 0}"
56,"[12835, 12836]","[12837, 12838]",63,"{'WT': 3, 'J': 3}","{'WS': 2, 'J': 0}",{'WO': 2},"{'WS': 66.66666666666666, 'J': 0.0}","{'WO': 66.66666666666666, 'J': 0}"
57,"[12839, 12840, 12841]","[12842, 12843, 12844]",66,"{'WT': 3, 'S': 3}","{'WS': 3, 'S': 0}",{'WO': 3},"{'WS': 100.0, 'S': 0.0}","{'WO': 100.0, 'S': 0}"
58,"[12845, 12846, 12847]","[12848, 12849, 12850]",67,"{'WT': 3, 'M': 3}","{'WS': 3, 'M': 0}",{'WO': 3},"{'WS': 100.0, 'M': 0.0}","{'WO': 100.0, 'M': 0}"
59,"[12851, 12852, 12853]","[12854, 12855, 12856]",68,"{'WT': 3, 'S': 3}","{'WS': 3, 'S': 0}",{'WO': 3},"{'WS': 100.0, 'S': 0.0}","{'WO': 100.0, 'S': 0}"
60,"[12857, 12858, 12859, 12860, 12861]","[12862, 12863, 12864, 12865, 12866]",69,"{'WT': 5, 'N': 5}","{'WS': 5, 'N': 0}",{'WO': 5},"{'WS': 100.0, 'N': 0.0}","{'WO': 100.0, 'N': 0}"
61,"[12867, 12868, 12869]","[12870, 12871, 12872]",70,"{'WT': 3, 'B': 3}","{'WS': 3, 'B': 3}","{'WO': 3, 'B': 3}","{'WS': 100.0, 'B': 100.0}","{'WO': 100.0, 'B': 100.0}"
62,"[12873, 12874, 12875, 12876]","[12877, 12878, 12879, 12880]",71,"{'WT': 4, 'B': 4}","{'WS': 4, 'B': 4}","{'WO': 4, 'B': 4}","{'WS': 100.0, 'B': 100.0}","{'WO': 100.0, 'B': 100.0}"
63,"[12881, 12882, 12883, 12884, 12885]","[12886, 12887, 12888, 12889, 12890]",72,"{'WT': 5, 'B': 5}","{'WS': 5, 'B': 5}","{'WO': 5, 'B': 5}","{'WS': 100.0, 'B': 100.0}","{'WO': 100.0, 'B': 100.0}"
64,"[12891, 12892, 12893, 12894, 12895]","[12896, 12897, 12898, 12899, 12900]",73,"{'WT': 5, 'S': 5}","{'WS': 5, 'S': 0}",{'WO': 5},"{'WS': 100.0, 'S': 0.0}","{'WO': 100.0, 'S': 0}"
65,"[12901, 12902, 12903]","[12904, 12905, 12906]",74,"{'WT': 3, 'M': 3}","{'WS': 3, 'M': 0}",{'WO': 3},"{'WS': 100.0, 'M': 0.0}","{'WO': 100.0, 'M': 0}"
66,"[12907, 12908, 12909]","[12910, 12911, 12912]",75,"{'WT': 3, 'M': 3}","{'WS': 3, 'M': 0}",{'WO': 3},"{'WS': 100.0, 'M': 0.0}","{'WO': 100.0, 'M': 0}"
67,"[12913, 12914, 12915]","[12916, 12917, 12918]",76,"{'WT': 3, 'M': 3}","{'WS': 3, 'M': 0}",{'WO': 3},"{'WS': 100.0, 'M': 0.0}","{'WO': 100.0, 'M': 0}"
68,"[12919, 12920, 12921]","[12922, 12923, 12924]",79,"{'WT': 3, 'M': 3}","{'WS': 3, 'M': 0}",{'WO': 3},"{'WS': 100.0, 'M': 0.0}","{'WO': 100.0, 'M': 0}"
69,"[12925, 12926, 12927]","[12928, 12929, 12930]",80,"{'WT': 3, 'M': 3}","{'WS': 3, 'M': 0}",{'WO': 3},"{'WS': 100.0, 'M': 0.0}","{'WO': 100.0, 'M': 0}"
70,"[12931, 12932]","[12933, 12934]",81,"{'WT': 2, 'N': 2}","{'WS': 2, 'N': 0}",{'WO': 2},"{'WS': 100.0, 'N': 0.0}","{'WO': 100.0, 'N': 0}"
71,"[12935, 12936]","[12937, 12938]",82,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 0}",{'WO': 2},"{'WS': 100.0, 'S': 0.0}","{'WO': 100.0, 'S': 0}"
72,"[12939, 12940, 12941, 12942]","[12943, 12944, 12945, 12946]",83,"{'WT': 4, 'K': 4}","{'WS': 4, 'K': 0}",{'WO': 4},"{'WS': 100.0, 'K': 0.0}","{'WO': 100.0, 'K': 0}"
73,"[12947, 12948]","[12949, 12950]",85,"{'WT': 2, 'M': 2}","{'WS': 2, 'M': 0}",{'WO': 2},"{'WS': 100.0, 'M': 0.0}","{'WO': 100.0, 'M': 0}"
74,"[12951, 12952]","[12953, 12954]",86,"{'WT': 2, 'T': 2}","{'WS': 2, 'T': 0}",{'WO': 2},"{'WS': 100.0, 'T': 0.0}","{'WO': 100.0, 'T': 0}"
75,"[12955, 12956]","[12957, 12958]",87,"{'WT': 2, 'T': 2}","{'WS': 2, 'T': 0}",{'WO': 2},"{'WS': 100.0, 'T': 0.0}","{'WO': 100.0, 'T': 0}"
76,"[12959, 12960]","[12961, 12962]",88,"{'WT': 2, 'J': 2}","{'WS': 2, 'J': 0}",{'WO': 2},"{'WS': 100.0, 'J': 0.0}","{'WO': 100.0, 'J': 0}"
77,"[12963, 12964]","[12965, 12966]",89,"{'WT': 2, 'J': 2}","{'WS': 2, 'J': 0}",{'WO': 2},"{'WS': 100.0, 'J': 0.0}","{'WO': 100.0, 'J': 0}"
78,"[12967, 12968]","[12969, 12970]",90,"{'WT': 2, 'M': 2}","{'WS': 2, 'M': 0}",{'WO': 2},"{'WS': 100.0, 'M': 0.0}","{'WO': 100.0, 'M': 0}"
79,"[12971, 12972]","[12973, 12974]",91,"{'WT': 2, 'S': 1, 'M': 1}","{'WS': 2, 'S': 0, 'M': 0}",{'WO': 2},"{'WS': 100.0, 'S': 0.0, 'M': 0.0}","{'WO': 100.0, 'S': 0, 'M': 0}"
80,"[12975, 12976, 12977]","[12978, 12979, 12980]",92,"{'WT': 3, 'S': 3}","{'WS': 3, 'S': 0}",{'WO': 3},"{'WS': 100.0, 'S': 0.0}","{'WO': 100.0, 'S': 0}"
81,"[12981, 12982]","[12983, 12984]",93,"{'WT': 2, 'J': 2}","{'WS': 2, 'J': 0}",{'WO': 2},"{'WS': 100.0, 'J': 0.0}","{'WO': 100.0, 'J': 0}"
82,"[12985, 12986]","[12987, 12988]",94,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 0}",{'WO': 2},"{'WS': 100.0, 'S': 0.0}","{'WO': 100.0, 'S': 0}"
83,"[12989, 12990]","[12991, 12992]",95,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 0}",{'WO': 2},"{'WS': 100.0, 'S': 0.0}","{'WO': 100.0, 'S': 0}"
84,"[12993, 12994]","[12995, 12996]",96,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 0}",{'WO': 2},"{'WS': 100.0, 'S': 0.0}","{'WO': 100.0, 'S': 0}"
85,"[12997, 12998]","[12999, 13000]",98,"{'WT': 2, 'J': 2}","{'WS': 2, 'J': 0}",{'WO': 2},"{'WS': 100.0, 'J': 0.0}","{'WO': 100.0, 'J': 0}"
86,"[13001, 13002, 13003]","[13004, 13005, 13006]",99,"{'WT': 3, 'J': 3}","{'WS': 3, 'J': 0}",{'WO': 3},"{'WS': 100.0, 'J': 0.0}","{'WO': 100.0, 'J': 0}"
87,"[13007, 13008, 13009, 13010, 13011, 13012]","[13013, 13014, 13015, 13016, 13017, 13018]",100,"{'WT': 6, 'B': 6}","{'WS': 6, 'B': 6}","{'WO': 6, 'B': 6}","{'WS': 100.0, 'B': 100.0}","{'WO': 100.0, 'B': 100.0}"
88,"[13019, 13020, 13021, 13022]","[13023, 13024, 13025, 13026]",101,"{'WT': 4, 'B': 4}","{'WS': 4, 'B': 4}","{'WO': 4, 'B': 4}","{'WS': 100.0, 'B': 100.0}","{'WO': 100.0, 'B': 100.0}"
89,"[13027, 13028, 13029]","[13030, 13031, 13032]",104,"{'WT': 3, 'S': 3}","{'WS': 3, 'S': 0}",{'WO': 3},"{'WS': 100.0, 'S': 0.0}","{'WO': 100.0, 'S': 0}"
90,"[13033, 13034]","[13035, 13036]",105,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 0}",{'WO': 2},"{'WS': 100.0, 'S': 0.0}","{'WO': 100.0, 'S': 0}"
91,"[13037, 13038]","[13039, 13040]",106,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 0}",{'WO': 2},"{'WS': 100.0, 'S': 0.0}","{'WO': 100.0, 'S': 0}"
92,"[13041, 13042]","[13043, 13044]",107,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 0}",{'WO': 2},"{'WS': 100.0, 'S': 0.0}","{'WO': 100.0, 'S': 0}"
93,"[13045, 13046]","[13047, 13048]",108,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 0}",{'WO': 2},"{'WS': 100.0, 'S': 0.0}","{'WO': 100.0, 'S': 0}"
94,"[13049, 13050, 13051, 13052, 13053, 13054]","[13055, 13056, 13057, 13058, 13059, 13060]",109,"{'WT': 5, 'B': 5}","{'WS': 6, 'B': 6}","{'WO': 6, 'B': 6}","{'WS': 100, 'B': 100}","{'WO': 100, 'B': 100}"
95,"[13061, 13062, 13063, 13064]","[13065, 13066, 13067, 13068]",110,"{'WT': 4, 'B': 4}","{'WS': 4, 'B': 4}","{'WO': 4, 'B': 4}","{'WS': 100.0, 'B': 100.0}","{'WO': 100.0, 'B': 100.0}"
96,"[13069, 13070, 13071]","[13072, 13073, 13074]",111,"{'WT': 3, 'B': 3}","{'WS': 3, 'B': 3}","{'WO': 3, 'B': 3}","{'WS': 100.0, 'B': 100.0}","{'WO': 100.0, 'B': 100.0}"
97,"[13075, 13076, 13077, 13078]","[13079, 13080, 13081, 13082]",112,"{'WT': 4, 'B': 4}","{'WS': 4, 'B': 4}","{'WO': 4, 'B': 4}","{'WS': 100.0, 'B': 100.0}","{'WO': 100.0, 'B': 100.0}"
98,"[13083, 13084, 13085]","[13086, 13087, 13088]",113,"{'WT': 3, 'B': 3}","{'WS': 3, 'B': 3}","{'WO': 3, 'B': 3}","{'WS': 100.0, 'B': 100.0}","{'WO': 100.0, 'B': 100.0}"
99,"[13089, 13090, 13091, 13092, 13093]","[13094, 13095, 13096, 13097, 13098]",114,"{'WT': 4, 'B': 4}","{'WS': 5, 'B': 5}","{'WO': 5, 'B': 5}","{'WS': 100, 'B': 100}","{'WO': 100, 'B': 100}"
100,"[13099, 13100, 13101]","[13102, 13103, 13104]",115,"{'WT': 3, 'B': 3}","{'WS': 3, 'B': 3}","{'WO': 3, 'B': 3}","{'WS': 100.0, 'B': 100.0}","{'WO': 100.0, 'B': 100.0}"
WS=96.02,B=100.0,S=0.0,M=1.09,J=0.0,K=0.0,T=0.0,N=0.0,
WO=96.02,B=100.0,S=0.0,M=1.09,J=0.0,K=0.0,T=0.0,N=0.0,
