No,ID Ciri Kode Sendiri,ID Ciri OpenCV,ID File,Target,Hasil Kode Sendiri,Hasil OpenCV,Akurasi Kode Sendiri,Akurasi OpenCV
88,"[18635, 18636, 18637, 18638]","[18639, 18640, 18641, 18642]",101,"{'WT': 4, 'B': 4}","{'WS': 4, 'B': 4}","{'WO': 4, 'B': 4}","{'WS': 100.0, 'B': 100.0}","{'WO': 100.0, 'B': 100.0}"
89,"[18643, 18644, 18645]","[18646, 18647, 18648]",104,"{'WT': 3, 'S': 3}","{'WS': 3, 'S': 0}",{'WO': 3},"{'WS': 100.0, 'S': 0.0}","{'WO': 100.0, 'S': 0}"
90,"[18649, 18650]","[18651, 18652]",105,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 0}",{'WO': 2},"{'WS': 100.0, 'S': 0.0}","{'WO': 100.0, 'S': 0}"
91,"[18653, 18654]","[18655, 18656]",106,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 0}",{'WO': 2},"{'WS': 100.0, 'S': 0.0}","{'WO': 100.0, 'S': 0}"
92,"[18657, 18658]","[18659, 18660]",107,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 0}",{'WO': 2},"{'WS': 100.0, 'S': 0.0}","{'WO': 100.0, 'S': 0}"
93,"[18661, 18662]","[18663, 18664]",108,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 0}",{'WO': 2},"{'WS': 100.0, 'S': 0.0}","{'WO': 100.0, 'S': 0}"
94,"[18665, 18666, 18667, 18668, 18669, 18670]","[18671, 18672, 18673, 18674, 18675, 18676]",109,"{'WT': 5, 'B': 5}","{'WS': 6, 'B': 6}","{'WO': 6, 'B': 6}","{'WS': 100, 'B': 100}","{'WO': 100, 'B': 100}"
95,"[18677, 18678, 18679, 18680]","[18681, 18682, 18683, 18684]",110,"{'WT': 4, 'B': 4}","{'WS': 4, 'B': 4}","{'WO': 4, 'B': 4}","{'WS': 100.0, 'B': 100.0}","{'WO': 100.0, 'B': 100.0}"
96,"[18685, 18686, 18687]","[18688, 18689, 18690]",111,"{'WT': 3, 'B': 3}","{'WS': 3, 'B': 3}","{'WO': 3, 'B': 3}","{'WS': 100.0, 'B': 100.0}","{'WO': 100.0, 'B': 100.0}"
97,"[18691, 18692, 18693, 18694]","[18695, 18696, 18697, 18698]",112,"{'WT': 4, 'B': 4}","{'WS': 4, 'B': 4}","{'WO': 4, 'B': 4}","{'WS': 100.0, 'B': 100.0}","{'WO': 100.0, 'B': 100.0}"
98,"[18699, 18700, 18701]","[18702, 18703, 18704]",113,"{'WT': 3, 'B': 3}","{'WS': 3, 'B': 3}","{'WO': 3, 'B': 3}","{'WS': 100.0, 'B': 100.0}","{'WO': 100.0, 'B': 100.0}"
99,"[18705, 18706, 18707, 18708, 18709]","[18710, 18711, 18712, 18713, 18714]",114,"{'WT': 4, 'B': 4}","{'WS': 5, 'B': 5}","{'WO': 5, 'B': 5}","{'WS': 100, 'B': 100}","{'WO': 100, 'B': 100}"
100,"[18715, 18716, 18717]","[18718, 18719, 18720]",115,"{'WT': 3, 'B': 3}","{'WS': 3, 'B': 3}","{'WO': 3, 'B': 3}","{'WS': 100.0, 'B': 100.0}","{'WO': 100.0, 'B': 100.0}"
WS=96.02,B=100.0,S=0.0,M=0.0,J=0.0,K=0.0,T=0.0,N=0.0,
WO=96.02,B=100.0,S=0.0,M=0.0,J=0.0,K=0.0,T=0.0,N=0.0,
