No,ID Ciri Kode Sendiri,ID Ciri OpenCV,ID File,Target,Hasil Kode Sendiri,Hasil OpenCV,Akurasi Kode Sendiri,Akurasi OpenCV
62,"[14121, 14122, 14123, 14124]","[14125, 14126, 14127, 14128]",71,"{'WT': 4, 'B': 4}","{'WS': 4, 'B': 0}",{'WO': 4},"{'WS': 100.0, 'B': 0.0}","{'WO': 100.0, 'B': 0}"
63,"[14129, 14130, 14131, 14132, 14133]","[14134, 14135, 14136, 14137, 14138]",72,"{'WT': 5, 'B': 5}","{'WS': 5, 'B': 0}",{'WO': 5},"{'WS': 100.0, 'B': 0.0}","{'WO': 100.0, 'B': 0}"
64,"[14139, 14140, 14141, 14142, 14143]","[14144, 14145, 14146, 14147, 14148]",73,"{'WT': 5, 'S': 5}","{'WS': 5, 'S': 5}","{'WO': 5, 'S': 5}","{'WS': 100.0, 'S': 100.0}","{'WO': 100.0, 'S': 100.0}"
65,"[14149, 14150, 14151]","[14152, 14153, 14154]",74,"{'WT': 3, 'M': 3}","{'WS': 3, 'M': 0}",{'WO': 3},"{'WS': 100.0, 'M': 0.0}","{'WO': 100.0, 'M': 0}"
66,"[14155, 14156, 14157]","[14158, 14159, 14160]",75,"{'WT': 3, 'M': 3}","{'WS': 3, 'M': 0}",{'WO': 3},"{'WS': 100.0, 'M': 0.0}","{'WO': 100.0, 'M': 0}"
67,"[14161, 14162, 14163]","[14164, 14165, 14166]",76,"{'WT': 3, 'M': 3}","{'WS': 3, 'M': 0}",{'WO': 3},"{'WS': 100.0, 'M': 0.0}","{'WO': 100.0, 'M': 0}"
68,"[14167, 14168, 14169]","[14170, 14171, 14172]",79,"{'WT': 3, 'M': 3}","{'WS': 3, 'M': 0}",{'WO': 3},"{'WS': 100.0, 'M': 0.0}","{'WO': 100.0, 'M': 0}"
69,"[14173, 14174, 14175]","[14176, 14177, 14178]",80,"{'WT': 3, 'M': 3}","{'WS': 3, 'M': 0}",{'WO': 3},"{'WS': 100.0, 'M': 0.0}","{'WO': 100.0, 'M': 0}"
70,"[14179, 14180]","[14181, 14182]",81,"{'WT': 2, 'N': 2}","{'WS': 2, 'N': 0}",{'WO': 2},"{'WS': 100.0, 'N': 0.0}","{'WO': 100.0, 'N': 0}"
71,"[14183, 14184]","[14185, 14186]",82,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 2}","{'WO': 2, 'S': 2}","{'WS': 100.0, 'S': 100.0}","{'WO': 100.0, 'S': 100.0}"
72,"[14187, 14188, 14189, 14190]","[14191, 14192, 14193, 14194]",83,"{'WT': 4, 'K': 4}","{'WS': 4, 'K': 0}",{'WO': 4},"{'WS': 100.0, 'K': 0.0}","{'WO': 100.0, 'K': 0}"
73,"[14195, 14196]","[14197, 14198]",85,"{'WT': 2, 'M': 2}","{'WS': 2, 'M': 0}",{'WO': 2},"{'WS': 100.0, 'M': 0.0}","{'WO': 100.0, 'M': 0}"
74,"[14199, 14200]","[14201, 14202]",86,"{'WT': 2, 'T': 2}","{'WS': 2, 'T': 0}",{'WO': 2},"{'WS': 100.0, 'T': 0.0}","{'WO': 100.0, 'T': 0}"
75,"[14203, 14204]","[14205, 14206]",87,"{'WT': 2, 'T': 2}","{'WS': 2, 'T': 0}",{'WO': 2},"{'WS': 100.0, 'T': 0.0}","{'WO': 100.0, 'T': 0}"
76,"[14207, 14208]","[14209, 14210]",88,"{'WT': 2, 'J': 2}","{'WS': 2, 'J': 0}",{'WO': 2},"{'WS': 100.0, 'J': 0.0}","{'WO': 100.0, 'J': 0}"
77,"[14211, 14212]","[14213, 14214]",89,"{'WT': 2, 'J': 2}","{'WS': 2, 'J': 0}",{'WO': 2},"{'WS': 100.0, 'J': 0.0}","{'WO': 100.0, 'J': 0}"
78,"[14215, 14216]","[14217, 14218]",90,"{'WT': 2, 'M': 2}","{'WS': 2, 'M': 0}",{'WO': 2},"{'WS': 100.0, 'M': 0.0}","{'WO': 100.0, 'M': 0}"
79,"[14219, 14220]","[14221, 14222]",91,"{'WT': 2, 'S': 1, 'M': 1}","{'WS': 2, 'S': 2, 'M': 0}","{'WO': 2, 'S': 2}","{'WS': 100.0, 'S': 100, 'M': 0.0}","{'WO': 100.0, 'S': 100, 'M': 0}"
80,"[14223, 14224, 14225]","[14226, 14227, 14228]",92,"{'WT': 3, 'S': 3}","{'WS': 3, 'S': 3}","{'WO': 3, 'S': 3}","{'WS': 100.0, 'S': 100.0}","{'WO': 100.0, 'S': 100.0}"
81,"[14229, 14230]","[14231, 14232]",93,"{'WT': 2, 'J': 2}","{'WS': 2, 'J': 0}",{'WO': 2},"{'WS': 100.0, 'J': 0.0}","{'WO': 100.0, 'J': 0}"
82,"[14233, 14234]","[14235, 14236]",94,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 2}","{'WO': 2, 'S': 2}","{'WS': 100.0, 'S': 100.0}","{'WO': 100.0, 'S': 100.0}"
83,"[14237, 14238]","[14239, 14240]",95,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 2}","{'WO': 2, 'S': 2}","{'WS': 100.0, 'S': 100.0}","{'WO': 100.0, 'S': 100.0}"
84,"[14241, 14242]","[14243, 14244]",96,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 1}","{'WO': 2, 'S': 1}","{'WS': 100.0, 'S': 50.0}","{'WO': 100.0, 'S': 50.0}"
85,"[14245, 14246]","[14247, 14248]",98,"{'WT': 2, 'J': 2}","{'WS': 2, 'J': 0}",{'WO': 2},"{'WS': 100.0, 'J': 0.0}","{'WO': 100.0, 'J': 0}"
86,"[14249, 14250, 14251]","[14252, 14253, 14254]",99,"{'WT': 3, 'J': 3}","{'WS': 3, 'J': 0}",{'WO': 3},"{'WS': 100.0, 'J': 0.0}","{'WO': 100.0, 'J': 0}"
87,"[14255, 14256, 14257, 14258, 14259, 14260]","[14261, 14262, 14263, 14264, 14265, 14266]",100,"{'WT': 6, 'B': 6}","{'WS': 6, 'B': 0}",{'WO': 6},"{'WS': 100.0, 'B': 0.0}","{'WO': 100.0, 'B': 0}"
88,"[14267, 14268, 14269, 14270]","[14271, 14272, 14273, 14274]",101,"{'WT': 4, 'B': 4}","{'WS': 4, 'B': 0}",{'WO': 4},"{'WS': 100.0, 'B': 0.0}","{'WO': 100.0, 'B': 0}"
89,"[14275, 14276, 14277]","[14278, 14279, 14280]",104,"{'WT': 3, 'S': 3}","{'WS': 3, 'S': 2}","{'WO': 3, 'S': 2}","{'WS': 100.0, 'S': 66.66666666666666}","{'WO': 100.0, 'S': 66.66666666666666}"
90,"[14281, 14282]","[14283, 14284]",105,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 2}","{'WO': 2, 'S': 2}","{'WS': 100.0, 'S': 100.0}","{'WO': 100.0, 'S': 100.0}"
91,"[14285, 14286]","[14287, 14288]",106,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 2}","{'WO': 2, 'S': 2}","{'WS': 100.0, 'S': 100.0}","{'WO': 100.0, 'S': 100.0}"
92,"[14289, 14290]","[14291, 14292]",107,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 2}","{'WO': 2, 'S': 2}","{'WS': 100.0, 'S': 100.0}","{'WO': 100.0, 'S': 100.0}"
93,"[14293, 14294]","[14295, 14296]",108,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 2}","{'WO': 2, 'S': 2}","{'WS': 100.0, 'S': 100.0}","{'WO': 100.0, 'S': 100.0}"
94,"[14297, 14298, 14299, 14300, 14301, 14302]","[14303, 14304, 14305, 14306, 14307, 14308]",109,"{'WT': 5, 'B': 5}","{'WS': 6, 'B': 0}",{'WO': 6},"{'WS': 100, 'B': 0.0}","{'WO': 100, 'B': 0}"
95,"[14309, 14310, 14311, 14312]","[14313, 14314, 14315, 14316]",110,"{'WT': 4, 'B': 4}","{'WS': 4, 'B': 0}",{'WO': 4},"{'WS': 100.0, 'B': 0.0}","{'WO': 100.0, 'B': 0}"
96,"[14317, 14318, 14319]","[14320, 14321, 14322]",111,"{'WT': 3, 'B': 3}","{'WS': 3, 'B': 0}",{'WO': 3},"{'WS': 100.0, 'B': 0.0}","{'WO': 100.0, 'B': 0}"
97,"[14323, 14324, 14325, 14326]","[14327, 14328, 14329, 14330]",112,"{'WT': 4, 'B': 4}","{'WS': 4, 'B': 0}",{'WO': 4},"{'WS': 100.0, 'B': 0.0}","{'WO': 100.0, 'B': 0}"
98,"[14331, 14332, 14333]","[14334, 14335, 14336]",113,"{'WT': 3, 'B': 3}","{'WS': 3, 'B': 0}",{'WO': 3},"{'WS': 100.0, 'B': 0.0}","{'WO': 100.0, 'B': 0}"
99,"[14337, 14338, 14339, 14340, 14341]","[14342, 14343, 14344, 14345, 14346]",114,"{'WT': 4, 'B': 4}","{'WS': 5, 'B': 0}",{'WO': 5},"{'WS': 100, 'B': 0.0}","{'WO': 100, 'B': 0}"
100,"[14347, 14348, 14349]","[14350, 14351, 14352]",115,"{'WT': 3, 'B': 3}","{'WS': 3, 'B': 0}",{'WO': 3},"{'WS': 100.0, 'B': 0.0}","{'WO': 100.0, 'B': 0}"
WS=96.02,B=0.0,S=91.25,M=1.09,J=0.0,K=0.0,T=0.0,N=0.0,
WO=96.02,B=0.0,S=91.25,M=1.09,J=0.0,K=0.0,T=0.0,N=0.0,
