No,ID Ciri Kode Sendiri,ID Ciri OpenCV,ID File,Target,Hasil Kode Sendiri,Hasil OpenCV,Akurasi Kode Sendiri,Akurasi OpenCV
11,"[11283, 11284, 11285, 11286]","[11287, 11288, 11289, 11290]",12,"{'WT': 4, 'N': 4}","{'WS': 4, 'N': 0}",{'WO': 4},"{'WS': 100.0, 'N': 0.0}","{'WO': 100.0, 'N': 0}"
12,"[11291, 11292, 11293, 11294, 11295, 11296, 11297]","[11298, 11299, 11300, 11301, 11302, 11303, 11304]",13,"{'WT': 7, 'N': 7}","{'WS': 7, 'N': 0}",{'WO': 7},"{'WS': 100.0, 'N': 0.0}","{'WO': 100.0, 'N': 0}"
13,"[11305, 11306, 11307, 11308, 11309, 11310]","[11311, 11312, 11313, 11314, 11315, 11316]",14,"{'WT': 6, 'N': 6}","{'WS': 6, 'N': 0}",{'WO': 6},"{'WS': 100.0, 'N': 0.0}","{'WO': 100.0, 'N': 0}"
14,"[11317, 11318, 11319, 11320]","[11321, 11322, 11323, 11324]",15,"{'WT': 4, 'N': 4}","{'WS': 4, 'N': 0}",{'WO': 4},"{'WS': 100.0, 'N': 0.0}","{'WO': 100.0, 'N': 0}"
15,"[11325, 11326, 11327, 11328, 11329, 11330]","[11331, 11332, 11333, 11334, 11335, 11336]",16,"{'WT': 7, 'N': 7}","{'WS': 6, 'N': 0}",{'WO': 6},"{'WS': 85.71428571428571, 'N': 0.0}","{'WO': 85.71428571428571, 'N': 0}"
16,"[11337, 11338, 11339, 11340, 11341]","[11342, 11343, 11344, 11345, 11346]",17,"{'WT': 5, 'N': 5}","{'WS': 5, 'N': 0}",{'WO': 5},"{'WS': 100.0, 'N': 0.0}","{'WO': 100.0, 'N': 0}"
17,"[11347, 11348, 11349, 11350, 11351, 11352]","[11353, 11354, 11355, 11356, 11357, 11358]",18,"{'WT': 6, 'N': 6}","{'WS': 6, 'N': 0}",{'WO': 6},"{'WS': 100.0, 'N': 0.0}","{'WO': 100.0, 'N': 0}"
18,"[11359, 11360, 11361, 11362]","[11363, 11364, 11365, 11366]",19,"{'WT': 4, 'B': 1, 'K': 1, 'T': 2}","{'WS': 4, 'B': 0, 'K': 0, 'T': 0}",{'WO': 4},"{'WS': 100.0, 'B': 0.0, 'K': 0.0, 'T': 0.0}","{'WO': 100.0, 'B': 0, 'K': 0, 'T': 0}"
19,"[11367, 11368]","[11369, 11370]",20,"{'WT': 2, 'T': 2}","{'WS': 2, 'T': 0}",{'WO': 2},"{'WS': 100.0, 'T': 0.0}","{'WO': 100.0, 'T': 0}"
20,"[11371, 11372]","[11373, 11374]",21,"{'WT': 2, 'T': 2}","{'WS': 2, 'T': 0}",{'WO': 2},"{'WS': 100.0, 'T': 0.0}","{'WO': 100.0, 'T': 0}"
21,"[11375, 11376, 11377]","[11378, 11379, 11380]",22,"{'WT': 3, 'K': 1, 'N': 2}","{'WS': 3, 'K': 0, 'N': 0}",{'WO': 3},"{'WS': 100.0, 'K': 0.0, 'N': 0.0}","{'WO': 100.0, 'K': 0, 'N': 0}"
22,"[11381, 11382, 11383]","[11384, 11385, 11386]",23,"{'WT': 3, 'K': 2, 'T': 1}","{'WS': 3, 'K': 0, 'T': 0}",{'WO': 3},"{'WS': 100.0, 'K': 0.0, 'T': 0.0}","{'WO': 100.0, 'K': 0, 'T': 0}"
23,"[11387, 11388, 11389]","[11390, 11391, 11392]",24,"{'WT': 3, 'T': 3}","{'WS': 3, 'T': 0}",{'WO': 3},"{'WS': 100.0, 'T': 0.0}","{'WO': 100.0, 'T': 0}"
24,"[11393, 11394, 11395]","[11396, 11397, 11398]",25,"{'WT': 4, 'K': 4}","{'WS': 3, 'K': 0}",{'WO': 3},"{'WS': 75.0, 'K': 0.0}","{'WO': 75.0, 'K': 0}"
25,"[11399, 11400]","[11401, 11402]",26,"{'WT': 2, 'K': 2}","{'WS': 2, 'K': 0}",{'WO': 2},"{'WS': 100.0, 'K': 0.0}","{'WO': 100.0, 'K': 0}"
26,"[11403, 11404]","[11405, 11406]",27,"{'WT': 4, 'K': 4}","{'WS': 2, 'K': 0}",{'WO': 2},"{'WS': 50.0, 'K': 0.0}","{'WO': 50.0, 'K': 0}"
27,"[11407, 11408, 11409, 11410]","[11411, 11412, 11413, 11414]",28,"{'WT': 4, 'K': 4}","{'WS': 4, 'K': 0}",{'WO': 4},"{'WS': 100.0, 'K': 0.0}","{'WO': 100.0, 'K': 0}"
28,"[11415, 11416, 11417]","[11418, 11419, 11420]",29,"{'WT': 4, 'K': 4}","{'WS': 3, 'K': 0}",{'WO': 3},"{'WS': 75.0, 'K': 0.0}","{'WO': 75.0, 'K': 0}"
29,"[11421, 11422, 11423]","[11424, 11425, 11426]",30,"{'WT': 3, 'T': 3}","{'WS': 3, 'T': 0}",{'WO': 3},"{'WS': 100.0, 'T': 0.0}","{'WO': 100.0, 'T': 0}"
30,"[11427, 11428, 11429, 11430]","[11431, 11432, 11433, 11434]",32,"{'WT': 4, 'K': 4}","{'WS': 4, 'K': 0}",{'WO': 4},"{'WS': 100.0, 'K': 0.0}","{'WO': 100.0, 'K': 0}"
31,"[11435, 11436, 11437]","[11438, 11439, 11440]",33,"{'WT': 4, 'K': 4}","{'WS': 3, 'K': 0}",{'WO': 3},"{'WS': 75.0, 'K': 0.0}","{'WO': 75.0, 'K': 0}"
32,"[11441, 11442]","[11443, 11444]",34,"{'WT': 4, 'K': 4}","{'WS': 2, 'K': 0}",{'WO': 2},"{'WS': 50.0, 'K': 0.0}","{'WO': 50.0, 'K': 0}"
33,"[11445, 11446]","[11447, 11448]",35,"{'WT': 2, 'K': 2}","{'WS': 2, 'K': 0}",{'WO': 2},"{'WS': 100.0, 'K': 0.0}","{'WO': 100.0, 'K': 0}"
34,"[11449, 11450]","[11451, 11452]",36,"{'WT': 2, 'K': 2}","{'WS': 2, 'K': 0}",{'WO': 2},"{'WS': 100.0, 'K': 0.0}","{'WO': 100.0, 'K': 0}"
35,"[11453, 11454]","[11455, 11456]",37,"{'WT': 4, 'K': 4}","{'WS': 2, 'K': 0}",{'WO': 2},"{'WS': 50.0, 'K': 0.0}","{'WO': 50.0, 'K': 0}"
36,"[11457, 11458, 11459]","[11460, 11461, 11462]",38,"{'WT': 3, 'M': 3}","{'WS': 3, 'M': 0}",{'WO': 3},"{'WS': 100.0, 'M': 0.0}","{'WO': 100.0, 'M': 0}"
37,"[11463, 11464, 11465]","[11466, 11467, 11468]",39,"{'WT': 2, 'M': 2}","{'WS': 3, 'M': 0}",{'WO': 3},"{'WS': 100, 'M': 0.0}","{'WO': 100, 'M': 0}"
38,"[11469, 11470]","[11471, 11472]",40,"{'WT': 2, 'M': 2}","{'WS': 2, 'M': 0}",{'WO': 2},"{'WS': 100.0, 'M': 0.0}","{'WO': 100.0, 'M': 0}"
39,"[11473, 11474]","[11475, 11476]",41,"{'WT': 2, 'M': 2}","{'WS': 2, 'M': 0}",{'WO': 2},"{'WS': 100.0, 'M': 0.0}","{'WO': 100.0, 'M': 0}"
40,"[11477, 11478]","[11479, 11480]",42,"{'WT': 2, 'M': 2}","{'WS': 2, 'M': 0}",{'WO': 2},"{'WS': 100.0, 'M': 0.0}","{'WO': 100.0, 'M': 0}"
41,"[11481, 11482, 11483]","[11484, 11485, 11486]",43,"{'WT': 3, 'M': 3}","{'WS': 3, 'M': 0}",{'WO': 3},"{'WS': 100.0, 'M': 0.0}","{'WO': 100.0, 'M': 0}"
42,"[11487, 11488]","[11489, 11490]",44,"{'WT': 3, 'M': 3}","{'WS': 2, 'M': 0}",{'WO': 2},"{'WS': 66.66666666666666, 'M': 0.0}","{'WO': 66.66666666666666, 'M': 0}"
43,"[11491, 11492]","[11493, 11494]",45,"{'WT': 2, 'M': 2}","{'WS': 2, 'M': 0}",{'WO': 2},"{'WS': 100.0, 'M': 0.0}","{'WO': 100.0, 'M': 0}"
44,"[11495, 11496]","[11497, 11498]",46,"{'WT': 3, 'M': 3}","{'WS': 2, 'M': 0}",{'WO': 2},"{'WS': 66.66666666666666, 'M': 0.0}","{'WO': 66.66666666666666, 'M': 0}"
45,"[11499, 11500]","[11501, 11502]",47,"{'WT': 2, 'M': 2}","{'WS': 2, 'M': 0}",{'WO': 2},"{'WS': 100.0, 'M': 0.0}","{'WO': 100.0, 'M': 0}"
46,"[11503, 11504, 11505, 11506, 11507]","[11508, 11509, 11510, 11511, 11512]",48,"{'WT': 5, 'M': 5}","{'WS': 5, 'M': 0}",{'WO': 5},"{'WS': 100.0, 'M': 0.0}","{'WO': 100.0, 'M': 0}"
47,"[11513, 11514, 11515, 11516, 11517, 11518, 11519]","[11520, 11521, 11522, 11523, 11524, 11525, 11526]",49,"{'WT': 7, 'B': 7}","{'WS': 7, 'B': 0}",{'WO': 7},"{'WS': 100.0, 'B': 0.0}","{'WO': 100.0, 'B': 0}"
48,"[11527, 11528, 11529, 11530, 11531]","[11532, 11533, 11534, 11535, 11536]",50,"{'WT': 5, 'B': 1, 'M': 4}","{'WS': 5, 'B': 0, 'M': 1}","{'WO': 5, 'M': 1}","{'WS': 100.0, 'B': 0.0, 'M': 25.0}","{'WO': 100.0, 'M': 25.0, 'B': 0}"
49,"[11537, 11538, 11539, 11540, 11541]","[11542, 11543, 11544, 11545, 11546]",51,"{'WT': 5, 'B': 5}","{'WS': 5, 'B': 0}",{'WO': 5},"{'WS': 100.0, 'B': 0.0}","{'WO': 100.0, 'B': 0}"
50,"[11547, 11548, 11549, 11550, 11551]","[11552, 11553, 11554, 11555, 11556]",52,"{'WT': 5, 'B': 5}","{'WS': 5, 'B': 0}",{'WO': 5},"{'WS': 100.0, 'B': 0.0}","{'WO': 100.0, 'B': 0}"
51,"[11557, 11558, 11559, 11560]","[11561, 11562, 11563, 11564]",53,"{'WT': 4, 'S': 4}","{'WS': 4, 'S': 4}","{'WO': 4, 'S': 4}","{'WS': 100.0, 'S': 100.0}","{'WO': 100.0, 'S': 100.0}"
52,"[11565, 11566]","[11567, 11568]",54,"{'WT': 3, 'S': 3}","{'WS': 2, 'S': 2}","{'WO': 2, 'S': 2}","{'WS': 66.66666666666666, 'S': 66.66666666666666}","{'WO': 66.66666666666666, 'S': 66.66666666666666}"
53,"[11569, 11570, 11571]","[11572, 11573, 11574]",55,"{'WT': 4, 'S': 4}","{'WS': 3, 'S': 3}","{'WO': 3, 'S': 3}","{'WS': 75.0, 'S': 75.0}","{'WO': 75.0, 'S': 75.0}"
54,"[11575, 11576, 11577]","[11578, 11579, 11580]",59,"{'WT': 3, 'S': 3}","{'WS': 3, 'S': 3}","{'WO': 3, 'S': 3}","{'WS': 100.0, 'S': 100.0}","{'WO': 100.0, 'S': 100.0}"
55,"[11581, 11582, 11583]","[11584, 11585, 11586]",62,"{'WT': 3, 'J': 3}","{'WS': 3, 'J': 0}",{'WO': 3},"{'WS': 100.0, 'J': 0.0}","{'WO': 100.0, 'J': 0}"
56,"[11587, 11588]","[11589, 11590]",63,"{'WT': 3, 'J': 3}","{'WS': 2, 'J': 0}",{'WO': 2},"{'WS': 66.66666666666666, 'J': 0.0}","{'WO': 66.66666666666666, 'J': 0}"
57,"[11591, 11592, 11593]","[11594, 11595, 11596]",66,"{'WT': 3, 'S': 3}","{'WS': 3, 'S': 2}","{'WO': 3, 'S': 2}","{'WS': 100.0, 'S': 66.66666666666666}","{'WO': 100.0, 'S': 66.66666666666666}"
58,"[11597, 11598, 11599]","[11600, 11601, 11602]",67,"{'WT': 3, 'M': 3}","{'WS': 3, 'M': 0}",{'WO': 3},"{'WS': 100.0, 'M': 0.0}","{'WO': 100.0, 'M': 0}"
59,"[11603, 11604, 11605]","[11606, 11607, 11608]",68,"{'WT': 3, 'S': 3}","{'WS': 3, 'S': 3}","{'WO': 3, 'S': 3}","{'WS': 100.0, 'S': 100.0}","{'WO': 100.0, 'S': 100.0}"
60,"[11609, 11610, 11611, 11612, 11613]","[11614, 11615, 11616, 11617, 11618]",69,"{'WT': 5, 'N': 5}","{'WS': 5, 'N': 0}",{'WO': 5},"{'WS': 100.0, 'N': 0.0}","{'WO': 100.0, 'N': 0}"
61,"[11619, 11620, 11621]","[11622, 11623, 11624]",70,"{'WT': 3, 'B': 3}","{'WS': 3, 'B': 0}",{'WO': 3},"{'WS': 100.0, 'B': 0.0}","{'WO': 100.0, 'B': 0}"
62,"[11625, 11626, 11627, 11628]","[11629, 11630, 11631, 11632]",71,"{'WT': 4, 'B': 4}","{'WS': 4, 'B': 0}",{'WO': 4},"{'WS': 100.0, 'B': 0.0}","{'WO': 100.0, 'B': 0}"
63,"[11633, 11634, 11635, 11636, 11637]","[11638, 11639, 11640, 11641, 11642]",72,"{'WT': 5, 'B': 5}","{'WS': 5, 'B': 0}",{'WO': 5},"{'WS': 100.0, 'B': 0.0}","{'WO': 100.0, 'B': 0}"
64,"[11643, 11644, 11645, 11646, 11647]","[11648, 11649, 11650, 11651, 11652]",73,"{'WT': 5, 'S': 5}","{'WS': 5, 'S': 5}","{'WO': 5, 'S': 5}","{'WS': 100.0, 'S': 100.0}","{'WO': 100.0, 'S': 100.0}"
65,"[11653, 11654, 11655]","[11656, 11657, 11658]",74,"{'WT': 3, 'M': 3}","{'WS': 3, 'M': 0}",{'WO': 3},"{'WS': 100.0, 'M': 0.0}","{'WO': 100.0, 'M': 0}"
66,"[11659, 11660, 11661]","[11662, 11663, 11664]",75,"{'WT': 3, 'M': 3}","{'WS': 3, 'M': 0}",{'WO': 3},"{'WS': 100.0, 'M': 0.0}","{'WO': 100.0, 'M': 0}"
67,"[11665, 11666, 11667]","[11668, 11669, 11670]",76,"{'WT': 3, 'M': 3}","{'WS': 3, 'M': 0}",{'WO': 3},"{'WS': 100.0, 'M': 0.0}","{'WO': 100.0, 'M': 0}"
68,"[11671, 11672, 11673]","[11674, 11675, 11676]",79,"{'WT': 3, 'M': 3}","{'WS': 3, 'M': 0}",{'WO': 3},"{'WS': 100.0, 'M': 0.0}","{'WO': 100.0, 'M': 0}"
69,"[11677, 11678, 11679]","[11680, 11681, 11682]",80,"{'WT': 3, 'M': 3}","{'WS': 3, 'M': 0}",{'WO': 3},"{'WS': 100.0, 'M': 0.0}","{'WO': 100.0, 'M': 0}"
70,"[11683, 11684]","[11685, 11686]",81,"{'WT': 2, 'N': 2}","{'WS': 2, 'N': 0}",{'WO': 2},"{'WS': 100.0, 'N': 0.0}","{'WO': 100.0, 'N': 0}"
71,"[11687, 11688]","[11689, 11690]",82,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 2}","{'WO': 2, 'S': 2}","{'WS': 100.0, 'S': 100.0}","{'WO': 100.0, 'S': 100.0}"
72,"[11691, 11692, 11693, 11694]","[11695, 11696, 11697, 11698]",83,"{'WT': 4, 'K': 4}","{'WS': 4, 'K': 0}",{'WO': 4},"{'WS': 100.0, 'K': 0.0}","{'WO': 100.0, 'K': 0}"
73,"[11699, 11700]","[11701, 11702]",85,"{'WT': 2, 'M': 2}","{'WS': 2, 'M': 0}",{'WO': 2},"{'WS': 100.0, 'M': 0.0}","{'WO': 100.0, 'M': 0}"
74,"[11703, 11704]","[11705, 11706]",86,"{'WT': 2, 'T': 2}","{'WS': 2, 'T': 0}",{'WO': 2},"{'WS': 100.0, 'T': 0.0}","{'WO': 100.0, 'T': 0}"
75,"[11707, 11708]","[11709, 11710]",87,"{'WT': 2, 'T': 2}","{'WS': 2, 'T': 0}",{'WO': 2},"{'WS': 100.0, 'T': 0.0}","{'WO': 100.0, 'T': 0}"
76,"[11711, 11712]","[11713, 11714]",88,"{'WT': 2, 'J': 2}","{'WS': 2, 'J': 0}",{'WO': 2},"{'WS': 100.0, 'J': 0.0}","{'WO': 100.0, 'J': 0}"
77,"[11715, 11716]","[11717, 11718]",89,"{'WT': 2, 'J': 2}","{'WS': 2, 'J': 0}",{'WO': 2},"{'WS': 100.0, 'J': 0.0}","{'WO': 100.0, 'J': 0}"
78,"[11719, 11720]","[11721, 11722]",90,"{'WT': 2, 'M': 2}","{'WS': 2, 'M': 0}",{'WO': 2},"{'WS': 100.0, 'M': 0.0}","{'WO': 100.0, 'M': 0}"
79,"[11723, 11724]","[11725, 11726]",91,"{'WT': 2, 'S': 1, 'M': 1}","{'WS': 2, 'S': 2, 'M': 0}","{'WO': 2, 'S': 2}","{'WS': 100.0, 'S': 100, 'M': 0.0}","{'WO': 100.0, 'S': 100, 'M': 0}"
80,"[11727, 11728, 11729]","[11730, 11731, 11732]",92,"{'WT': 3, 'S': 3}","{'WS': 3, 'S': 3}","{'WO': 3, 'S': 3}","{'WS': 100.0, 'S': 100.0}","{'WO': 100.0, 'S': 100.0}"
81,"[11733, 11734]","[11735, 11736]",93,"{'WT': 2, 'J': 2}","{'WS': 2, 'J': 0}",{'WO': 2},"{'WS': 100.0, 'J': 0.0}","{'WO': 100.0, 'J': 0}"
82,"[11737, 11738]","[11739, 11740]",94,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 2}","{'WO': 2, 'S': 2}","{'WS': 100.0, 'S': 100.0}","{'WO': 100.0, 'S': 100.0}"
83,"[11741, 11742]","[11743, 11744]",95,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 2}","{'WO': 2, 'S': 2}","{'WS': 100.0, 'S': 100.0}","{'WO': 100.0, 'S': 100.0}"
84,"[11745, 11746]","[11747, 11748]",96,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 1}","{'WO': 2, 'S': 1}","{'WS': 100.0, 'S': 50.0}","{'WO': 100.0, 'S': 50.0}"
85,"[11749, 11750]","[11751, 11752]",98,"{'WT': 2, 'J': 2}","{'WS': 2, 'J': 0}",{'WO': 2},"{'WS': 100.0, 'J': 0.0}","{'WO': 100.0, 'J': 0}"
86,"[11753, 11754, 11755]","[11756, 11757, 11758]",99,"{'WT': 3, 'J': 3}","{'WS': 3, 'J': 0}",{'WO': 3},"{'WS': 100.0, 'J': 0.0}","{'WO': 100.0, 'J': 0}"
87,"[11759, 11760, 11761, 11762, 11763, 11764]","[11765, 11766, 11767, 11768, 11769, 11770]",100,"{'WT': 6, 'B': 6}","{'WS': 6, 'B': 0}",{'WO': 6},"{'WS': 100.0, 'B': 0.0}","{'WO': 100.0, 'B': 0}"
88,"[11771, 11772, 11773, 11774]","[11775, 11776, 11777, 11778]",101,"{'WT': 4, 'B': 4}","{'WS': 4, 'B': 0}",{'WO': 4},"{'WS': 100.0, 'B': 0.0}","{'WO': 100.0, 'B': 0}"
89,"[11779, 11780, 11781]","[11782, 11783, 11784]",104,"{'WT': 3, 'S': 3}","{'WS': 3, 'S': 2}","{'WO': 3, 'S': 2}","{'WS': 100.0, 'S': 66.66666666666666}","{'WO': 100.0, 'S': 66.66666666666666}"
90,"[11785, 11786]","[11787, 11788]",105,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 1}","{'WO': 2, 'S': 1}","{'WS': 100.0, 'S': 50.0}","{'WO': 100.0, 'S': 50.0}"
91,"[11789, 11790]","[11791, 11792]",106,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 2}","{'WO': 2, 'S': 2}","{'WS': 100.0, 'S': 100.0}","{'WO': 100.0, 'S': 100.0}"
92,"[11793, 11794]","[11795, 11796]",107,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 2}","{'WO': 2, 'S': 2}","{'WS': 100.0, 'S': 100.0}","{'WO': 100.0, 'S': 100.0}"
93,"[11797, 11798]","[11799, 11800]",108,"{'WT': 2, 'S': 2}","{'WS': 2, 'S': 2}","{'WO': 2, 'S': 2}","{'WS': 100.0, 'S': 100.0}","{'WO': 100.0, 'S': 100.0}"
94,"[11801, 11802, 11803, 11804, 11805, 11806]","[11807, 11808, 11809, 11810, 11811, 11812]",109,"{'WT': 5, 'B': 5}","{'WS': 6, 'B': 0}",{'WO': 6},"{'WS': 100, 'B': 0.0}","{'WO': 100, 'B': 0}"
95,"[11813, 11814, 11815, 11816]","[11817, 11818, 11819, 11820]",110,"{'WT': 4, 'B': 4}","{'WS': 4, 'B': 0}",{'WO': 4},"{'WS': 100.0, 'B': 0.0}","{'WO': 100.0, 'B': 0}"
96,"[11821, 11822, 11823]","[11824, 11825, 11826]",111,"{'WT': 3, 'B': 3}","{'WS': 3, 'B': 0}",{'WO': 3},"{'WS': 100.0, 'B': 0.0}","{'WO': 100.0, 'B': 0}"
97,"[11827, 11828, 11829, 11830]","[11831, 11832, 11833, 11834]",112,"{'WT': 4, 'B': 4}","{'WS': 4, 'B': 0}",{'WO': 4},"{'WS': 100.0, 'B': 0.0}","{'WO': 100.0, 'B': 0}"
98,"[11835, 11836, 11837]","[11838, 11839, 11840]",113,"{'WT': 3, 'B': 3}","{'WS': 3, 'B': 0}",{'WO': 3},"{'WS': 100.0, 'B': 0.0}","{'WO': 100.0, 'B': 0}"
99,"[11841, 11842, 11843, 11844, 11845]","[11846, 11847, 11848, 11849, 11850]",114,"{'WT': 4, 'B': 4}","{'WS': 5, 'B': 0}",{'WO': 5},"{'WS': 100, 'B': 0.0}","{'WO': 100, 'B': 0}"
100,"[11851, 11852, 11853]","[11854, 11855, 11856]",115,"{'WT': 3, 'B': 3}","{'WS': 3, 'B': 0}",{'WO': 3},"{'WS': 100.0, 'B': 0.0}","{'WO': 100.0, 'B': 0}"
WS=96.02,B=0.0,S=88.75,M=1.09,J=0.0,K=0.0,T=0.0,N=0.0,
WO=96.02,B=0.0,S=88.75,M=1.09,J=0.0,K=0.0,T=0.0,N=0.0,
