No,ID Ciri Kode Sendiri,ID Ciri OpenCV,ID File,Target,Hasil Kode Sendiri,Hasil OpenCV,Akurasi Kode Sendiri,Akurasi OpenCV
11,"[315, 316, 317, 318]","[319, 320, 321, 322]",12,"{'WT': 4, 'N': 4}",{'WS': 4},{'WO': 4},"{'WS': '100.0', 'N': '0'}","{'WO': '100.0', 'N': '0'}"
12,"[323, 324, 325, 326, 327, 328, 329]","[330, 331, 332, 333, 334, 335, 336]",13,"{'WT': 7, 'N': 7}",{'WS': 7},{'WO': 7},"{'WS': '100.0', 'N': '0'}","{'WO': '100.0', 'N': '0'}"
13,"[337, 338, 339, 340, 341, 342]","[343, 344, 345, 346, 347, 348]",14,"{'WT': 6, 'N': 6}",{'WS': 6},{'WO': 6},"{'WS': '100.0', 'N': '0'}","{'WO': '100.0', 'N': '0'}"
14,"[349, 350, 351, 352]","[353, 354, 355, 356]",15,"{'WT': 4, 'N': 4}",{'WS': 4},{'WO': 4},"{'WS': '100.0', 'N': '0'}","{'WO': '100.0', 'N': '0'}"
15,"[357, 358, 359, 360, 361, 362]","[363, 364, 365, 366, 367, 368]",16,"{'WT': 7, 'N': 7}",{'WS': 6},{'WO': 6},"{'WS': '85.71', 'N': '0'}","{'WO': '85.71', 'N': '0'}"
16,"[369, 370, 371, 372, 373]","[374, 375, 376, 377, 378]",17,"{'WT': 5, 'N': 5}",{'WS': 5},{'WO': 5},"{'WS': '100.0', 'N': '0'}","{'WO': '100.0', 'N': '0'}"
17,"[379, 380, 381, 382, 383, 384]","[385, 386, 387, 388, 389, 390]",18,"{'WT': 6, 'N': 6}",{'WS': 6},{'WO': 6},"{'WS': '100.0', 'N': '0'}","{'WO': '100.0', 'N': '0'}"
18,"[391, 392, 393, 394]","[395, 396, 397, 398]",19,"{'WT': 4, 'B': 1, 'K': 1, 'T': 2}","{'WS': 4, 'B': 3}","{'WO': 4, 'B': 3}","{'WS': '100.0', 'B': '100', 'K': '0', 'T': '0'}","{'WO': '100.0', 'B': '100', 'K': '0', 'T': '0'}"
19,"[399, 400]","[401, 402]",20,"{'WT': 2, 'T': 2}",{'WS': 2},{'WO': 2},"{'WS': '100.0', 'T': '0'}","{'WO': '100.0', 'T': '0'}"
20,"[403, 404]","[405, 406]",21,"{'WT': 2, 'T': 2}",{'WS': 2},{'WO': 2},"{'WS': '100.0', 'T': '0'}","{'WO': '100.0', 'T': '0'}"
21,"[407, 408, 409]","[410, 411, 412]",22,"{'WT': 3, 'K': 1, 'N': 2}",{'WS': 3},{'WO': 3},"{'WS': '100.0', 'K': '0', 'N': '0'}","{'WO': '100.0', 'K': '0', 'N': '0'}"
22,"[413, 414, 415]","[416, 417, 418]",23,"{'WT': 3, 'K': 2, 'T': 1}",{'WS': 3},{'WO': 3},"{'WS': '100.0', 'K': '0', 'T': '0'}","{'WO': '100.0', 'K': '0', 'T': '0'}"
23,"[419, 420, 421]","[422, 423, 424]",24,"{'WT': 3, 'T': 3}",{'WS': 3},{'WO': 3},"{'WS': '100.0', 'T': '0'}","{'WO': '100.0', 'T': '0'}"
24,"[425, 426, 427]","[428, 429, 430]",25,"{'WT': 4, 'K': 4}",{'WS': 3},{'WO': 3},"{'WS': '75.0', 'K': '0'}","{'WO': '75.0', 'K': '0'}"
25,"[431, 432]","[433, 434]",26,"{'WT': 2, 'K': 2}",{'WS': 2},{'WO': 2},"{'WS': '100.0', 'K': '0'}","{'WO': '100.0', 'K': '0'}"
26,"[435, 436]","[437, 438]",27,"{'WT': 4, 'K': 4}",{'WS': 2},{'WO': 2},"{'WS': '50.0', 'K': '0'}","{'WO': '50.0', 'K': '0'}"
27,"[439, 440, 441, 442]","[443, 444, 445, 446]",28,"{'WT': 4, 'K': 4}",{'WS': 4},{'WO': 4},"{'WS': '100.0', 'K': '0'}","{'WO': '100.0', 'K': '0'}"
28,"[447, 448, 449]","[450, 451, 452]",29,"{'WT': 4, 'K': 4}",{'WS': 3},{'WO': 3},"{'WS': '75.0', 'K': '0'}","{'WO': '75.0', 'K': '0'}"
29,"[453, 454, 455]","[456, 457, 458]",30,"{'WT': 3, 'T': 3}",{'WS': 3},{'WO': 3},"{'WS': '100.0', 'T': '0'}","{'WO': '100.0', 'T': '0'}"
30,"[459, 460, 461, 462]","[463, 464, 465, 466]",32,"{'WT': 4, 'K': 4}",{'WS': 4},{'WO': 4},"{'WS': '100.0', 'K': '0'}","{'WO': '100.0', 'K': '0'}"
WS=96.19,B=33.33,S=100.0,M=0.0,K=0.0,T=0.0,N=0.0,
WO=96.19,B=33.33,S=100.0,M=0.0,K=0.0,T=0.0,N=0.0,
2.124=12,4.073=22,
